canonical_candidate_id,wave_1_candidate_ids,wave_2_candidate_ids,candidate_url,normalized_url,candidate_title,candidate_snippet,candidate_domain,official_source_flag_from_search,municipality,state,period,side_scope,department_scope,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,expected_claim_upgrades,original_external_data_families,search_priority,source_quality_score,candidate_relevance_score,prior_provisional_bucket,prior_provisional_family,duplicate_linkage_status,search_wave_provenance,search_target_ids,search_call_ids,query_versions,source_candidate_id,discovered_at,likely_source_type_from_search,likely_file_type_from_search,review_id,primary_external_data_family,secondary_external_data_families,direct_staffing_relevance,administrative_source_type,primary_source_quality,claim_upgrade_tags,administrative_directness_score,official_source_score,expected_field_yield_score,event_linkage_score,claim_upgrade_score,verification_priority_score,duplicate_risk_score,navigation_risk_score,review_confidence_score,reason_codes,concise_review_rationale,review_confidence,final_priority_bucket,official_source_flag,review_method,candidate_review_lane_id,reviewed_at
RESCAND-a026e1b8bb6e02a4d6b31368,,RESCAND-a026e1b8bb6e02a4d6b31368,https://www.glassdoor.com/Salaries/cleveland-senior-human-resources-generalist-salary-SRCH_IL.0%2C9_IM179_KO10%2C43.htm,https://www.glassdoor.com/Salaries/cleveland-senior-human-resources-generalist-salary-SRCH_IL.0%2C9_IM179_KO10%2C43.htm,,"I attempted metadata-only candidate discovery for **“Cleveland” (assumed municipality), MN, period 2026, side unclear, event unclear** across the fields you listed (**pension contributions, health-cost shares, leave, premium eligibility & take-up, minimum-staffing overtime effects**) using **target sources**: **municipal payroll/open data, adopted budget, HR report, and Census/USDA official municipal administrative record**. However, the search results I found did **not** surface the *specific* ",www.glassdoor.com,unconfirmed,Cleveland,MN,2026,unclear,unclear,ROOTCOMP-ba6a7df697509c06e98497e0,MECHEXP-80bada89e75bba079dffac50|MECHEXP-922f2fd2128396e55028ef66|MECHEXP-a0f21c922de74e323a855087|MECHEXP-b6e7842707065aa082717f21|MECHEXP-fa9952065511ecdd7a52345b,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|separates wages from benefits and measures recurring total-compensation effects,benefits_and_total_compensation,,unreviewed,unreviewed,excluded_out_of_scope,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-6545fd39cfced031699a2894|EXTTARGET-945e3f303fe8596d189056ad,RESCALL-4f69abe30f27a0ab0506cb21,wave2_event_specific_v1,RESCAND-a026e1b8bb6e02a4d6b31368,2026-08-05T03:24:11.876324+00:00,public_source_candidate_unconfirmed,htm,AVAILREVIEW-04ae6c8fdf0f760f3877c017,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,contextual_staffing_only,payroll_roster,weak_secondary_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,4,1,4,4,4,3,0,0,4,administrative_source_type_signal|excluded_domain_or_non_us_source|mechanism_event_linked|root_event_linked,weak secondary source; metadata indicates payroll roster in multi family administrative source. Final bucket: excluded out of scope.,high,excluded_out_of_scope,false,deterministic_local_metadata_only,candidate_review_lane_002,2026-08-05T14:27:37.791532+00:00
RESCAND-a193b25b14bed67c831dd77e,,RESCAND-a193b25b14bed67c831dd77e,https://www.glassdoor.com/Hourly-Pay/Appalachian-Ski-Mountain-Ski-Instructor-Blowing-Rock-NC-Hourly-Pay-EJI_IE1086888.0%2C24_KO25%2C39_IL.40%2C55.htm,https://www.glassdoor.com/Hourly-Pay/Appalachian-Ski-Mountain-Ski-Instructor-Blowing-Rock-NC-Hourly-Pay-EJI_IE1086888.0%2C24_KO25%2C39_IL.40%2C55.htm,,"```json { ""targets"": { ""municipality"": ""Blowing Rock, NC"", ""period"": ""2023"", ""side"": ""unclear"", ""event"": ""unclear"", ""missing_fields"": [ ""pension contributions"", ""health-cost shares"", ""leave"", ""premium eligibility and take-up"", ""minimum-staffing overtime effects"" ], ""source_family"": [ ""municipal payroll/open data"", ""adopted budget"", ""HR report"", ""Census/USDA official municipal administrative record"" ], ""procedure"": ""metadata-only candidate discovery (no URL verification, no downloads)"" }, ""candid",www.glassdoor.com,unconfirmed,Blowing Rock,NC,2023,unclear,unclear,ROOTCOMP-0c247d0e5c30c847ed24d229|ROOTCOMP-2f417719478a9239179beef0,MECHEXP-2ab493e2c4111416424e39ac|MECHEXP-4708d8f7848b36d060d176c2|MECHEXP-9b3f64d621d3372bb52142bd|MECHEXP-bdb71d08ac707778932af812|MECHEXP-d0506554047765d79de85ce1|MECHEXP-d521ceb88b2ddca72fdbb4c7|MECHEXP-d5e7001fe7b897fe4976e73d|MECHEXP-d8d2ca8e0bbb3d392c08e7b2,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|separates wages from benefits and measures recurring total-compensation effects,benefits_and_total_compensation,,unreviewed,unreviewed,excluded_out_of_scope,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-5469c30a1e96d49b2a52beb2|EXTTARGET-011f805102ea74e2b92ae195,RESCALL-27990acdcb3840edf4814eb6,wave2_event_specific_v1,RESCAND-a193b25b14bed67c831dd77e,2026-08-05T02:56:57.746649+00:00,public_source_candidate_unconfirmed,htm,AVAILREVIEW-6583cdd0c31d3784afaaafeb,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,contextual_staffing_only,payroll_roster,weak_secondary_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,4,1,4,4,4,3,0,0,4,administrative_source_type_signal|excluded_domain_or_non_us_source|mechanism_event_linked|root_event_linked,weak secondary source; metadata indicates payroll roster in multi family administrative source. Final bucket: excluded out of scope.,high,excluded_out_of_scope,false,deterministic_local_metadata_only,candidate_review_lane_004,2026-08-05T14:35:37.772058+00:00
RESCAND-a30cadf3839663825419a303,,RESCAND-a30cadf3839663825419a303,https://www.salary.com/research/company/chester-township-ohio-salary,https://www.salary.com/research/company/chester-township-ohio-salary,,"I can’t reliably produce the “candidate discovery” you’re asking for from *municipal payroll/open data / adopted budget / HR reports / official administrative records* for **“Chester, OH (2025) fire”** because the metadata match is ambiguous: - The live results I found that actually look like a **municipal** “Chester” in Ohio are about **Chester Township (Chesterland), OH** (Geauga County), not “City of Chester, OH”. ([chestertwp.com](https://chestertwp.com/departments/fire/?utm_source=openai)) ",www.salary.com,unconfirmed,Chester,OH,2025,fire,fire,ROOTCOMP-457740160d576f894d9c7fbb|ROOTCOMP-6ae7e03e9ca6319e1620d352,MECHEXP-0538d2cac109f3004d8e4512|MECHEXP-5a5a668edd0d0f10a96fbbb1|MECHEXP-621b41debd2c328ff3264c39|MECHEXP-759af4dda043a6fd119f8f32|MECHEXP-79733390ea43dfa998da06ac|MECHEXP-835b6295201c3198d3523daa|MECHEXP-837545daf9364cfd4a64b210|MECHEXP-c23e05950c8616e24c580955|MECHEXP-ce7eebb7a1a34397863e9f52|MECHEXP-f7ae07c6e3e46a15f6f36d20,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,,unreviewed,unreviewed,excluded_out_of_scope,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-1a36188444d6fcca45eda395|EXTTARGET-ecb023352a435a0b2dd31cc7,RESCALL-4aa443de0d1da2bd9d7fcd22,wave2_event_specific_v1,RESCAND-a30cadf3839663825419a303,2026-08-05T03:40:07.507304+00:00,public_source_candidate_unconfirmed,web,AVAILREVIEW-6aace34310245b7045c6330b,payroll_and_earnings,implementation_confirmation,unrelated_to_staffing,payroll_roster,weak_secondary_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,4,1,4,4,4,3,0,0,4,administrative_source_type_signal|excluded_domain_or_non_us_source|mechanism_event_linked|root_event_linked,weak secondary source; metadata indicates payroll roster in payroll and earnings. Final bucket: excluded out of scope.,high,excluded_out_of_scope,false,deterministic_local_metadata_only,candidate_review_lane_002,2026-08-05T14:27:39.585738+00:00
RESCAND-a3b75c24e8ed2ab9c3089c8f,,RESCAND-a3b75c24e8ed2ab9c3089c8f,https://www.linkedin.com/in/aerinwells,https://www.linkedin.com/in/aerinwells,,"I ran live metadata-only web discovery, but I could not locate any **municipal (city/township/village) “Bloom, OH”** official records that clearly provide—**for the year 2020** and for **fire** staffing—*all* of the requested fields: **authorized positions, filled positions, vacancy rate, layoffs, and attrition**, plus **retroactivity implementation** details, within the **municipal payroll / open data / adopted budget / HR report / census–USDA–style administrative record** family you specified.",www.linkedin.com,unconfirmed,Bloom,OH,2020,fire,fire,ROOTCOMP-86ca4482421f2b172f48794f,MECHEXP-0c9ed2d7000053a48e9020c0|MECHEXP-4d4862ccbaf06a96f32dda66|MECHEXP-53818d90fad3b404a3a91627|MECHEXP-b0c5ca462db1cade6f3ca3ad|MECHEXP-c880597c29a37a21530531ae,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|tests vacancy and staffing-reduction mechanisms with denominators,staffing_and_headcount,,unreviewed,unreviewed,excluded_out_of_scope,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-2c86c2da0d3a0138ff5b7ab4|EXTTARGET-db8721553bfa0659b0bbf01e,RESCALL-64341caa9f384646dd2e353f,wave2_event_specific_v1,RESCAND-a3b75c24e8ed2ab9c3089c8f,2026-08-05T02:50:58.569016+00:00,public_source_candidate_unconfirmed,web,AVAILREVIEW-07f0747e097c7cbe6d35d8cc,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,direct_position_reduction_metric,payroll_roster,weak_secondary_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,4,1,4,4,4,3,0,0,4,administrative_source_type_signal|direct_staffing_relevance|excluded_domain_or_non_us_source|mechanism_event_linked|root_event_linked,weak secondary source; metadata indicates payroll roster in multi family administrative source. Final bucket: excluded out of scope.,high,excluded_out_of_scope,false,deterministic_local_metadata_only,candidate_review_lane_001,2026-08-05T14:23:39.274246+00:00
RESCAND-a3e39c2859b1dafd5353a84b,,RESCAND-a3e39c2859b1dafd5353a84b,https://www.indeed.com/cmp/Aimbridge-Hospitality/salaries/Sales-Director,https://www.indeed.com/cmp/Aimbridge-Hospitality/salaries/Sales-Director,,"I attempted **live hosted web search** for **Carmel-by-the-Sea (CA), period=2026, side=police, event=authorized positions / filled positions / vacancy rate / layoffs / attrition / retroactivity implementation**, plus targets like **municipal payroll/open data, adopted budget, HR report, and Census/USDA official municipal administrative record**. ### Metadata-only candidate discovery results (no URL verification/download) #### Municipal administrative record candidate (budget landing page; contai",www.indeed.com,unconfirmed,Carmel-by-the-Sea,CA,2026,police,police,ROOTCOMP-a13a0553d089c50fd963d4af,MECHEXP-4722dc9f7f950c5df761e378|MECHEXP-508a7ef616fc9a6867d97df4|MECHEXP-cd407a90063e13bd70e91d7c|MECHEXP-d182e9840a4edd9e9fab3a9f|MECHEXP-d5c154cfefca43aa51a687c4,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|tests vacancy and staffing-reduction mechanisms with denominators,staffing_and_headcount,,unreviewed,unreviewed,excluded_out_of_scope,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-bb85968a5ed386eb2e0bc405|EXTTARGET-a1cc10f8335e6892d4c29de7,RESCALL-337b3851ea26720d0c7e52d1,wave2_event_specific_v1,RESCAND-a3e39c2859b1dafd5353a84b,2026-08-05T03:20:24.245783+00:00,public_source_candidate_unconfirmed,web,AVAILREVIEW-f1a5192cc00e94b382d0318a,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,direct_position_reduction_metric,payroll_roster,weak_secondary_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,4,1,4,4,4,3,0,0,4,administrative_source_type_signal|direct_staffing_relevance|excluded_domain_or_non_us_source|mechanism_event_linked|root_event_linked,weak secondary source; metadata indicates payroll roster in multi family administrative source. Final bucket: excluded out of scope.,high,excluded_out_of_scope,false,deterministic_local_metadata_only,candidate_review_lane_005,2026-08-05T14:39:39.520345+00:00
RESCAND-a46f692a06d53855a099bcd6,,RESCAND-a46f692a06d53855a099bcd6,https://www.salary.com/research/salary/benchmark/payroll-services-manager-salary/ks,https://www.salary.com/research/salary/benchmark/payroll-services-manager-salary/ks,,"## Metadata-only candidate discovery (Cawker City, KS | 2025 | municipal admin-record / payroll / budget / HR-relevant) ### Target & fields you specified - **Municipality / period / side / event / missing field / source-family target** - Municipality: **Cawker City, KS** - Period: **2025** - Side: **unclear** - Event: **authorized positions, filled positions, vacancy rate, layoffs, attrition** - Missing field(s): **unclear** - Source-family: **municipal payroll/open data + adopted budget + HR re",www.salary.com,unconfirmed,Cawker City,KS,2025,unclear,unclear,ROOTCOMP-6629916798554eb32d714e99,MECHEXP-856f41e20bc98af24eaeb506|MECHEXP-9aaa763f2f731500150f2206|MECHEXP-9df5ee00e38047cbca5fb8d0|MECHEXP-c00ccbe0064ee6503d6066d1|MECHEXP-faeb49abe28b27f9f5d84796,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|tests vacancy and staffing-reduction mechanisms with denominators,staffing_and_headcount,,unreviewed,unreviewed,excluded_out_of_scope,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-466d29ecd106f1884985c88f|EXTTARGET-bad8889c538d07331147a14e,RESCALL-adb2a074fa7d4d84c7c36b08,wave2_event_specific_v1,RESCAND-a46f692a06d53855a099bcd6,2026-08-05T03:23:21.260494+00:00,public_source_candidate_unconfirmed,web,AVAILREVIEW-4069b61b1da6517a7d197571,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,direct_position_reduction_metric,payroll_roster,weak_secondary_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,4,1,4,4,4,3,0,0,4,administrative_source_type_signal|direct_staffing_relevance|excluded_domain_or_non_us_source|mechanism_event_linked|root_event_linked,weak secondary source; metadata indicates payroll roster in multi family administrative source. Final bucket: excluded out of scope.,high,excluded_out_of_scope,false,deterministic_local_metadata_only,candidate_review_lane_004,2026-08-05T14:35:39.390170+00:00
RESCAND-a4e4f8513a6b386e69113f03,,RESCAND-a4e4f8513a6b386e69113f03,https://www.brighton-hove.gov.uk/council-and-democracy/council-data-and-finance/finance-open-data,https://www.brighton-hove.gov.uk/council-and-democracy/council-data-and-finance/finance-open-data,,"I did live hosted web search for the metadata-only candidate set matching: - municipality: **Brighton, MI** - period: **2020** - side: **unclear** - event: **unclear** - missing field(s): **applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation** (all “unclear”) - source-family target: **municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record** - constraints: **Do not verify o",www.brighton-hove.gov.uk,true,Brighton,MI,2020,unclear,unclear,ROOTCOMP-1ffd18f48aeea47eebd07513,MECHEXP-0a69e48875cc8fc3d44ab305|MECHEXP-1bdaaac5d9cceecd31964140|MECHEXP-25422f40ce12797dcacdb67d|MECHEXP-889b7542c57246b274f54383|MECHEXP-b40170e99dd09de8f3b754ca|MECHEXP-fe6ec355c0b07a95f37e4203,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|tests recruitment and retention pressure with comparable administrative outcomes,recruitment_and_retention,,official_domain_metadata,unreviewed,medium_priority_verification_ready,multi_family_administrative_source,canonical_with_upstream_raw_duplicate_links,external_search_wave_002_exhaustive_residual,EXTSEARCH-bb25e6e8a2fd2a44b9d64c67|EXTTARGET-8f21031fb029950ead4bc442,RESCALL-04b369a317ea02163294bab3,wave2_event_specific_v1,RESCAND-a4e4f8513a6b386e69113f03,2026-08-05T02:52:26.386271+00:00,official_government_search_result,web,AVAILREVIEW-19540f0b434c63fe7f22d1e1,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_vacancy_metric,payroll_roster,direct_official_administrative_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,4,4,4,4,4,4,2,0,4,administrative_source_type_signal|direct_staffing_relevance|excluded_domain_or_non_us_source|mechanism_event_linked|official_domain|official_source_search_hint|root_event_linked,direct official administrative source; metadata indicates payroll roster in multi family administrative source. Final bucket: excluded out of scope.,high,excluded_out_of_scope,true,deterministic_local_metadata_only,candidate_review_lane_005,2026-08-05T14:39:39.191928+00:00
RESCAND-a4f96995089163409d541506,,RESCAND-a4f96995089163409d541506,https://www.indeed.com/cmp/Imasen-Bucyrus-Technology/reviews?fcountry=ALL,https://www.indeed.com/cmp/Imasen-Bucyrus-Technology/reviews?fcountry=ALL,,"## Metadata-only candidate discovery (hosted web search; no URL verification/download) **Target:** `""Bucyrus"" ""OH""`, **Municipality period:** `""2022""`, **Side:** unclear/unspecified, **Event:** missing/unclear, **Missing field:** unclear applicant counts; turnover; retention; vacancy duration; recruitment & compensation studies; **Source-family target:** municipal administrative records (administrative finance/HR/payroll/budget/official reports; including Census/USDA where applicable) ### Candid",www.indeed.com,unconfirmed,Bucyrus,OH,2022,unclear,unclear,ROOTCOMP-dce351eaa29d233d09ca361c,MECHEXP-1edb04348e16172bec69c442|MECHEXP-371f62e35a6c04e389c7fcf1|MECHEXP-b023676d7e179602ef558344|MECHEXP-c50aae1ea04de1a691c6d247,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|tests recruitment and retention pressure with comparable administrative outcomes,recruitment_and_retention,,unreviewed,unreviewed,excluded_out_of_scope,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-779d85ba505ca9c4c280828e|EXTTARGET-88186e92b88ca244a3dd7657,RESCALL-5b7cc628668dda4197c6da79,wave2_event_specific_v1,RESCAND-a4f96995089163409d541506,2026-08-05T02:55:44.002393+00:00,public_source_candidate_unconfirmed,web,AVAILREVIEW-2fe8971471d5b1cfc2d0bb95,multi_family_administrative_source,payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_vacancy_metric,payroll_roster,weak_secondary_source,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis,4,1,4,4,4,3,0,0,4,administrative_source_type_signal|direct_staffing_relevance|excluded_domain_or_non_us_source|mechanism_event_linked|root_event_linked,weak secondary source; metadata indicates payroll roster in multi family administrative source. Final bucket: excluded out of scope.,high,excluded_out_of_scope,false,deterministic_local_metadata_only,candidate_review_lane_001,2026-08-05T14:23:39.074066+00:00
RESCAND-a7404c8ff078844c84338582,,RESCAND-a7404c8ff078844c84338582,https://www.linkedin.com/in/angie-morris-22b03a9a,https://www.linkedin.com/in/angie-morris-22b03a9a,,"I searched for **Caledonia, MN (2022)** municipal **police** staffing metadata to extract/confirm the following targets: **authorized positions, filled positions, vacancy rate, layoffs, attrition, and any retroactivity/implementation**, plus supporting **municipal payroll/open data, adopted budget, and HR report**, and **Census/USDA official municipal administrative record** references—**without verifying/downloading candidate URLs**. ## What I found (metadata candidates) I can only reliably ide",www.linkedin.com,unconfirmed,Caledonia,MN,2022,police,police,ROOTCOMP-544c004ffce78a3165d4e148,MECHEXP-1cc6b69bbb05efc6f5510510|MECHEXP-3a52da977a52ecf3ac7b0f1a|MECHEXP-82ffc59231c01353820ec719|MECHEXP-9e794d452064daefb6f5b4d1|MECHEXP-d07c6335de5e1cfb763f32a7,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|tests vacancy and staffing-reduction mechanisms with denominators,staffing_and_headcount,,unreviewed,unreviewed,excluded_out_of_scope,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-262dc50a8398ca82235d9f3f|EXTTARGET-7bb2c721ee2c8cb33f9dad0a,RESCALL-dc403868bc308f7862ee876a,wave2_event_specific_v1,RESCAND-a7404c8ff078844c84338582,2026-08-05T02:59:57.770058+00:00,public_source_candidate_unconfirmed,web,AVAILREVIEW-39ab99908eaa03574456e055,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,direct_position_reduction_metric,payroll_roster,weak_secondary_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,4,1,4,4,4,3,0,0,4,administrative_source_type_signal|direct_staffing_relevance|excluded_domain_or_non_us_source|mechanism_event_linked|root_event_linked,weak secondary source; metadata indicates payroll roster in multi family administrative source. Final bucket: excluded out of scope.,high,excluded_out_of_scope,false,deterministic_local_metadata_only,candidate_review_lane_004,2026-08-05T14:35:39.354486+00:00
RESCAND-a79cf2a3c87f4a31d97215ae,,RESCAND-a79cf2a3c87f4a31d97215ae,https://www.statcan.gc.ca/en/statistical-programs/document/2103_D3_T1_V5-eng.pdf,https://www.statcan.gc.ca/en/statistical-programs/document/2103_D3_T1_V5-eng.pdf,,"## Live hosted web search (metadata-only candidate discovery; no URL verification/download) **Target:** “Copley” + “OH”, **Period:** 2021, **Municipality/period/side/event/missing field/source-family** aligned to: *municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record*; and the **missing fields** you implied: *actual wages paid, total earnings, overtime, premiums, retroactive payments (+ retroactivity implementation)*. ### Candidate source-f",www.statcan.gc.ca,unconfirmed,Copley,OH,2021,unclear,unclear,ROOTCOMP-34a9c0031a48a44901285259|ROOTCOMP-36d12630bef07f0b324949f8|ROOTCOMP-cc9ffe287dca46a4eab1b0de,MECHEXP-0c995344ad6952b212119380|MECHEXP-410020b6a7c0e2544fff3de5|MECHEXP-49cb11194005af534c2864c1|MECHEXP-4b3cf3f2b08c98b27e4c8bb9|MECHEXP-55b5e0b8615ae9745545e1bc|MECHEXP-6914f3e9483b7782f195b098|MECHEXP-726817264bcd5d878bbb098a|MECHEXP-82ce10b7b8edf2f53abb2500|MECHEXP-997427b4c2a4dfed39ce1d3e|MECHEXP-9e655cc9305927ca4cbddf81|MECHEXP-b34aea80fe1998b6cdd65d02|MECHEXP-c3b93c21539edf3c801437f2|MECHEXP-ccdcf2feeef2edf77a08718c|MECHEXP-cf2de3eb3b02c02dec443a66|MECHEXP-da9255f71827127e47821878|MECHEXP-e126f25d948077cd6216da63|MECHEXP-e2af2c653c03e972809bf6e1|MECHEXP-f6c2b8b3108159613fa2acdd,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|upgrades implementation from documented term to paid outcome,payroll_and_earnings,,unreviewed,unreviewed,low_priority_verification_ready,multi_family_administrative_source,canonical_with_upstream_raw_duplicate_links,external_search_wave_002_exhaustive_residual,EXTSEARCH-31ef5d6c63153a30c07df3a0|EXTTARGET-21b94c07fcf14f50d7d14046,RESCALL-b22fa705ba1a85dd5d2fc709,wave2_event_specific_v1,RESCAND-a79cf2a3c87f4a31d97215ae,2026-08-05T03:36:50.183996+00:00,public_source_candidate_unconfirmed,pdf,AVAILREVIEW-d073afff2d0440291f8a7ab4,payroll_and_earnings,implementation_confirmation,unrelated_to_staffing,payroll_roster,weak_secondary_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,4,1,4,4,4,3,2,0,4,administrative_source_type_signal|excluded_domain_or_non_us_source|mechanism_event_linked|root_event_linked,weak secondary source; metadata indicates payroll roster in payroll and earnings. Final bucket: excluded out of scope.,high,excluded_out_of_scope,false,deterministic_local_metadata_only,candidate_review_lane_001,2026-08-05T14:23:38.908483+00:00
