extracted_text_id,retained_source_id,candidate_id,lane_id,target_mechanism_family,state,derived_region,readiness_status,extraction_status,extracted_text_path,extracted_text_sha256,extracted_text_size_bytes,extracted_char_count,extraction_method,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
TXT378-20fda811bdd3e0072cf2,RS556-2db7b84cecc047c6b149,TS4L-64251bb73ab9ae9617ea,lane_3,fiscal_constraint_signal,VA,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-20fda811bdd3e0072cf2.txt,042cb66614d66e74643f4c29b4e642533ecb7b0d933006c1c4670ac7e4b5a3d4,313685,313239,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-31fa13139e53776e0402,RS556-2fd85ac957e5a1eddd0a,TS4L-58cb8be1ac19a9ef4345,lane_3,fiscal_constraint_signal,GA,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-31fa13139e53776e0402.txt,6a581c5240e59a9958a4e76eb75782837d1f5fc4aa76137e2a0b6d18a4a95902,33335,33326,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-ef5cb7b947a08d2659f2,RS556-3088f1942d24825e2768,TS4L-6e0a8beed3a6cdf63b91,lane_3,fiscal_constraint_signal,PA,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-ef5cb7b947a08d2659f2.txt,ef616e1e4fa2134ae726490f7b60e2371b4a9e361bb264f805f39301b77514dd,7722,7684,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-af8d9a40fc76ad54258c,RS556-3433fe38fb8d06f65057,TS4L-5b053acd630308d9a7c6,lane_3,fiscal_constraint_signal,AR,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-af8d9a40fc76ad54258c.txt,941bfded0ddfd762027cddb38732e3fd74c49f433e0d4b8512bd3aa33356f9a2,142801,140037,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-76d7a341791a5531eceb,RS556-3564ad4e70b138c79e9e,TS4L-584156d262f569aa8020,lane_3,fiscal_constraint_signal,NC,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-76d7a341791a5531eceb.txt,a5c033ba4ffb68298d1b4008f660f1fbce0e4fcf48c5afe42f568faf2a9fdfeb,6572,6522,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-f5559425f35f8a401a52,RS556-37ec5cc84d5860bc88da,TS4L-42de4bb274a594d7c01e,lane_3,fiscal_constraint_signal,TX,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f5559425f35f8a401a52.txt,3c32afd0b0110aa704d8c4d9e1092df3fe978a5046c901941e75e78683f30d5e,256573,255325,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-620f64dbc55236cd2d11,RS556-39cbece61d06224bb0c7,TS4L-34cdd7b820bbaf07376f,lane_3,fiscal_constraint_signal,PA,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-620f64dbc55236cd2d11.txt,c789438bd255f678d620641dde9c7e428b2fcebc623a91efe138c859be2426ea,257949,257350,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-d45934670b68ba9ef8fe,RS556-3ef090669f26cefaf707,TS4L-545aa40b3a1313d74016,lane_3,fiscal_constraint_signal,RI,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-d45934670b68ba9ef8fe.txt,d5ac1ff871915e08e38001b35995cb1d23690ee08b853f5ebd9c4f0dc0cf5b15,59992,59981,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-525f36c01fd620304568,RS556-41c7cd82923e1db70836,TS4L-014cc3f9d0bf51d001fa,lane_3,fiscal_constraint_signal,NJ,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-525f36c01fd620304568.txt,f561c021479c038c90773b83df91b7a60e06a53e50007d06704479606653c3f6,2060,2054,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-694bdffea0087681e37f,RS556-4244546da4331b4eb82a,TS4L-c3e8cb131b82da0b307e,lane_3,fiscal_constraint_signal,AZ,West,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-694bdffea0087681e37f.txt,2e803239270583b40862e706285eb9f7ee8021514409ff2a384996b7b4b269ec,16860,16840,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-338874fdb07521bbc56a,RS556-48c3f37610925d7e6063,TS4L-0382f8411e5efd7730fb,lane_3,fiscal_constraint_signal,NJ,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-338874fdb07521bbc56a.txt,642f833b22fdce93ab90452110e2f33ad245c6988dd4f04d1df920184e95ff72,1974,1964,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-7f8fb969c8971ead18dc,RS556-4eaa26265f0c1bf99f2c,TS4L-40a5b5cf2e81aee6eeaa,lane_3,fiscal_constraint_signal,TX,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-7f8fb969c8971ead18dc.txt,c7db6631a677641623a6ec56a1f3e933e0a2119c8fd3d762cc46044ed5b15d75,317989,315905,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-e90c054b61ca5eeaf8d4,RS556-52c4f097c05997889887,TS4L-7fa93ffc835f4f90b0ae,lane_3,fiscal_constraint_signal,NH,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-e90c054b61ca5eeaf8d4.txt,9a2bd4e924c1254a6848f097e248798bcf1e82143729d859909bab1aa62be0cc,450092,448634,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-434386e806eda6d6f18a,RS556-54418227a6c9129900e5,TS4L-f30473a71d8c1f2f1728,lane_3,fiscal_constraint_signal,TX,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-434386e806eda6d6f18a.txt,1f32e8d5159d764000e188e593c4e5f1e6bbb0912b783a8bad0abbbe7a086165,140622,140126,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-cc373cae6022e8d1a833,RS556-596673a0d5fe6073b0e6,TS4L-274792ae54d6f6cedb5f,lane_3,fiscal_constraint_signal,NJ,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-cc373cae6022e8d1a833.txt,9023534d7bd5db9bcb9212c87da45c4893c6c716a2bb889e1371d6caf9652498,43946,43844,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-f42070d954d43bdcdbc8,RS556-666eacb8c8e13180510a,TS4L-0727838641834a3d6a00,lane_3,fiscal_constraint_signal,AR,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f42070d954d43bdcdbc8.txt,a40cf572bbe8434e8861583757375b9ee987bfbbda421ef2e1c32c1084ced689,162390,162252,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-985d8ae70f6de102eb6f,RS556-69a5e489b669c2a29ce5,TS4L-131e66fb0bce5a2d8574,lane_3,fiscal_constraint_signal,NJ,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-985d8ae70f6de102eb6f.txt,58bc485e1d056675d96f32ae732aa231c97f32ea64f7ee777a4da4395c829056,6962,6922,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-6bf70ea3ede3f192aeef,RS556-6b63192148dcf6db983d,TS4L-952741b96bec41e4c60d,lane_3,fiscal_constraint_signal,TX,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-6bf70ea3ede3f192aeef.txt,34915480ba587665d52ec971d663974c78113b22e8d05bff030d3f35274ca103,24952,24918,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-4c9074fba19ff968b2dd,RS556-6ea0c4d1fe8307e5856e,TS4L-0de0e8c71ce27d9d9e52,lane_3,fiscal_constraint_signal,NY,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-4c9074fba19ff968b2dd.txt,da2e1532139f3149c9dca45a847da8488b29d31e4d24b3e7f7bd875879eaac8d,33020,32907,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-44eb56cc970a0c45ba4a,RS556-7127246e72784877cf90,TS4L-6d937358588d31a3d274,lane_3,fiscal_constraint_signal,NC,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-44eb56cc970a0c45ba4a.txt,c9480cde24addab85b134fda4853ec00739b8a10e2e740620e2d1daebf9a56e4,130393,130331,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-4889c703397a59005ad4,RS556-74cc557abc483a2dc5df,TS4L-047ba99c8c6a410fdab8,lane_3,fiscal_constraint_signal,IL,Midwest,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-4889c703397a59005ad4.txt,a3b37c0d3189b24a2c0aea4437f189ef2800c2a39732c46fb435fb50b3aa0723,15817,15804,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-82109155a00f59aa3fce,RS556-7996e9ab78499d0644ca,TS4L-63eb94c2681b63bbeb99,lane_3,fiscal_constraint_signal,MA,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-82109155a00f59aa3fce.txt,03e46c87b19b369ea07d9b002bb52a0e335880e0126d2c74ec9189c177a7e912,87476,87424,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-8971f9335e55934ead3f,RS556-7c27176b3d07ef63d812,TS4L-db43b8fb98ccd7ac4fa5,lane_3,fiscal_constraint_signal,TX,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8971f9335e55934ead3f.txt,efe20416d675b0f339f20f370b359ac91d1990cdde0cbfc1acd1ec70f4bcfc0c,195586,184086,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-1651afc6e7dbc51aa3d6,RS556-80f85b5a84da84871516,TS4L-8f76105647b571c97ad7,lane_3,fiscal_constraint_signal,TX,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-1651afc6e7dbc51aa3d6.txt,0dc3544441de2e6fa84a7b1528eb790ec1041328b379540dda7d2f60674af05f,211751,211236,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-a283a22db19b1955b0b5,RS556-8427e3e3b6b9fb6e9ae3,TS4L-1495cc2ca9a22c0c1772,lane_3,fiscal_constraint_signal,NH,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-a283a22db19b1955b0b5.txt,8147cab24608cae8c20c17a66a6451347da5a297aa6eeb1e84906149f7986211,1435,1413,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-101444986b47d7573594,RS556-8d2a8266788117f1003a,TS4L-9dafdb1c195b719e3598,lane_3,fiscal_constraint_signal,AL,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-101444986b47d7573594.txt,fb79b207e037d80c43ca811f99cea6e2f6082ede8e56b67ca320b1b51b3dfe64,316317,316317,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-654298a6a6331ff846aa,RS556-91482e509726f35cf9d2,TS4L-c2954e854a5e2f785318,lane_3,fiscal_constraint_signal,TX,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-654298a6a6331ff846aa.txt,0436e5ecfa7826459258de5eb155294724d3b2aed7c9a86e79fd195ff2fa646a,98963,98691,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-e38ca7747daa3e5a9cae,RS556-919d190d65babca03344,TS4L-8c1cedd8a1b58f705ed4,lane_3,fiscal_constraint_signal,GA,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-e38ca7747daa3e5a9cae.txt,2eab450e9079d6aa39b76a702d5a22119c22c03968e20663f087e9a1b3c2d340,1497,1497,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-a36570f023abed38390d,RS556-965752cf442752bc984d,TS4L-c09a67aad2ed588034fe,lane_3,fiscal_constraint_signal,PA,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-a36570f023abed38390d.txt,c218fffda4c6eac42c780663a1e85b92db26eac8cfdbfb31efd5dcd771ce2e7a,54047,53441,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-014b48e65c997b2d07b5,RS556-96e783cc99da95fbc628,TS4L-ea372a82086ef313b3ac,lane_3,fiscal_constraint_signal,AR,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-014b48e65c997b2d07b5.txt,3020621f059d085162a1aa6711c234e9e967f4b7d2fc6f4b5739bae7e838ce19,142360,142334,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-8b9c5c9c678fa292babb,RS556-9825426ebb2cd9398683,TS4L-a1edb23f62570e7f0187,lane_3,fiscal_constraint_signal,TX,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8b9c5c9c678fa292babb.txt,9ac0007e67c72dc4ade108bff2e7d240c8c2fc06de9d669c35dce26ac1167cbd,128785,128587,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-0d5ce6307a28159563c2,RS556-987514161ac566228d17,TS4L-7d25e11605eeefaae6e8,lane_3,fiscal_constraint_signal,KY,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-0d5ce6307a28159563c2.txt,87e1d112e0c585666d9af0c06b7d3819e3df2d4153e6a531b6f14f5f0a4ef6fa,5615,5615,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-69a3433afd3a80e80067,RS556-99502b4abb7660bb87e4,TS4L-cb43163e34b197d15c7b,lane_3,fiscal_constraint_signal,TX,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-69a3433afd3a80e80067.txt,13a68d70e2a0ea12f4d001e367c01a7a6f60f2ec7f0f32364e99b9951620ad58,137317,136997,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-254f1c62c5558dbf3bf3,RS556-9bbb61aedc1466a88971,TS4L-f3fdd4e123be83b695e6,lane_3,fiscal_constraint_signal,NY,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-254f1c62c5558dbf3bf3.txt,a53fc41b8ce8753e491945a5449cc891d0bc9e9b79da94e04078b98447cd428d,65602,65036,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-78ba8de3266498efac77,RS556-9d740449746577eba480,TS4L-aa35e3a91d94bf2c0044,lane_3,fiscal_constraint_signal,NJ,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-78ba8de3266498efac77.txt,391cd3009d5d2592dcae9dac67e801278de392b3cfad3960253ccd0d4037ff7b,39173,39057,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-b30f8c9207de7eb9cade,RS556-9f17f2bc6eb5ddd33b90,TS4L-734114e1636d1202d2cb,lane_3,fiscal_constraint_signal,SC,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-b30f8c9207de7eb9cade.txt,6f4467ed2792d3fb0da6f54b72de97b361eb50eb05bba2d02f59348282002563,92272,91928,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-b32bcc9b35ada7bc0fb5,RS556-a0fef06cc83ae5fcd582,TS4L-de7f5c15955ec746c814,lane_3,fiscal_constraint_signal,TX,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-b32bcc9b35ada7bc0fb5.txt,9aaeacc85c3f37aa85b4fffd5b5e015a14d77a95066fcfd6dea618df1ef701c9,409738,409440,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-181ef626d9a9d6cf5c68,RS556-a337192c84e3fa7d08b6,TS4L-e3104dba607855af29c6,lane_3,fiscal_constraint_signal,GA,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-181ef626d9a9d6cf5c68.txt,e945fe9ebfb7eabbd6e676e4d5cbf512014b0aa34436fca121c84da000603dc4,44083,44037,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-51762657a5d81a2df165,RS556-a925188280e5124b0a5a,TS4L-cfe565bc9d9e632352b1,lane_3,fiscal_constraint_signal,TX,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-51762657a5d81a2df165.txt,47b56c04dbf87e60028559564f3b91e8272161d412a6aaca32a12aacaa147ac2,113236,112930,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-45dca2f83a874b34a1f3,RS556-ab984b578e4c67fb8c32,TS4L-178850464a773bd8cf6d,lane_3,fiscal_constraint_signal,PA,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-45dca2f83a874b34a1f3.txt,e49c030375d6989e8c1a70ffcc820c6c0f8e73d163247f3ae9e5472d2d5a2188,58071,56979,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-e2bfd679f5d5612cd9b2,RS556-ae29dee45e412b715895,TS4L-c78acab8e7fff4e1db1b,lane_3,fiscal_constraint_signal,TX,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-e2bfd679f5d5612cd9b2.txt,052e716bccb72c5cf1f0fae90c38dbf449254689c9d686694a9269399970df7c,17177,17161,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-1d3e772291bce7bf87f8,RS556-b15886efd6ce07186012,TS4L-59931e4999b960b7ea42,lane_3,fiscal_constraint_signal,NJ,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-1d3e772291bce7bf87f8.txt,4f63961a5e5ee1c78687899b32f1974f6498d037b1d895507000d968c7b78466,82142,82128,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-cdafd1b6e836275c7865,RS556-b27101f5757ebc12527b,TS4L-c579b5d01459e5615fd0,lane_3,fiscal_constraint_signal,NC,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-cdafd1b6e836275c7865.txt,5ae5381142a1c64a47449324d22f3deb46c021e6db22fe64fa5fbbc23f44f719,66964,66700,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-f73ac43ddd790aa86690,RS556-b660faba30fbfdc1e3e0,TS4L-f8d64a1c283b8374126d,lane_3,fiscal_constraint_signal,TX,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f73ac43ddd790aa86690.txt,6e8e9a95a0f37c1cca9d09ff5e1d0054bc75a48f361e029d31b79ba20935e885,286447,286285,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-8ea02e3728b0beea9fc1,RS556-b6cd629bfba4e0bf518a,TS4L-50b3e6dd5bca7355e1b9,lane_3,fiscal_constraint_signal,NY,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8ea02e3728b0beea9fc1.txt,1c24f113af9b0d105d6f5f787aefde67ec0adc45a6c1387b54a5cf8425514d34,66178,65874,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-2c9c0793f04557b76104,RS556-be47e005c5fda7a7cdd7,TS4L-af0470e889f9f29d40db,lane_3,fiscal_constraint_signal,CT,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-2c9c0793f04557b76104.txt,7e5d8169368c4a83dc9734101a6dc59aba58a2027d2271762927327ea30fe1a5,6340,6308,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
