span_extraction_id,extracted_text_id,retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,local_extracted_text_path,extracted_text_sha256,source_file_sha256,span_status,span_status_reason,span_record_count,mechanism_family,span_text,span_start_offset,span_end_offset,span_sha256,context_before,context_after,extraction_rule_id,extraction_rule_family,span_specificity,documentary_claim_support,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
SPAN378-9a7abb1c6951aa5ad0fbbc14,TXT378-46feab180ca60fe91abf,RS556-e598f3aecbf16334e8ca,TS4L-7b4c6aa9afc761e2d335,lane_4,tier_c,verification_ready_low,https://webgen1files1.revize.com/hendnc/Documents/Departments/Finance/Budget/FY%2025%20Approved%20Budget.pdf,City of Henderson NC FY 25 Approved Budget (includes Public Safety Schedule (Police) revised 7/1/23; includes safety pay schedule structure),Henderson,NC,South,safety_and_non_safety_compensation_units,Public safety classifications (Police) pay schedule tables,,FY 2025 (contains Public Safety Schedule revised 7/1/23 which falls within target window boundary),2023,2025,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-46feab180ca60fe91abf.txt,52b8c73095644eb8505600fe658f085b7e875eba21b08dd41ea4e48735bbc3f6,1ff3681b819f2ec1d6ef3eb171b6f9574ebea9ddaf960314c59fc67e2ff513e6,span_extracted,exact_documentary_mechanism_span_extracted,1,market_or_comparability_pressure,"Continue to increase tax base and stability of existing housing stock
Retaining staff and competitive salaries
Fire Station #3
IT needs
Redevelopment
Economic Development incentives",77332,77513,057f9fd3d457344dcbb5c27da4486ccbdef6b732af960bcd6ad74d2852a9b10d,"ge and involve the youth of the community in the campaign
 Approved funding to provide signage and other promotional materials

KEY BUDGET ISSUES







","

GF: Page 4

FY 24-25 BUDGET
GOVERNMENTAL FUNDS
10-414: GENERAL FUND CITY ATTORNEY SUMMARY
10-414: CITY ATTORNEY SUMMARY
Actual
Actual
Budget
Estimated Request",MARKET_COMPETITIVENESS,pay_competitiveness,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-34fec64b6327686fa30d500e,TXT378-46feab180ca60fe91abf,RS556-e598f3aecbf16334e8ca,TS4L-7b4c6aa9afc761e2d335,lane_4,tier_c,verification_ready_low,https://webgen1files1.revize.com/hendnc/Documents/Departments/Finance/Budget/FY%2025%20Approved%20Budget.pdf,City of Henderson NC FY 25 Approved Budget (includes Public Safety Schedule (Police) revised 7/1/23; includes safety pay schedule structure),Henderson,NC,South,safety_and_non_safety_compensation_units,Public safety classifications (Police) pay schedule tables,,FY 2025 (contains Public Safety Schedule revised 7/1/23 which falls within target window boundary),2023,2025,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-46feab180ca60fe91abf.txt,52b8c73095644eb8505600fe658f085b7e875eba21b08dd41ea4e48735bbc3f6,1ff3681b819f2ec1d6ef3eb171b6f9574ebea9ddaf960314c59fc67e2ff513e6,span_extracted,exact_documentary_mechanism_span_extracted,1,market_or_comparability_pressure,"Addressing the disparities in hiring salaries for various City departments identified in the City’s
recent salary study.
Identifying a location and funding source for the construction of a 3rd Fire Station.
Finding additional funds for upcoming capital needs related to building and infrastructure.
Identifying funding sources to further the City’s redevelopment efforts.
Securing additional funding to complete the Williams/Montgomery Street Park project.
Implementing the City’s Stormwater Program.",81709,82209,c561c4fae682664d2708cfa71f4789e96d00d9dcde601046f2f58a45c7b6d830,"in federal funding secured by Congressman Don Davis
for the construction of a new communications tower to assist public safety.

KEY BUDGET ISSUES







","

GF: Page 8

FY 24-25 BUDGET
GOVERNMENTAL FUNDS
10-425: GENERAL FUND HUMAN RESOURCES SUMMARY

10-425: HUMAN RESOURCES SUMMARY
Actual
Actual
Budget
Estimated
Re",MARKET_WAGE_STUDY,wage_compensation_study,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-3ad210cc49be1da9d580b3e0,TXT378-46feab180ca60fe91abf,RS556-e598f3aecbf16334e8ca,TS4L-7b4c6aa9afc761e2d335,lane_4,tier_c,verification_ready_low,https://webgen1files1.revize.com/hendnc/Documents/Departments/Finance/Budget/FY%2025%20Approved%20Budget.pdf,City of Henderson NC FY 25 Approved Budget (includes Public Safety Schedule (Police) revised 7/1/23; includes safety pay schedule structure),Henderson,NC,South,safety_and_non_safety_compensation_units,Public safety classifications (Police) pay schedule tables,,FY 2025 (contains Public Safety Schedule revised 7/1/23 which falls within target window boundary),2023,2025,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-46feab180ca60fe91abf.txt,52b8c73095644eb8505600fe658f085b7e875eba21b08dd41ea4e48735bbc3f6,1ff3681b819f2ec1d6ef3eb171b6f9574ebea9ddaf960314c59fc67e2ff513e6,span_extracted,exact_documentary_mechanism_span_extracted,1,market_or_comparability_pressure,"To complete compensation and pay study and carry out necessary updates and changes.
To hire firm to do compensation and pay study and utilize reporting given with completed project
to move forward with any pay grade and salary changes to stay competitive for the region with
employee pay and give managers a good foundation for performance reviews and merit increases.",85195,85563,21ae7e3ff2ec7e8ad4d8c610884c3ab25146d275e34b4145c5ff7721ceed2a8e,"RIS system.
To train Directors and managers on the importance of performance management for reviews and
implement annual review process.

Goal 6:
Objective 1:

","

KEY BUDGET ISSUES






Recruitment: There is difficulty in attracting and retaining employees in some positions due to salaries that are
not competitive",MARKET_WAGE_STUDY,wage_compensation_study,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-da97fb45dbdf6f0f843680d8,TXT378-46feab180ca60fe91abf,RS556-e598f3aecbf16334e8ca,TS4L-7b4c6aa9afc761e2d335,lane_4,tier_c,verification_ready_low,https://webgen1files1.revize.com/hendnc/Documents/Departments/Finance/Budget/FY%2025%20Approved%20Budget.pdf,City of Henderson NC FY 25 Approved Budget (includes Public Safety Schedule (Police) revised 7/1/23; includes safety pay schedule structure),Henderson,NC,South,safety_and_non_safety_compensation_units,Public safety classifications (Police) pay schedule tables,,FY 2025 (contains Public Safety Schedule revised 7/1/23 which falls within target window boundary),2023,2025,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-46feab180ca60fe91abf.txt,52b8c73095644eb8505600fe658f085b7e875eba21b08dd41ea4e48735bbc3f6,1ff3681b819f2ec1d6ef3eb171b6f9574ebea9ddaf960314c59fc67e2ff513e6,span_extracted,exact_documentary_mechanism_span_extracted,1,market_or_comparability_pressure,"Recruitment: There is difficulty in attracting and retaining employees in some positions due to salaries that are
not competitive to those of other agencies.
Training: No real training process in place
Performance Management/Merit process: No Real process in place or is not being followed
Records Retention: There is no current system in place and this update will involve technology update for
records and payroll processing.
Compensation and Pay Study: Study has not been done in 10 years. New study must be done every 2-3 years
max to stay competitive.",85594,86150,bd405c78469e49267ee30fad275327ea2dab47cdbe508fd5243074c1e6630107,"tay competitive for the region with
employee pay and give managers a good foundation for performance reviews and merit increases.

KEY BUDGET ISSUES






","

GF: Page 10

FY 24-25 BUDGET
GOVERNMENTAL FUNDS
10-440: GENERAL FUND FINANCE SUMMARY
10-440: FINANCE DEPARTMENT SUMMARY
Actual
Actual
21-22
22-23
Personnel Se",MARKET_WAGE_STUDY,wage_compensation_study,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-7e0a5242c26fe0bd5ee262ed,TXT378-8e0691f33db806ef830c,RS556-f9275cf384b5158620e0,TS4L-98bcd6592095d2a8b0f4,lane_4,tier_c,verification_ready_low,https://webgen1files1.revize.com/hendnc/Documents/Departments/Finance/Budget/FY22-23%20Approved%20Budget.pdf,"City of Hendersonville, NC — FY22-23 Approved Budget (includes Pay & Classification / Public Safety schedules)",Hendersonville,NC,South,safety_and_non_safety_compensation_units,"Public safety (e.g., police/fire) and general/all-city classified compensation schedules",,FY22-23 (budget adopted for the fiscal year),2022-07-01,2023-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8e0691f33db806ef830c.txt,4b9de7fb8caa9959cf785a97d84ae4aac61675dca3730a97574f5655da82a62e,af3b108b78400572ccf106eb4b1b4a891e640a83f42e4ac717272c5fa817adb1,span_extracted,exact_documentary_mechanism_span_extracted,1,market_or_comparability_pressure,"Continue to increase tax base and stability of existing housing stock
Retaining staffing and competitive salaries
Fire Station #3
IT needs
Redevelopment
KLRW Improvements",84605,84775,34e4403f939e2b3315a69dd92d224b7fedc4b6c9ffb7ffb81504629fb7d06c10,"ddie Hicks
o Premium Pay increases for employees
o Economic Incentive with MR Williams
o Approved FY Ending June 30, 2021 Audit
KEY BUDGET ISSUES

•
•
•
•
•
•

","

GF: Page 4

FY 22-23 BUDGET
GOVERNMENTAL FUNDS
10-414: GENERAL FUND CITY ATTORNEY SUMMARY
10-414: CITY ATTORNEY SUMMARY
Actual
Actual
Budget
19-20
20-21
21-22",MARKET_COMPETITIVENESS,pay_competitiveness,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-73916614470c8cbb1b6739dc,TXT378-8e0691f33db806ef830c,RS556-f9275cf384b5158620e0,TS4L-98bcd6592095d2a8b0f4,lane_4,tier_c,verification_ready_low,https://webgen1files1.revize.com/hendnc/Documents/Departments/Finance/Budget/FY22-23%20Approved%20Budget.pdf,"City of Hendersonville, NC — FY22-23 Approved Budget (includes Pay & Classification / Public Safety schedules)",Hendersonville,NC,South,safety_and_non_safety_compensation_units,"Public safety (e.g., police/fire) and general/all-city classified compensation schedules",,FY22-23 (budget adopted for the fiscal year),2022-07-01,2023-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8e0691f33db806ef830c.txt,4b9de7fb8caa9959cf785a97d84ae4aac61675dca3730a97574f5655da82a62e,af3b108b78400572ccf106eb4b1b4a891e640a83f42e4ac717272c5fa817adb1,span_extracted,exact_documentary_mechanism_span_extracted,1,market_or_comparability_pressure,"Maintained a comparable Part 1 Crime Rate to the prior years.
Obtained close to $500,000 in grant funding to enhance our technological needs as a city and as an agency.
Successfully proposed and attained competitive salary plan to enhance of recruitment and retention of
employees.",113318,113599,fdbd11fef6deda93de6a254cb1bd069422a3a2ef75187c4028299cc4906507e5,"omputers.
Place a repeater within the city limits to ensure public safety and continuous radio contact.

Objective 3:
Objective 4:

FY22 ACCOMPLISHMENTS
•
•
•

","

KEY BUDGET ISSUES
• Larger capital items: Includes replacement vehicles and equipment using General Fund monies.
• Maintenance and Capital Improvements: The P",MARKET_COMPETITIVENESS,pay_competitiveness,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-6b9f78cb8967d80e3de010a1,TXT378-8e0691f33db806ef830c,RS556-f9275cf384b5158620e0,TS4L-98bcd6592095d2a8b0f4,lane_4,tier_c,verification_ready_low,https://webgen1files1.revize.com/hendnc/Documents/Departments/Finance/Budget/FY22-23%20Approved%20Budget.pdf,"City of Hendersonville, NC — FY22-23 Approved Budget (includes Pay & Classification / Public Safety schedules)",Hendersonville,NC,South,safety_and_non_safety_compensation_units,"Public safety (e.g., police/fire) and general/all-city classified compensation schedules",,FY22-23 (budget adopted for the fiscal year),2022-07-01,2023-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8e0691f33db806ef830c.txt,4b9de7fb8caa9959cf785a97d84ae4aac61675dca3730a97574f5655da82a62e,af3b108b78400572ccf106eb4b1b4a891e640a83f42e4ac717272c5fa817adb1,span_extracted,exact_documentary_mechanism_span_extracted,1,market_or_comparability_pressure,"personnel related expenditures, such as retiree health insurance
and reserves for incumbent liabilities for accrued vacation and compensatory time, are accounted
for in this budget department. Additionally, the Fund’s share of the recommended Pay &
Classification Study is included in this budget.",155775,156072,3620844fa9120d81baa068d95f3ee753e6bad80e4bc974ebba7eeef2681b4a8e,"s and other expenditures that should not be
located in an operating budget group. No personnel are assigned to the Non-Departmental
budget group; however, some ","

WF: Page 2

FY 22-23 BUDGET
ENTERPRISE FUNDS
30-680: WATER FUND DEBT SERVICE

30-680: DEBT SERVICE SUMMARY
Actual
20-21
Long-Term Debt Service- P&I $
Lease Pu",MARKET_WAGE_STUDY,wage_compensation_study,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-5bd4d51c565d47fbdf54f406,TXT378-8e0691f33db806ef830c,RS556-f9275cf384b5158620e0,TS4L-98bcd6592095d2a8b0f4,lane_4,tier_c,verification_ready_low,https://webgen1files1.revize.com/hendnc/Documents/Departments/Finance/Budget/FY22-23%20Approved%20Budget.pdf,"City of Hendersonville, NC — FY22-23 Approved Budget (includes Pay & Classification / Public Safety schedules)",Hendersonville,NC,South,safety_and_non_safety_compensation_units,"Public safety (e.g., police/fire) and general/all-city classified compensation schedules",,FY22-23 (budget adopted for the fiscal year),2022-07-01,2023-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8e0691f33db806ef830c.txt,4b9de7fb8caa9959cf785a97d84ae4aac61675dca3730a97574f5655da82a62e,af3b108b78400572ccf106eb4b1b4a891e640a83f42e4ac717272c5fa817adb1,span_extracted,exact_documentary_mechanism_span_extracted,1,market_or_comparability_pressure,"The Non-Departmental Budget group provides for a better accounting of inter-fund transfers and
other expenditures that should not be located in an operating budget group. No personnel are
assigned to the Non-Departmental budget group; however, some personnel related expenditures
such as retiree health insurance and the fund’s share of the recommended pay and classification
study are accounted for in this budget department.
The largest expenditure center for the non-departmental budget is the transfer to the Capital
Reserve Fund.",184596,185130,7e89e91a851783c665ef7cbddf89d8a1e17f8bfce954722a968b937e9ef8e266,"000
2,283,700

Recommended
22-23
$
45,000
$
2,500
$
1,200
20,000
2,215,000
$
2,283,700

$
$
$

$

Approved
22-23
45,000
2,500
1,200
20,000
2,215,000
2,283,700

","

RW: Page 2

FY 22-23 BUDGET
ENTERPRISE FUNDS
64-680: REGIONAL WATER DEBT SERVICE
64-680: DEBT SERVICE SUMMARY
Actual
20-21
Long-Term Debt Service P&I $

Budge",MARKET_WAGE_STUDY,wage_compensation_study,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-1ff1e334ec7a978e2bfe6291,TXT378-8e0691f33db806ef830c,RS556-f9275cf384b5158620e0,TS4L-98bcd6592095d2a8b0f4,lane_4,tier_c,verification_ready_low,https://webgen1files1.revize.com/hendnc/Documents/Departments/Finance/Budget/FY22-23%20Approved%20Budget.pdf,"City of Hendersonville, NC — FY22-23 Approved Budget (includes Pay & Classification / Public Safety schedules)",Hendersonville,NC,South,safety_and_non_safety_compensation_units,"Public safety (e.g., police/fire) and general/all-city classified compensation schedules",,FY22-23 (budget adopted for the fiscal year),2022-07-01,2023-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8e0691f33db806ef830c.txt,4b9de7fb8caa9959cf785a97d84ae4aac61675dca3730a97574f5655da82a62e,af3b108b78400572ccf106eb4b1b4a891e640a83f42e4ac717272c5fa817adb1,span_extracted,exact_documentary_mechanism_span_extracted,1,market_or_comparability_pressure,"receiving a
salary increase to help retain employees. Mr. Blackmon said not only would employees in the
Public Works department receive a $1.00 increase, but this would also affect the wastewater and
water employees.
Mr. Blackmon said he foresees a salary study coming within the next few years and adjustments
may be needed at that time.
Mayor Ellington asked Council if they were satisfied with the budget as proposed, including the
salary adjustment. The Consensus of those present was that there was no need for future Work
Sessions and that they felt this was the budget that should be presented for approval at the June
13, 2022, meeting.
The Manager reminded Council that until the budget is approved, he is open for discussion on
any item.
Mayor Ellington thanked the Manager, Finance Director and staff for all they do and what was
done to put together the FY 22-23 budget.",315876,316758,ced83f2bcecc74ebccb11f8d3d2499d5641068b4f8121d55bc2ace69a91eec61,"avoid making rash decisions and that the decisions made would be well documented.
Council Member Burnette asked for verification that the Public Works would be ","

Minute Book 45
23 May 2022 Budget Work Session #3 Minutes
Page 3 of 4

ADJOURNMENT
Council Member Coffey moved for adjournment. Motion seconded by both Counci",MARKET_WAGE_STUDY,wage_compensation_study,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-b5601e32495d6bed3247e4c3,TXT378-78b1df7bda18e9bdbbcc,RS556-698bc9daa9780aa2f4aa,TS4L-f1e04052c86466686159,lane_2,tier_c,verification_ready_medium,https://plainfieldchartertwp.civicweb.net/document/68138/Plainfield%20Twp%202022-2026%20PTFFU%20CBA.doc?handle=0202261E111545C6BEBDA77B503C3C97,Plainfield Twp 2022-2026 PTFFU CBA,Plainfield charter,MI,Midwest,safety_and_non_safety_bargaining_units,Firefighters (Police/Fire public safety),Plainfield Township Fire Fighters Local 3890 (PTFFU / I.A.F.F. Local 3890),"January 1, 2022 to December 31, 2026",2022-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-78b1df7bda18e9bdbbcc.txt,df3bc4150c6fa2a83b72302ec7228e45c908676313d71559486f3f9322b28aa7,e706994da49a243a834baad45be4e8dec2922da3aeadd5bfe109c7aa9649e9ce,span_extracted,exact_documentary_mechanism_span_extracted,1,strike_or_no_strike_constraint,"1
ARTICLE 8 SENIORITY………………………………………………. .9
Section 1 Probatio nary Period……………………………………….....9
Section 2 Loss of Seniority……………………………………………10
Section 3 Seni ority List………………………………………………..10
ARTICLE 7 STRIK ES AND ILLEGAL ACTIVITY………………… 8
Section 1 No Strike Pledge…………………………………………… 8
Section 2 Penalty……………………………………………………… 8
Section 3 Affirmative Action…………………………………………. 9
Section 4 Further Sanctions…………………………………………... 9
Section 5 No Lockout………………………………………………… 9
ARTICLE # NAME PAGE
ARTICLE 19 TRAD E TIME PROCEDURE…………………………... 24
Section 1 Trading of Work Days……………………………………... 24
Section 2 Compliance with Fai r Labor Standards Act……………….. 24
Section 3 Acknowledgement of Good Faith Intent by Union…………",5075,5783,b44e2a2cb83e55dd5131bb650ad03de5c07a18969c7f50615c17c32d0671187d,"……. 31
Section 1 Committ ee Appointments…………………………………. 31
Section 2 Committee Responsibilities………………………………... 31
Section 3 Committee Findings……………………………………….. 3"," 2 4
ARTICLE 12 TYPES OF LEAVE…… …………………………………. 15
Section 1 S ick Leave…………………………………………………. 15
Section 2 Bereavement Leave………………………………………… 16
Section 3 Emer ge",STRIKE_NO_STRIKE,no_strike_clause,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-a056349a688ccf16cc5b3995,TXT378-78b1df7bda18e9bdbbcc,RS556-698bc9daa9780aa2f4aa,TS4L-f1e04052c86466686159,lane_2,tier_c,verification_ready_medium,https://plainfieldchartertwp.civicweb.net/document/68138/Plainfield%20Twp%202022-2026%20PTFFU%20CBA.doc?handle=0202261E111545C6BEBDA77B503C3C97,Plainfield Twp 2022-2026 PTFFU CBA,Plainfield charter,MI,Midwest,safety_and_non_safety_bargaining_units,Firefighters (Police/Fire public safety),Plainfield Township Fire Fighters Local 3890 (PTFFU / I.A.F.F. Local 3890),"January 1, 2022 to December 31, 2026",2022-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-78b1df7bda18e9bdbbcc.txt,df3bc4150c6fa2a83b72302ec7228e45c908676313d71559486f3f9322b28aa7,e706994da49a243a834baad45be4e8dec2922da3aeadd5bfe109c7aa9649e9ce,span_extracted,exact_documentary_mechanism_span_extracted,1,strike_or_no_strike_constraint,"……..10
ARTICLE 7 STRIK ES AND ILLEGAL ACTIVITY………………… 8
Section 1 No Strike Pledge…………………………………………… 8
Section 2 Penalty……………………………………………………… 8
Section 3 Affirmative Action…………………………………………. 9
Section 4 Further Sanctions…………………………………………... 9
Section 5 No Lockout………………………………………………… 9
ARTICLE # NAME PAGE
ARTICLE 19 TRAD E TIME PROCEDURE…………………………... 24
Section 1 Trading of Work Days……………………………………... 24
Section 2 Compliance with Fai r Labor Standards Act……………….. 24
Section 3 Acknowledgement of Good Faith Intent by Union………… 2 4
ARTICLE 12 TYPES OF LEAVE…… …………………………………. 15
Section 1 S ick Leave…………………………………………………. 15
Section 2 Bereavement Leave………………………………………… 16
Section 3 Emer gency Leave………………………………………….",5259,5969,c1e462e5fdae99ffc37e17397e56a7b464adcf0508be56aef3932a85e77059ed,"………………………………………. .9
Section 1 Probatio nary Period……………………………………….....9
Section 2 Loss of Seniority……………………………………………10
Section 3 Seni ority List…………………………………………",". 16
Section 4 Jury Leave…………………………………………………. 17
Section 5 Military Leave……………………………………………… 17
Section 6 Unpaid Leave of Absence…………………………………. 17
Section 7 Lega",STRIKE_LOCKOUT,lockout_restriction,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-03925b2e3eb0e8cb1fabb752,TXT378-78b1df7bda18e9bdbbcc,RS556-698bc9daa9780aa2f4aa,TS4L-f1e04052c86466686159,lane_2,tier_c,verification_ready_medium,https://plainfieldchartertwp.civicweb.net/document/68138/Plainfield%20Twp%202022-2026%20PTFFU%20CBA.doc?handle=0202261E111545C6BEBDA77B503C3C97,Plainfield Twp 2022-2026 PTFFU CBA,Plainfield charter,MI,Midwest,safety_and_non_safety_bargaining_units,Firefighters (Police/Fire public safety),Plainfield Township Fire Fighters Local 3890 (PTFFU / I.A.F.F. Local 3890),"January 1, 2022 to December 31, 2026",2022-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-78b1df7bda18e9bdbbcc.txt,df3bc4150c6fa2a83b72302ec7228e45c908676313d71559486f3f9322b28aa7,e706994da49a243a834baad45be4e8dec2922da3aeadd5bfe109c7aa9649e9ce,span_extracted,exact_documentary_mechanism_span_extracted,1,strike_or_no_strike_constraint,"fter receipt of the Employer’s written disposition in Step 2 of the Grievance Procedure, the Union may file a written request that the grievance be submitted to arbitration. The request shall be in the Arbitrator Request Form, filed with the Federal Mediation and Conciliation Service (FMCS), and a copy of the form shall be delivered to the Employer, FMCS shall supply to the parties a panel of seven prospective arbitrators. The parties, within a reasonable period of time, shall attempt to mutually select an arbitrator from said panel. Absent mutual agreement, the parties shall, with the decision as to who is to strike first being decided by a flip of a coin, each alternately strike an arbitrator until",22791,23500,3c7eb4b0e00137647d8283b566e89fe08ee13b3b384c86cc37cb334a045ef801," a written disposition on the grievance form and shall return it to the employee and the Union.
Section 3. Arbitration Procedure
Within ten (10) calendar days a"," one (1) arbitrator from the panel remains, who shall then consider the grievance. If no written request to arbitrate is filed with the Employer within the ten ",STRIKE_SUBSTITUTE,dispute_resolution_substitute,medium,moderate,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN378-f47a0afbbdf76fa7fe184f75,TXT378-78b1df7bda18e9bdbbcc,RS556-698bc9daa9780aa2f4aa,TS4L-f1e04052c86466686159,lane_2,tier_c,verification_ready_medium,https://plainfieldchartertwp.civicweb.net/document/68138/Plainfield%20Twp%202022-2026%20PTFFU%20CBA.doc?handle=0202261E111545C6BEBDA77B503C3C97,Plainfield Twp 2022-2026 PTFFU CBA,Plainfield charter,MI,Midwest,safety_and_non_safety_bargaining_units,Firefighters (Police/Fire public safety),Plainfield Township Fire Fighters Local 3890 (PTFFU / I.A.F.F. Local 3890),"January 1, 2022 to December 31, 2026",2022-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-78b1df7bda18e9bdbbcc.txt,df3bc4150c6fa2a83b72302ec7228e45c908676313d71559486f3f9322b28aa7,e706994da49a243a834baad45be4e8dec2922da3aeadd5bfe109c7aa9649e9ce,span_extracted,exact_documentary_mechanism_span_extracted,1,strike_or_no_strike_constraint,"l and procedural requirements required by the Public Employment Relations Act, (PA 336 of 1947) and the Compulsory Arbitration o f Labor Disputes in Police and Fire Departments Act, (PA 312 of 1969).
ARTICLE 7
STRIKES AND ILLEGAL ACTIVITY
Section 1. No Strike Pledge.
The Union agrees that during the term of this Agreement neither it nor its officers, representatives, its members nor employees covered by this Agreement will for any reason engage in any strike or any other activities that may result in any curtailment of work or the restriction of or interference with the Employer’s operation. It is expressly agreed that the scope of activity prohibited in this paragraph is intended to include, but not",28156,28865,b5a4b9d958029daec41a0b21a85e53adfa6765bef1ffb6ca8e0cd5385ef1d45a,"tigatory interview conducted by the employer with the employee which could result in discipline of the employee, shall be conducted in conformance with the lega"," be limited to, such activities as sympathy strikes, unfair labor practice strikes and a refusal of an employee or employees to cross any type of picket line at",STRIKE_NO_STRIKE,no_strike_clause,high,strong,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
