blocker_record_id,source_layer,original_record_id,unit_type,claim_boundary,blocker_or_route,caveats,resolution
WCB-92f2352bc448582b31d6aa93,broad_state_4x2500,WCRS-e80689d2232dbb6042c7916d,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-44771612165d36eb6fbf3f17,broad_state_4x2500,WCRS-1f1b36880394a5f1f8660b7f,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-822dc7e0184f510b50749f4a,broad_state_4x2500,WCRS-b608804c5ee9d443211b92ef,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-35f982eeb452d5a3dc2a4ec8,broad_state_4x2500,WCRS-7eb36950b9f3d6d6388de777,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-711db823fd1da891374208ce,broad_state_4x2500,WCRS-92640816fe5195a623302f9c,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-c1b09cf3242522de8cc0ef87,broad_state_4x2500,WCRS-33797fd32f266ae14647282f,rated_span,repair_needed,directional_hint_only,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-3b06e50e2b270769997b7f1e,broad_state_4x2500,WCRS-0c1a572f05e154f15f564fba,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-74ce0d82221a925365c4805f,broad_state_4x2500,WCRS-9a57d2899741a1c6f74460af,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-bfb6475a3de809d1214680f8,broad_state_4x2500,WCRS-2d8fd6483527cf5a5a274956,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-3bcabee91cf219c71c10e75b,broad_state_4x2500,WCRS-ab1d44c3dbc709a49e749648,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-9fc9f42a6a147aecf65e0754,broad_state_4x2500,WCRS-8eb7ba2c75f8ffa43e965576,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-077b84809d82ddf89e8819e9,broad_state_4x2500,WCRS-6a5b031d2d88c5ef86067c38,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-88f3ad6b844bb4c8b7b61dcd,broad_state_4x2500,WCRS-9f92a3ec60be2ef0001f96f5,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-64e71e0efbce61824caadf81,broad_state_4x2500,WCRS-3d295886358f9a08b100c2b3,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-d56abf59c305d0a4c4ce12a1,broad_state_4x2500,WCRS-d8a9b5d7d78487c3534c8656,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-45156618daa3453f5a86ea36,broad_state_4x2500,WCRS-edb869d150ad6fda401b476f,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-beb8ec9310253dca164fa8b5,broad_state_4x2500,WCRS-8b6877ec2a7a6f685b285926,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-39c2b423c65a351bc18daf94,broad_state_4x2500,WCRS-c0d12b8710b9693ffedbcb90,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-9c3b3c70453f9b53c869f8e3,broad_state_4x2500,WCRS-b2d0679ede4b9cd0514f5e4c,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-be9993a25cd241df15a86044,broad_state_4x2500,WCRS-d51f8ddaa7d1bb8bd08278ab,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-652e4217fc6d6f9b751f4495,broad_state_4x2500,WCRS-962510b7ab442026925ce2d1,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-fede4d4478d64bfcf1a7e040,broad_state_4x2500,WCRS-205eb91b46c45389bc70555d,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-61e5b5e28179832a8ad6f921,broad_state_4x2500,WCRS-b41535662bfcb36a98ba138b,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-5d2a1225d6f3c006af258460,broad_state_4x2500,WCRS-8225d085de1fb2720829dcff,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-285ac6bbdd711428d4f507ab,broad_state_4x2500,WCRS-82e38e2b425a0587855ccf2d,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-89003b78b71a582a066f99c1,broad_state_4x2500,WCRS-06c98b5173c8c96ed6442e5c,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-31566b7500461782f981115a,broad_state_4x2500,WCRS-edaa7e27532bf0df7dc9d530,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-c5403b13c91a1ae58d968797,broad_state_4x2500,WCRS-8c341057f4b8526fa0f76c6b,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-c3d2ec6b0c264653606fde5b,broad_state_4x2500,WCRS-a3e8add83f67aa44c2d32aca,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-afac723b2b771f5501bc6068,broad_state_4x2500,WCRS-f0ddb26c5970670795d8638d,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-5336f9ec6f680464dcfbee4a,broad_state_4x2500,WCRS-de73a50b08aea5bb52444ff0,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-4c04b0323444490982ba80e3,broad_state_4x2500,WCRS-61bdbac66229377da82fb7a6,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-c81edebadab6011f8e7d7045,broad_state_4x2500,WCRS-4d67f903685a613e2f9c208e,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-4d84407e8c7297ac3e839cb0,broad_state_4x2500,WCRS-da65c55f7d09f3a866b83452,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-bc85801e0a650b94200808e4,broad_state_4x2500,WCRS-6c5bd6ec0e2b11658a67e0b8,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-de77bead443c8fa63dd72bde,broad_state_4x2500,WCRS-efdbd2e5c39b4e6cac3ac1ce,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-4ded82f450a33ccc1f95d12a,broad_state_4x2500,WCRS-f4952f4dfd045b332282f3f6,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-9bea80b5894f50279fdb364f,broad_state_4x2500,WCRS-ec985dee1a79862e9ee78621,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-3289eb1418f1015d0ef807e0,broad_state_4x2500,WCRS-0e4f7e1619be050cb2876140,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-808487eb904abcc61b729c33,broad_state_4x2500,WCRS-ba6af4b1fd66afb13b5d1ab4,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-1df0f551518be8440c9ca7b5,broad_state_4x2500,WCRS-1d65f9daf26fe6a4ed8fd1aa,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-9dbfd4a29dde4b8adc900763,broad_state_4x2500,WCRS-c4fa6d8141d0cf28ced80f05,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-3c1ce4b04497445288aaff71,broad_state_4x2500,WCRS-5d86c3d0159a2f3b2930072f,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-30b7ecb77f14c45531fbb47d,broad_state_4x2500,WCRS-98e6e9dd1851041b8c813d3d,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-4bf7d829214b88ca2d8d7be8,broad_state_4x2500,WCRS-597acea1979905ba496f868d,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-71f22e5d19475365f6f3c6e7,broad_state_4x2500,WCRS-0463470aeade743ff88f0e47,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-60d7ed87518f6e490afa3557,broad_state_4x2500,WCRS-5ebf9c93b270f510c4da3d72,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-37602e30728de40389f7f179,broad_state_4x2500,WCRS-1af251824ddbbcbb4ffdc715,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-c333017a5940a286be008287,broad_state_4x2500,WCRS-5bb0078dae9fdb67b980358a,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-c247cdffbc4421a3753537f5,broad_state_4x2500,WCRS-34e382b74b62e56e75fda2ea,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-a7d8d5f0abf862ffa79a8e5c,broad_state_4x2500,WCRS-005e7d5f545dcac3f0d063ff,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-56c2bc1d074c74eadf882f41,broad_state_4x2500,WCRS-d57b6e91a4ede48fd5ea932d,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-79d6255a600cbc25123bc035,broad_state_4x2500,WCRS-341eac2bb2732af0d6d99341,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-bdeb09f0a30a134469488d94,broad_state_4x2500,WCRS-780526672bf9dbe6835e6e1c,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-5a672f463d081eca9cf0e006,broad_state_4x2500,WCRS-522dba74e25e40d21da6bd57,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-c7a055c9a5cc19fb3830f918,broad_state_4x2500,WCRS-8b89c3be041cab2364d50342,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-487937ea8ecc7d3424423726,broad_state_4x2500,WCRS-0ba51498d1d8785171faf724,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-7e2b2124d4874584721f9b27,broad_state_4x2500,WCRS-548d094fabe370c6f0162410,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-80c015032a54fdd4e141b005,broad_state_4x2500,WCRS-3a9a057f203843f4e80b7268,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-21b0783a1df3cd1cf2c399c3,broad_state_4x2500,WCRS-9fd1a21b9b07c37631e771cc,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-c4b11fc9b56aabb40da81b31,broad_state_4x2500,WCRS-6917239e03758b9fe34f6cea,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-028e3a320b535e5218a9f8bd,broad_state_4x2500,WCRS-f5237a2f2e41e61d07b04a89,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-8ca3217a070335ce30471862,broad_state_4x2500,WCRS-67e95b70492cc87c5066a413,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-170ee13b292f0e1d283675ff,broad_state_4x2500,WCRS-8abcb416c94b418698f6243e,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-bbd4e4dac9f2b48d6b3dd710,broad_state_4x2500,WCRS-c9660b4c4c1f1e1636d5f3c9,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-3a9fa191a27b73abceade109,broad_state_4x2500,WCRS-f4b2bd695bbe961d5a57586f,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-3f32c0f63c862168dbc3df06,broad_state_4x2500,WCRS-4bdb11674804c85b8929987b,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-446942d75c259e495ef98e4f,broad_state_4x2500,WCRS-e6f520a1639ca8e9399d2a60,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-4b238c2dc0e25b5faedaebd5,broad_state_4x2500,WCRS-5d302d5bd8ce3564f453caec,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-1498869368dc53d16039a410,broad_state_4x2500,WCRS-1d66a6b92bc949cb5e2ca6dd,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-5ce9cb086cf62d31987cacfc,broad_state_4x2500,WCRS-a47fde4a67dc64c8bc6c452e,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-d29492bf9ca7921dbb489c57,broad_state_4x2500,WCRS-40be9d414b21458f6fa8f8ee,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-49cbe42a8a151b6040e5df1f,broad_state_4x2500,WCRS-d005073850465dc6c58c0b79,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-fc2ce38d8169704c41a48c3d,broad_state_4x2500,WCRS-ea21e2cd71e67004bee18c03,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-551333160c66cd0aba8162cd,broad_state_4x2500,WCRS-90f8195f9131e139a6875296,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-53dae7bbb77449b2f3476c78,broad_state_4x2500,WCRS-f3b072ae16e1baa3bd775c37,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-8b3c9b8f2ed10ee1553d199b,broad_state_4x2500,WCRS-0523fe49071fb3acf83ed988,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-b8055bc03cd00209db83f0b6,broad_state_4x2500,WCRS-ad7e0e32e6e247e186e77f8b,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-49843f207b9a97aa1c33c046,broad_state_4x2500,WCRS-951f7bd45dbf6d4189a75d98,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-3b4340f7aec47dbfce6fc023,broad_state_4x2500,WCRS-10fadc12f22c10491bba8dba,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-a0e46a22bbaa24883e4835e5,broad_state_4x2500,WCRS-987c5a5c6c2eb6fe0ce7d85d,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-8bb55788fc2ee19729be08d8,broad_state_4x2500,WCRS-ffdc86587f4996942ef42a0c,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-522d90b269c49589256ea743,broad_state_4x2500,WCRS-c2f1ece718c35094c4835562,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-6c43739707fb039d7124c4e8,broad_state_4x2500,WCRS-b17b94077926c97351faf888,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-dcfc498ebaf5c9f453a590cb,broad_state_4x2500,WCRS-7a9d7620758895228892e046,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-b305b517cc5e06b4b9fe30ac,broad_state_4x2500,WCRS-965a50acec230dc8abc7ca89,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-bcc8bde1536d48f513638f82,broad_state_4x2500,WCRS-e4bb6cd1dc56d1d5a58f7c47,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-d0d5932deb8ac4eb17f41131,broad_state_4x2500,WCRS-612ee0421a6408a534e537c7,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-abd7efd3d2fb4418c7e0bd02,broad_state_4x2500,WCRS-a8f13f3d662c2e9e5ab31183,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-f3be1d7f37255c8ee0179193,broad_state_4x2500,WCRS-47247c5219aa325074a35e97,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-a259d2fe0da9faa26cc3341b,broad_state_4x2500,WCRS-3096dd8085077b6bde243fa1,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-f28c27f6917b339503dc7989,broad_state_4x2500,WCRS-adab6275bb56727008b2fb5a,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-9ff9b7caa9b687a1fd43e5dc,broad_state_4x2500,WCRS-d32fb3363b5084afa84a264a,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-58e614eeac82dad009aa838b,broad_state_4x2500,WCRS-94588ec7de7b48e6ea278037,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-6781fd6f691cdcc8db7d234b,broad_state_4x2500,WCRS-0546fe0b3a5a355df0bd7def,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-8f51f3cc92304575e413fd97,broad_state_4x2500,WCRS-5263ef663168e031044b9fc3,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-f195a9773b6e133ddac9d079,broad_state_4x2500,WCRS-5f2da72d6fe8f980e689c722,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-661a6966d66ba3faf245ca64,broad_state_4x2500,WCRS-96c5b8bf9767ce976f7b81d7,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-df1075e18c54e22117fc6eed,broad_state_4x2500,WCRS-4c2cc73e5f42ef27e1697077,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-eed53f56d942530758174fd3,broad_state_4x2500,WCRS-6a32a3e6c91ea9cfc903865a,rated_span,repair_needed,mechanism_summary_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-bc4746b48320d1a426513c6a,broad_state_4x2500,WCRS-ee2fc87073639968889e43c1,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-2901880f3add73fc566ac427,broad_state_4x2500,WCRS-f7d8040e66cfdc2373413c7f,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-abd3b4f51919a143c2896eb1,broad_state_4x2500,WCRS-1fdd955b21673653056ddb5b,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-d7aeff54d232bf3aa4f8f2f8,broad_state_4x2500,WCRS-1d8b179e27d83a1dbfad6fb4,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-542707ff26ec5ff8a391929e,broad_state_4x2500,WCRS-709afec92ac10a4b07e6c1f7,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-99f27edc7dfd53b18cc1ca0b,broad_state_4x2500,WCRS-89a96390181f18386e6d5811,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-0d3164b292a1ef09005faed7,broad_state_4x2500,WCRS-34c197aa98a4cf7fe29f3713,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-54d9ee9f36be22b5b2ebe2da,broad_state_4x2500,WCRS-4c13239deaa04a1fa9e5c79f,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-021358ef976f4c4899a74360,broad_state_4x2500,WCRS-35e63f87b4169790f4297a96,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-a1253807238d70d93ac9a37b,broad_state_4x2500,WCRS-ec0505f08c0dbb60bdaa1e71,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-8bf576b3b72ec875a418cdda,broad_state_4x2500,WCRS-5fe81d7d477eec3a21c457bf,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-93b8049538d3a8b3eeff03de,broad_state_4x2500,WCRS-0ddf5a658601a2079c9d50fd,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-1e39dcdacb3f4b2f51ddce1a,broad_state_4x2500,WCRS-318455f9e2885705557322be,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-a264486573a8a3e268615299,broad_state_4x2500,WCRS-42e288c29ad74b3e2a9cea33,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-bae8a0e7e4d0ff86cd0b997e,broad_state_4x2500,WCRS-125d957c15bba3389f9f2550,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-677f83da723da1d7187c3cde,broad_state_4x2500,WCRS-49f626030ed3c25b57cdd744,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-55b4a999c8d0a75f72038d51,broad_state_4x2500,WCRS-dd92ab2372aa1a08047bf01f,rated_span,repair_needed,direct_quantitative_claim_support,"[""snippet_pointer_only""]",preserved_for_repair_readiness_or_write_off_denominator
