evidence_id,row_document_id,attribute_taxonomy_version,primary_attribute,overall_evidence_quality,scout_priority_signal,no_wage_gap_claim,no_final_causal_claim,gabriel_backend,gabriel_model,gabriel_request_id,gabriel_attempt_count,qa_status,automatic_raise_mechanism__attribute_present,automatic_raise_mechanism__direction_of_pressure,automatic_raise_mechanism__evidence_strength,automatic_raise_mechanism__claim_relevance,automatic_raise_mechanism__reason_code,automatic_raise_mechanism__supporting_quote,automatic_raise_mechanism__claim_boundary,bargaining_power_signal__attribute_present,bargaining_power_signal__direction_of_pressure,bargaining_power_signal__evidence_strength,bargaining_power_signal__claim_relevance,bargaining_power_signal__reason_code,bargaining_power_signal__supporting_quote,bargaining_power_signal__claim_boundary,market_or_comparability_pressure__attribute_present,market_or_comparability_pressure__direction_of_pressure,market_or_comparability_pressure__evidence_strength,market_or_comparability_pressure__claim_relevance,market_or_comparability_pressure__reason_code,market_or_comparability_pressure__supporting_quote,market_or_comparability_pressure__claim_boundary,rank_or_specialization_premium__attribute_present,rank_or_specialization_premium__direction_of_pressure,rank_or_specialization_premium__evidence_strength,rank_or_specialization_premium__claim_relevance,rank_or_specialization_premium__reason_code,rank_or_specialization_premium__supporting_quote,rank_or_specialization_premium__claim_boundary,implementation_or_retroactivity_advantage__attribute_present,implementation_or_retroactivity_advantage__direction_of_pressure,implementation_or_retroactivity_advantage__evidence_strength,implementation_or_retroactivity_advantage__claim_relevance,implementation_or_retroactivity_advantage__reason_code,implementation_or_retroactivity_advantage__supporting_quote,implementation_or_retroactivity_advantage__claim_boundary,fiscal_constraint_signal__attribute_present,fiscal_constraint_signal__direction_of_pressure,fiscal_constraint_signal__evidence_strength,fiscal_constraint_signal__claim_relevance,fiscal_constraint_signal__reason_code,fiscal_constraint_signal__supporting_quote,fiscal_constraint_signal__claim_boundary,parity_or_internal_equity_signal__attribute_present,parity_or_internal_equity_signal__direction_of_pressure,parity_or_internal_equity_signal__evidence_strength,parity_or_internal_equity_signal__claim_relevance,parity_or_internal_equity_signal__reason_code,parity_or_internal_equity_signal__supporting_quote,parity_or_internal_equity_signal__claim_boundary,non_base_compensation_signal__attribute_present,non_base_compensation_signal__direction_of_pressure,non_base_compensation_signal__evidence_strength,non_base_compensation_signal__claim_relevance,non_base_compensation_signal__reason_code,non_base_compensation_signal__supporting_quote,non_base_compensation_signal__claim_boundary,base_wage_direct_value__attribute_present,base_wage_direct_value__direction_of_pressure,base_wage_direct_value__evidence_strength,base_wage_direct_value__claim_relevance,base_wage_direct_value__reason_code,base_wage_direct_value__supporting_quote,base_wage_direct_value__claim_boundary,safety_advantage_signal__attribute_present,safety_advantage_signal__direction_of_pressure,safety_advantage_signal__evidence_strength,safety_advantage_signal__claim_relevance,safety_advantage_signal__reason_code,safety_advantage_signal__supporting_quote,safety_advantage_signal__claim_boundary,non_safety_constraint_signal__attribute_present,non_safety_constraint_signal__direction_of_pressure,non_safety_constraint_signal__evidence_strength,non_safety_constraint_signal__claim_relevance,non_safety_constraint_signal__reason_code,non_safety_constraint_signal__supporting_quote,non_safety_constraint_signal__claim_boundary,gap_narrowing_signal__attribute_present,gap_narrowing_signal__direction_of_pressure,gap_narrowing_signal__evidence_strength,gap_narrowing_signal__claim_relevance,gap_narrowing_signal__reason_code,gap_narrowing_signal__supporting_quote,gap_narrowing_signal__claim_boundary,strike_or_no_strike_constraint__attribute_present,strike_or_no_strike_constraint__direction_of_pressure,strike_or_no_strike_constraint__evidence_strength,strike_or_no_strike_constraint__claim_relevance,strike_or_no_strike_constraint__reason_code,strike_or_no_strike_constraint__supporting_quote,strike_or_no_strike_constraint__claim_boundary,weak_or_no_claim_support__attribute_present,weak_or_no_claim_support__direction_of_pressure,weak_or_no_claim_support__evidence_strength,weak_or_no_claim_support__claim_relevance,weak_or_no_claim_support__reason_code,weak_or_no_claim_support__supporting_quote,weak_or_no_claim_support__claim_boundary
qualitative:lobs_c4f5fbfe506411f64a85f8c0,lobs_c4f5fbfe506411f64a85f8c0,v1.1,market_or_comparability_pressure,low,low,true,true,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_03fd0b2bc1c0fadf006a665b6734f88195bb397991c9adf2b3,1,schema_valid_exact_quote_verified,false,not_applicable,not_supported,not_claim_ready,no_automatic_formula_terms_in_span,,The span does not mention an automatic rule such as COLA/CPI/steps/seniority/schedule/contract formula.,false,not_applicable,not_supported,not_claim_ready,no_union_bargaining_or_negotiation_terms_in_span,,"The span does not discuss bargaining, arbitration, negotiation, or similar leverage.",true,gap_narrowing,weak,documentary_mechanism_claim,span_mentions_market_adjustment_for_included_group,"as an additional market adjustment, incumbents in the following",This is only a qualitative mention of a 'market adjustment' for 'incumbents'; it does not specify amounts or confirm comparative effects.,false,not_applicable,not_supported,not_claim_ready,no_rank_or_specialty_compensation_differentiation_in_span,,The span does not state pay differences by rank/certification/specialty.,false,not_applicable,not_supported,not_claim_ready,no_timing_or_effective_date_language_in_span,,"The span does not mention implementation dates, retroactivity, or staged increases.",false,not_applicable,not_supported,not_claim_ready,no_budget_or_affordability_constraint_terms_in_span,,The span does not cite fiscal limits or funding constraints.,false,not_applicable,not_supported,not_claim_ready,no_parity_or_internal_equity_language_in_span,,"The span does not mention parity, compression, or internal equity.",false,not_applicable,not_supported,not_claim_ready,no_non_base_benefit_or_stipend_overtime_language_in_span,,"The span does not reference overtime, stipends, longevity, pension/benefits, or similar items.",false,not_applicable,not_supported,not_claim_ready,no_base_wage_amount_or_rate_or_step_data_in_span,,The span does not directly provide base wage/rate/step/percentage values.,false,not_applicable,not_supported,not_claim_ready,no_safety_specific_compensation_mechanism_in_span,,The span does not describe a safety-vs-non-safety compensation mechanism.,false,not_applicable,not_supported,not_claim_ready,no_non_safety_constraint_or_standardization_language_in_span,,The span does not indicate constraints or reduced differentiation for non-safety pay.,false,not_applicable,not_supported,not_claim_ready,no_explicit_gap_or_compression_mechanism_or_comparative_language_in_span,,The span mentions 'market adjustment' but does not explicitly describe narrowing a safety/non-safety gap.,false,not_applicable,not_supported,not_claim_ready,no_strike_or_work_stoppage_terms_in_span,,The span does not discuss strike/no-strike provisions or labor-peace constraints.,false,not_applicable,not_supported,not_claim_ready,market_adjustment_attribute_is_present_so_weak_flag_not_used,,Not used because market_or_comparability_pressure is supported (weakly) by the span.
qualitative:lobs_c50812ac8d7080e5f27f7f7b,lobs_c50812ac8d7080e5f27f7f7b,v1.1,non_base_compensation_signal,low,low,true,true,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_026f7194ce5b7f50006a665b67500c8195895a2db5fb85ee68,1,schema_valid_exact_quote_verified,false,not_applicable,not_supported,not_claim_ready,no_automatic_formula_language,,The span does not describe any automatic pay adjustment mechanism.,false,not_applicable,not_supported,not_claim_ready,no_negotiation_or_arbitration_terms,,"The span does not mention bargaining, negotiation, arbitration, or related labor leverage.",false,not_applicable,not_supported,not_claim_ready,no_market_or_competitive_comparison,,The span does not reference market comparisons or competitiveness.,false,not_applicable,not_supported,not_claim_ready,no_rank_or_classification_pay_differences,,The span does not indicate pay differences by rank/classification/specialty.,false,not_applicable,not_supported,not_claim_ready,no_effective_date_or_staging_terms,,The span does not provide timing or retroactivity/implementation terms.,false,not_applicable,not_supported,not_claim_ready,no_budget_limit_or_affordability_constraints,,The span does not mention fiscal limitations or funding constraints.,false,not_applicable,not_supported,not_claim_ready,no_parity_or_internal_equity_language,,"The span does not reference parity, compression, or internal equity alignment.",true,non_safety_advantage,weak,documentary_mechanism_claim,mentions_overtime_cost_payment,including overtime if appropriate.,"The span indicates the city pays related costs, explicitly including overtime, but does not specify base wage impacts.",false,not_applicable,not_supported,not_claim_ready,no_base_wage_amount_or_rate,,"The span does not report base pay amounts, rates, grades, or step changes.",false,not_applicable,not_supported,not_claim_ready,no_safety_specific_comparative_compensation_mechanism,,The span does not describe safety-versus-non-safety comparative compensation mechanisms.,false,not_applicable,not_supported,not_claim_ready,no_constraints_on_non_safety_pay,,The span does not indicate constraints or reduced differentiation for non-safety pay.,false,not_applicable,not_supported,not_claim_ready,no_parity_or_compression_relief_mechanism_stated,,The span does not state any mechanism intended to narrow a safety/non-safety compensation gap.,false,not_applicable,not_supported,not_claim_ready,no_strike_or_no_strike_terms,,The span does not reference strike rights or no-strike/essential-service labor provisions.,false,not_applicable,not_supported,not_claim_ready,another_attribute_is_supported,,Weak-or-no-support is not required because non_base_compensation_signal is supported.
qualitative:lobs_c6126ee2e3aa3e731e412317,lobs_c6126ee2e3aa3e731e412317,v1.1,automatic_raise_mechanism,medium,medium,true,true,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0262c379d4013b41006a665b67392481968e0d73e3c138453d,1,schema_valid_exact_quote_verified,true,neutral_or_unclear,moderate,documentary_mechanism_claim,pay_anniversary_mandates_take_effect,of their pay range shall take effect on the pay anniversary date of each employee affected unless,Only indicates timing/automatic effect on a pay anniversary date; does not specify COLA/CPI/steps or quantify any compensation change.,false,not_applicable,not_supported,not_claim_ready,no_bargaining_or_negotiation_terms_in_span,,:\,false,not_applicable,not_supported,not_claim_ready,no_market_comparability_or_competitiveness_terms_in_span,,:\,false,not_applicable,not_supported,not_claim_ready,no_rank_or_specialty_related_compensation_terms_in_span,,:\,false,not_applicable,not_supported,not_claim_ready,no_retroactive_or_staged_timing_terms_indicating_advantage_in_span,,:\,false,not_applicable,not_supported,not_claim_ready,no_budget_or_affordability_constraint_terms_in_span,,:\,false,not_applicable,not_supported,not_claim_ready,no_parity_internal_equity_or_compression_terms_in_span,,:\,false,not_applicable,not_supported,not_claim_ready,no_non_base_compensation_terms_in_span,,:\,false,not_applicable,not_supported,not_claim_ready,no_explicit_base_wage_amount_or_rate_in_span,,:\,false,not_applicable,not_supported,not_claim_ready,no_safety_vs_non_safety_mechanism_terms_in_span,,:\,false,not_applicable,not_supported,not_claim_ready,no_non_safety_constraint_or_standardization_terms_in_span,,:\,false,not_applicable,not_supported,not_claim_ready,no_parity_or_gap_narrowing_mechanism_terms_in_span,,:\,false,not_applicable,not_supported,not_claim_ready,no_strike_or_labor_peace_clause_terms_in_span,,:\,false,not_applicable,not_supported,not_claim_ready,not_used_when_other_attributes_supported,,:\
qualitative:lobs_c62e81915732f5077224af2b,lobs_c62e81915732f5077224af2b,v1.1,implementation_or_retroactivity_advantage,medium,medium,true,true,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_06e923f2780c8e5f006a665b6735d88197a6be52a68ccf3528,1,schema_valid_exact_quote_verified,false,not_applicable,not_supported,not_claim_ready,no_automatic_rule_in_span,,not_applicable,false,not_applicable,not_supported,not_claim_ready,no_bargaining_or_negotiation_text_present,,not_applicable,false,not_applicable,not_supported,not_claim_ready,no_market_comparison_language_present,,not_applicable,false,not_applicable,not_supported,not_claim_ready,no_rank_or_specialty_differentiation_text_present,,not_applicable,true,neutral_or_unclear,moderate,documentary_mechanism_claim,retroactive_timing_language_present_without_comparative_timing,retroactive wages or benefits to employees who terminate prior to the execution of the,retroactivity/timing for terminating employees; no comparative advantage asserted,false,not_applicable,not_supported,not_claim_ready,no_budget_or_funding_constraint_language_present,,not_applicable,false,not_applicable,not_supported,not_claim_ready,no_parity_or_equity_comparison_language_present,,not_applicable,false,not_applicable,not_supported,not_claim_ready,span_mentions_wages_or_benefits_not_specific_non_base_category,,not_applicable,false,not_applicable,not_supported,not_claim_ready,no_base_wage_amount_or_rate_stated,,not_applicable,false,not_applicable,not_supported,not_claim_ready,no_safety_vs_non_safety_comparative_mechanism_language_present,,not_applicable,false,not_applicable,not_supported,not_claim_ready,no_non_safety_constraint_or_standardization_language_present,,not_applicable,false,not_applicable,not_supported,not_claim_ready,no_gap_or_compression_mechanism_language_present,,not_applicable,false,not_applicable,not_supported,not_claim_ready,no_strike_or_labor_disruption_language_present,,not_applicable,false,not_applicable,not_supported,not_claim_ready,another_attribute_is_supported_in_this_span,,not_applicable
qualitative:lobs_c75ad68b5a812b35b29446ad,lobs_c75ad68b5a812b35b29446ad,v1.1,automatic_raise_mechanism,low,high,true,true,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0bd2064d39612c07006a665b6dd1988196af0ea36a5d07d250,1,schema_valid_exact_quote_verified,true,gap_narrowing,moderate,direct_text_claim,mentions_cola_automatic_adjustment,of-living adjustment (COLA).,A COLA is explicitly referenced as the mechanism for automatic cost-of-living adjustments.,false,not_applicable,not_supported,not_claim_ready,no_bargaining_language_in_span,,:unavailable,false,not_applicable,not_supported,not_claim_ready,no_market_or_competition_terms_in_span,,:unavailable,false,not_applicable,not_supported,not_claim_ready,no_rank_or_specialty_pay_terms_in_span,,:unavailable,false,not_applicable,not_supported,not_claim_ready,no_effective_date_or_timing_terms_in_span,,:unavailable,false,not_applicable,not_supported,not_claim_ready,no_budget_or_funding_constraints_in_span,,:unavailable,false,not_applicable,not_supported,not_claim_ready,no_parity_or_internal_equity_language_in_span,,:unavailable,false,not_applicable,not_supported,not_claim_ready,no_non_base_compensation_terms_in_span,,:unavailable,false,not_applicable,not_supported,not_claim_ready,no_base_wage_value_or_rate_in_span,,:unavailable,false,not_applicable,not_supported,not_claim_ready,no_safety_comparative_mechanism_in_span,,:unavailable,false,not_applicable,not_supported,not_claim_ready,no_non_safety_constraint_terms_in_span,,:unavailable,false,not_applicable,not_supported,not_claim_ready,no_gap_or_compression_terms_in_span,,:unavailable,false,not_applicable,not_supported,not_claim_ready,no_strike_or_work_stoppage_terms_in_span,,:unavailable,false,not_applicable,not_supported,not_claim_ready,another_attribute_supported_automatic_raise_mechanism,,:unavailable
qualitative:lobs_c7ed7d8b5b568573e80e2c8e,lobs_c7ed7d8b5b568573e80e2c8e,v1.1,implementation_or_retroactivity_advantage,low,low,true,true,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_091d06109753d3a5006a665b6f93308195bff001a06d68ecee,1,schema_valid_exact_quote_verified,false,not_applicable,not_supported,not_claim_ready,no_automatic_formula_language_in_span,,Automatic pay escalators are not supported by this span.,false,not_applicable,not_supported,not_claim_ready,no_bargaining_or_negotiation_language_in_span,,Bargaining leverage cannot be inferred from an effective date alone.,false,not_applicable,not_supported,not_claim_ready,no_market_or_comparability_terms_in_span,,No market/peer justification is stated.,false,not_applicable,not_supported,not_claim_ready,no_rank_or_specialty_compensation_language_in_span,,No rank/classification/premium content appears.,true,neutral_or_unclear,weak,provisional_causal_candidate,span_only_provides_effective_timing_without_comparative_advantage,"effective January 1, 2024:",Only a timing/effective-date cue is present; no comparative retroactivity or staged advantage is described.,false,not_applicable,not_supported,not_claim_ready,no_budget_or_affordability_language_in_span,,No fiscal constraint terms are included.,false,not_applicable,not_supported,not_claim_ready,no_parity_or_internal_equity_language_in_span,,Parity/equity language is not shown.,false,not_applicable,not_supported,not_claim_ready,no_non_base_benefit_or_allowance_language_in_span,,No overtime/stipend/benefit terms appear.,false,not_applicable,not_supported,not_claim_ready,no_wage_amount_rate_or_step_language_in_span,,This span does not state any pay value.,false,not_applicable,not_supported,not_claim_ready,no_safety_vs_non_safety_comparative_mechanism_in_span,,No safety-compensation mechanism is described.,false,not_applicable,not_supported,not_claim_ready,no_non_safety_constraint_or_standardization_terms_in_span,,No constraints on non-safety pay are mentioned.,false,not_applicable,not_supported,not_claim_ready,no_equity_or_compression_mechanism_in_span,,No gap-narrowing mechanism is stated.,false,not_applicable,not_supported,not_claim_ready,no_strike_or_no_strike_terms_in_span,,Strike/no-strike constraints are not addressed.,false,not_applicable,not_supported,not_claim_ready,another_attribute_is_marked_supported_so_no_global_weak_support_marker,,Not needed because implementation timing is at least weakly supported.
qualitative:lobs_c90b912f285d1c6337e63a86,lobs_c90b912f285d1c6337e63a86,v1.1,implementation_or_retroactivity_advantage,low,low,true,true,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_08709c4e06cd7849006a665b72d21881908df0b6aef23f7bd6,1,schema_valid_exact_quote_verified,false,not_applicable,not_supported,not_claim_ready,no_automatic_rule_language_in_span,,", absent because span does not mention automatic formula (e.g., COLA/CPI/steps/seniority)",false,not_applicable,not_supported,not_claim_ready,no_bargaining_or_negotiation_language_in_span,,", absent because span does not mention union bargaining/negotiation/arbitration",false,not_applicable,not_supported,not_claim_ready,no_market_comparability_language_in_span,,", absent because span does not reference market or competitiveness",false,not_applicable,not_supported,not_claim_ready,no_rank_or_specialty_comp_language_in_span,,", absent because span does not mention rank/classification/specialty differentiation",true,neutral_or_unclear,weak,documentary_mechanism_claim,span_only_provides_an_effective_date_for_a_bump_without_comparative_timing_adv_l,The effective date of the bump will be thirty,", supports only that timing is specified for a compensation bump; does not establish advantage via comparison or retroactivity terms",false,not_applicable,not_supported,not_claim_ready,no_fiscal_budget_or_affordability_language_in_span,,", absent because span does not mention budget/funding/tax constraints",false,not_applicable,not_supported,not_claim_ready,no_parity_or_equity_language_in_span,,", absent because span does not mention parity/compression/internal equity",false,not_applicable,not_supported,not_claim_ready,no_overtime_stipend_benefits_language_in_span,,", absent because span does not mention non-base compensation types",false,not_applicable,not_supported,not_claim_ready,no_base_wage_amount_or_rate_or_step_value_in_span,,", absent because span does not state any wage amount/rate/percentage",false,not_applicable,not_supported,not_claim_ready,no_safety_vs_non_safety_mechanism_language_in_span,,", absent because span does not mention safety-specific compensation mechanism",false,not_applicable,not_supported,not_claim_ready,no_non_safety_constraint_language_in_span,,", absent because span does not indicate constraints/delays for non-safety pay",false,not_applicable,not_supported,not_claim_ready,no_parity_compression_or_gap_language_in_span,,", absent because span does not reference narrowing gaps/equity mechanisms",false,not_applicable,not_supported,not_claim_ready,no_strike_or_no_strike_language_in_span,,", absent because span does not discuss strike rights or labor-peace provisions",false,not_applicable,not_supported,not_claim_ready,not_used_since_implementation_or_retroactivity_advantage_is_supported,,", omitted because there is at least one supported substantive attribute"
qualitative:lobs_c9456a497b377df2e75f22ec,lobs_c9456a497b377df2e75f22ec,v1.1,weak_or_no_claim_support,low,low,true,true,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_024fe777c01fbddb006a665b74f6ec81958ded647be531dd9c,1,schema_valid_exact_quote_verified,false,not_applicable,not_supported,not_claim_ready,no_automatic_rule_language,,No automatic COLA/CPI/step/seniority/contract formula language appears in the provided span.,false,not_applicable,not_supported,not_claim_ready,only_document_title_no_leverage_details,,The span only labels a document type and does not describe bargaining leverage mechanisms.,false,not_applicable,not_supported,not_claim_ready,no_market_comparison_terms,,No market/peer/recruitment/retention competitiveness terms are present.,false,not_applicable,not_supported,not_claim_ready,no_rank_or_specialty_pay_differentiation,,No rank/classification/specialty/hazard/role-based pay differentiation is stated.,false,not_applicable,not_supported,not_claim_ready,no_effective_date_or_staging_language,,"No timing, effective dates, retroactivity, or staged increase terms appear.",false,not_applicable,not_supported,not_claim_ready,no_budget_affordability_or_funding_limit_language,,No fiscal/budget constraints are mentioned.,false,not_applicable,not_supported,not_claim_ready,no_parity_internal_equity_terms,,No parity/compression/equity/alignment language is included.,false,not_applicable,not_supported,not_claim_ready,no_overtime_stipend_longevity_or_benefit_terms,,No non-base compensation elements are stated.,false,not_applicable,not_supported,not_claim_ready,no_salary_hourly_or_pay_rate_amounts,,No base wage/rate/step/grade/amount is directly reported.,false,not_applicable,not_supported,not_claim_ready,no_safety_specific_compensation_mechanism,,No safety vs non-safety comparative compensation mechanism is described.,false,not_applicable,not_supported,not_claim_ready,no_non_safety_constraints_or_standardization_terms,,No text indicates non-safety compensation constraints or standardization/differentiation.,false,not_applicable,not_supported,not_claim_ready,no_gap_reduction_or_compression_mechanism_language,,No compression/equity/shared-raise language that could narrow a safety/non-safety difference appears.,false,not_applicable,not_supported,not_claim_ready,no_strike_no_strike_or_labor_peace_language,,No strike/no-strike/work stoppage/arbitration substitute constraints are mentioned.,true,neutral_or_unclear,weak,not_claim_ready,insufficient_text_only_document_header,Memorandum of Agreement,"This span is only a document header/title and does not contain any compensation, mechanism, timing, or labor-constraint details needed for claim evaluation in this phase."
qualitative:lobs_c9e7c3e3a1cf698a9cd0b745,lobs_c9e7c3e3a1cf698a9cd0b745,v1.1,bargaining_power_signal,low,medium,true,true,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0f3cbf59a3a282a7006a665b79b35c8190ad656be5595e0b27,1,schema_valid_exact_quote_verified,false,not_applicable,not_supported,not_claim_ready,no_automatic_pay_formula_in_span,,: ,true,non_safety_advantage,moderate,direct_text_claim,grievance_arbitration_appeal_mechanism_indicates_leverage,"If the grievance is not settled in Step 3 and the Association wishes to appeal the grievance, the Association may refer the grievance to arbitration",Covers arbitration referral procedure for unresolved grievance appeals; does not state wage levels or outcomes.,false,not_applicable,not_supported,not_claim_ready,no_market_or_competitive_pay_language_in_span,,: ,false,not_applicable,not_supported,not_claim_ready,no_rank_or_classification_pay_differentiation_in_span,,: ,false,not_applicable,not_supported,not_claim_ready,no_effective_date_or_staged_pay_implementation_in_span,,: ,false,not_applicable,not_supported,not_claim_ready,no_budget_or_affordability_constraints_in_span,,: ,false,not_applicable,not_supported,not_claim_ready,no_parity_internal_equity_or_compression_language_in_span,,: ,false,not_applicable,not_supported,not_claim_ready,no_overtime_stipend_leave_or_other_non_base_terms_in_span,,: ,false,not_applicable,not_supported,not_claim_ready,no_wage_rate_salary_step_or_percentage_in_span,,: ,false,not_applicable,not_supported,not_claim_ready,no_safety_vs_non_safety_compensation_mechanism_in_span,,: ,false,not_applicable,not_supported,not_claim_ready,no_non_safety_constraint_or_standardization_language_in_span,,: ,false,not_applicable,not_supported,not_claim_ready,no_parity_compression_or_gap_narrowing_mechanism_in_span,,: ,false,not_applicable,not_supported,not_claim_ready,no_strike_or_no_strike_or_work_stoppage_terms_in_span,,: ,false,not_applicable,not_supported,not_claim_ready,bargaining_power_signal_is_supported_so_weak_or_no_claim_support_not_used,,:
qualitative:lobs_c9eedaaf724b16da5c53452b,lobs_c9eedaaf724b16da5c53452b,v1.1,rank_or_specialization_premium,low,low,true,true,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0d4ee75c42a63fef006a665b7a02448195956b5847cdf06cbe,1,schema_valid_exact_quote_verified,false,not_applicable,not_supported,not_claim_ready,no_automatic_rule_or_formula_in_span,,The span does not describe any automatic raise mechanism.,false,not_applicable,not_supported,not_claim_ready,no_union_or_negotiation_language_in_span,,"The span does not mention bargaining, arbitration, or negotiation.",false,not_applicable,not_supported,not_claim_ready,no_market_reference_or_comparability_basis_in_span,,The span does not reference market comparison or competitiveness.,true,neutral_or_unclear,weak,direct_text_claim,span_states_percentage_difference_between_proposed_grades,5% between proposed grades,This indicates grade-based differences but does not specify the nature of premium beyond that.,false,not_applicable,not_supported,not_claim_ready,no_effective_date_or_implementation_timing_in_span,,The span provides no timing or retroactivity terms.,false,not_applicable,not_supported,not_claim_ready,no_budget_or_affordability_constraints_in_span,,The span does not mention fiscal limits or budget constraints.,false,not_applicable,not_supported,not_claim_ready,no_parity_or_internal_equity_language_in_span,,The span does not reference parity or equity with other groups.,false,not_applicable,not_supported,not_claim_ready,no_non_base_benefits_or_stipends_in_span,,"The span does not mention overtime, stipends, or benefits.",false,not_applicable,not_supported,not_claim_ready,span_only_mentions_percent_between_grades_not_actual_base_wage_value,,"The span does not directly report a base wage rate, step amount, or salary.",false,not_applicable,not_supported,not_claim_ready,no_safety_vs_non_safety_comparison_in_span,,The span does not indicate police/fire/safety-specific advantages.,false,not_applicable,not_supported,not_claim_ready,no_non_safety_constraint_or_delay_language_in_span,,The span does not describe constraints on non-safety pay.,false,not_applicable,not_supported,not_claim_ready,no_compression_or_gap_between_safety_and_non_safety_in_span,,The span does not describe narrowing of a safety/non-safety pay gap.,false,not_applicable,not_supported,not_claim_ready,no_strike_or_labor_clauses_in_span,,The span does not address strike rights or no-strike provisions.,false,not_applicable,not_supported,not_claim_ready,rank_or_specialization_premium_is_present_so_no_global_weak_support_flag,,"Another attribute (rank_or_specialization_premium) is supported, so this is not used."
qualitative:lobs_ca117ad2588f26ee1d601479,lobs_ca117ad2588f26ee1d601479,v1.1,weak_or_no_claim_support,low,low,true,true,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0989bc080374e35d006a665b7cb2f8819384945395f1c0270a,1,schema_valid_exact_quote_verified,false,not_applicable,not_supported,not_claim_ready,no_automatic_raise_rule_stated,,"The evidence only references an anniversary date and 'topped out' status, without stating an automatic pay adjustment mechanism.",false,not_applicable,not_supported,not_claim_ready,no_union_or_negotiation_language,,"The span contains no bargaining, negotiation, or labor-relations terms.",false,not_applicable,not_supported,not_claim_ready,no_market_or_competitive_reference,,No market comparison or competitiveness justification is stated.,false,not_applicable,not_supported,not_claim_ready,no_rank_or_assignment_differentiation,,"The span does not mention pay differentiation by rank, role, or specialty.",false,not_applicable,not_supported,not_claim_ready,timing_without_raise_or_retroactivity_term,,"The span references anniversary dates but does not state a raise, retroactivity, or staged implementation.",false,not_applicable,not_supported,not_claim_ready,no_budget_or_affordability_constraints,,The span mentions fiscal years but does not cite fiscal constraints.,false,not_applicable,not_supported,not_claim_ready,no_parity_or_equity_comparison,,No internal equity or parity language is present.,false,not_applicable,not_supported,not_claim_ready,no_non_base_benefit_terms,,"The span provides no information about overtime, stipends, longevity, or other non-base compensation.",false,not_applicable,not_supported,not_claim_ready,no_base_wage_amount_or_rate,,"No pay rate, salary, step amount, or monetary value is stated.",false,not_applicable,not_supported,not_claim_ready,no_safety_related_comparative_mechanism,,The span does not mention safety/non-safety relative compensation.,false,not_applicable,not_supported,not_claim_ready,no_non_safety_constrained_pay_language,,The span does not indicate constraints on non-safety pay.,false,not_applicable,not_supported,not_claim_ready,no_compression_or_gap_mechanism,,No mechanism is stated that would narrow any safety/non-safety pay differences.,false,not_applicable,not_supported,not_claim_ready,no_strike_or_labor_peace_language,,No strike rights or no-strike clause terms appear.,true,neutral_or_unclear,weak,not_claim_ready,insufficient_pay_mechanism_detail_only_anniversary_timing_without_raise,topped out) on their hire or promotion anniversary date for each fiscal year of the,"This excerpt references an anniversary date and 'topped out' but does not clearly state any pay-setting mechanism, raise amount, timing advantage, or comparative labor/pay framework needed for claim support."
