extraction_case_id,document_identity_id,text_table_detection_id,page_number,page_role,bounded_evidence_pointer,text_chars,wage_term_count,numeric_token_count,table_like_line_count,qualitative_mechanism_term_count,non_base_wage_term_count,reference_signal,rendered_image_available,rendered_image_path,packet_page_count,packet_text_chars,packet_status,cumulative_cohort
cexrem_ba8b41e59f0ce13febf5c1fb,doc_d3d06ec8757cfbc1a242e6f0,ttd_10d84b8f79d819c47f1a4ccf,16,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0210_sr_4ee6fce6ddfd674a46638fc6.pdf#page=16,1499,6,14,0,2,10,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_9035d7b85c4742ae4006/page_0016.jpg,6,5996,bounded_valid,remaining_parse_text_826_new
cexrem_ba8b41e59f0ce13febf5c1fb,doc_d3d06ec8757cfbc1a242e6f0,ttd_10d84b8f79d819c47f1a4ccf,18,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0210_sr_4ee6fce6ddfd674a46638fc6.pdf#page=18,1493,1,14,0,6,11,no,no,,6,5996,bounded_valid,remaining_parse_text_826_new
cexrem_ba8b41e59f0ce13febf5c1fb,doc_d3d06ec8757cfbc1a242e6f0,ttd_10d84b8f79d819c47f1a4ccf,42,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0210_sr_4ee6fce6ddfd674a46638fc6.pdf#page=42,1485,2,12,0,1,2,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_9035d7b85c4742ae4006/page_0042.jpg,6,5996,bounded_valid,remaining_parse_text_826_new
cexrem_ba8b41e59f0ce13febf5c1fb,doc_d3d06ec8757cfbc1a242e6f0,ttd_10d84b8f79d819c47f1a4ccf,41,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0210_sr_4ee6fce6ddfd674a46638fc6.pdf#page=41,22,0,3,0,0,0,no,no,,6,5996,bounded_valid,remaining_parse_text_826_new
cexrem_ba8b41e59f0ce13febf5c1fb,doc_d3d06ec8757cfbc1a242e6f0,ttd_10d84b8f79d819c47f1a4ccf,43,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0210_sr_4ee6fce6ddfd674a46638fc6.pdf#page=43,1,0,1,0,0,0,no,no,,6,5996,bounded_valid,remaining_parse_text_826_new
cexrem_d251f0818449a60fd500ce0b,doc_b1835d6edf8ee4bad8f4f860,ttd_52a183ac5a2394dec8db9ac7,63,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0046_sr_6d436a5acbf20c1c499bd133.pdf#page=63,876,8,105,8,1,1,yes,no,,3,1277,bounded_valid,remaining_parse_text_826_new
cexrem_d251f0818449a60fd500ce0b,doc_b1835d6edf8ee4bad8f4f860,ttd_52a183ac5a2394dec8db9ac7,62,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0046_sr_6d436a5acbf20c1c499bd133.pdf#page=62,248,0,3,0,0,0,no,no,,3,1277,bounded_valid,remaining_parse_text_826_new
cexrem_d251f0818449a60fd500ce0b,doc_b1835d6edf8ee4bad8f4f860,ttd_52a183ac5a2394dec8db9ac7,1,context_front,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0046_sr_6d436a5acbf20c1c499bd133.pdf#page=1,153,0,3,0,1,0,no,no,,3,1277,bounded_valid,remaining_parse_text_826_new
cexrem_ac35393b6bcbf9f53cf4bff1,doc_6b01087c3c3c85a1add18029,ttd_e228a9b2bff97168f2546147,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0478_sr_767d500d00d33a4b8112ae8b.pdf#page=1,1491,6,83,4,2,1,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_a8acf879998506d5e546/page_0001.jpg,2,2825,bounded_valid,remaining_parse_text_826_new
cexrem_ac35393b6bcbf9f53cf4bff1,doc_6b01087c3c3c85a1add18029,ttd_e228a9b2bff97168f2546147,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0478_sr_767d500d00d33a4b8112ae8b.pdf#page=2,1334,0,12,0,0,0,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_a8acf879998506d5e546/page_0002.jpg,2,2825,bounded_valid,remaining_parse_text_826_new
cexrem_4841b2354910fdc8adb72703,doc_9f7690b87ef9ee82a0c28384,ttd_a9831c52bf3331711be81af9,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0117_sr_558c0059a95f30f9edecf565.pdf#page=1,1257,1,24,0,3,0,no,no,,6,5980,bounded_valid,remaining_parse_text_826_new
cexrem_4841b2354910fdc8adb72703,doc_9f7690b87ef9ee82a0c28384,ttd_a9831c52bf3331711be81af9,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0117_sr_558c0059a95f30f9edecf565.pdf#page=2,393,0,6,0,0,0,no,no,,6,5980,bounded_valid,remaining_parse_text_826_new
cexrem_4841b2354910fdc8adb72703,doc_9f7690b87ef9ee82a0c28384,ttd_a9831c52bf3331711be81af9,5,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0117_sr_558c0059a95f30f9edecf565.pdf#page=5,826,0,3,0,0,0,no,no,,6,5980,bounded_valid,remaining_parse_text_826_new
cexrem_4841b2354910fdc8adb72703,doc_9f7690b87ef9ee82a0c28384,ttd_a9831c52bf3331711be81af9,4,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0117_sr_558c0059a95f30f9edecf565.pdf#page=4,1179,1,28,1,2,9,yes,no,,6,5980,bounded_valid,remaining_parse_text_826_new
cexrem_4841b2354910fdc8adb72703,doc_9f7690b87ef9ee82a0c28384,ttd_a9831c52bf3331711be81af9,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0117_sr_558c0059a95f30f9edecf565.pdf#page=6,1167,0,4,0,0,0,no,no,,6,5980,bounded_valid,remaining_parse_text_826_new
cexrem_4841b2354910fdc8adb72703,doc_9f7690b87ef9ee82a0c28384,ttd_a9831c52bf3331711be81af9,10,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0117_sr_558c0059a95f30f9edecf565.pdf#page=10,1158,10,11,7,3,0,no,no,,6,5980,bounded_valid,remaining_parse_text_826_new
cexrem_9bd60e1d91d447eaf7f159c0,doc_ef1ea6c1982d4cd9d2245aef,ttd_3c1bb4fdfb092d793539525c,1,fallback_front,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0381_sr_a4b5a8e94c8f1d5c5135f52b.pdf#page=1,0,0,0,0,0,0,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_0b7f7d2e80ee50cfff95/page_0001.jpg,1,0,bounded_valid,remaining_parse_text_826_new
cexrem_128b1f1036eeb14cac60dabc,doc_27a829b512d1898db0306fb4,ttd_fbef83a97ca6fa7f4d7b06f6,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0064_sr_5823ece45897911b1fbe6915.pdf#page=2,1458,3,32,0,0,5,no,no,,5,5652,bounded_valid,remaining_parse_text_826_new
cexrem_128b1f1036eeb14cac60dabc,doc_27a829b512d1898db0306fb4,ttd_fbef83a97ca6fa7f4d7b06f6,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0064_sr_5823ece45897911b1fbe6915.pdf#page=1,1435,0,18,0,6,0,no,no,,5,5652,bounded_valid,remaining_parse_text_826_new
cexrem_128b1f1036eeb14cac60dabc,doc_27a829b512d1898db0306fb4,ttd_fbef83a97ca6fa7f4d7b06f6,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0064_sr_5823ece45897911b1fbe6915.pdf#page=3,1339,2,30,0,0,2,no,no,,5,5652,bounded_valid,remaining_parse_text_826_new
cexrem_128b1f1036eeb14cac60dabc,doc_27a829b512d1898db0306fb4,ttd_fbef83a97ca6fa7f4d7b06f6,4,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0064_sr_5823ece45897911b1fbe6915.pdf#page=4,1106,5,23,2,1,5,no,no,,5,5652,bounded_valid,remaining_parse_text_826_new
cexrem_128b1f1036eeb14cac60dabc,doc_27a829b512d1898db0306fb4,ttd_fbef83a97ca6fa7f4d7b06f6,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0064_sr_5823ece45897911b1fbe6915.pdf#page=5,314,0,4,0,0,1,no,no,,5,5652,bounded_valid,remaining_parse_text_826_new
cexrem_5f3c121f97396299d3f44f64,doc_cb29654d8da29e21e17bcfa9,ttd_5640a94fdf311552a110db5a,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0499_sr_08a5b407a1609ac0884c534f.pdf#page=1,1497,6,108,0,1,0,no,no,,2,2961,bounded_valid,remaining_parse_text_826_new
cexrem_5f3c121f97396299d3f44f64,doc_cb29654d8da29e21e17bcfa9,ttd_5640a94fdf311552a110db5a,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0499_sr_08a5b407a1609ac0884c534f.pdf#page=2,1464,0,114,0,2,0,no,no,,2,2961,bounded_valid,remaining_parse_text_826_new
cexrem_dfe06189201ef58af987e428,doc_71c91362fcd247e4e02835a4,ttd_61a0e3bdb1434f680222c153,15,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0191_sr_6c39e1fc9fb0a7b29a6c6ad6.pdf#page=15,1485,0,9,0,0,0,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_dfe06189201ef58af987e428,doc_71c91362fcd247e4e02835a4,ttd_61a0e3bdb1434f680222c153,14,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0191_sr_6c39e1fc9fb0a7b29a6c6ad6.pdf#page=14,1482,0,6,0,0,1,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_dfe06189201ef58af987e428,doc_71c91362fcd247e4e02835a4,ttd_61a0e3bdb1434f680222c153,16,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0191_sr_6c39e1fc9fb0a7b29a6c6ad6.pdf#page=16,1471,1,5,0,1,0,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_dfe06189201ef58af987e428,doc_71c91362fcd247e4e02835a4,ttd_61a0e3bdb1434f680222c153,61,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0191_sr_6c39e1fc9fb0a7b29a6c6ad6.pdf#page=61,1476,18,36,8,5,2,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_dfe06189201ef58af987e428,doc_71c91362fcd247e4e02835a4,ttd_61a0e3bdb1434f680222c153,60,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0191_sr_6c39e1fc9fb0a7b29a6c6ad6.pdf#page=60,84,0,0,0,1,0,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_dfe06189201ef58af987e428,doc_71c91362fcd247e4e02835a4,ttd_61a0e3bdb1434f680222c153,62,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0191_sr_6c39e1fc9fb0a7b29a6c6ad6.pdf#page=62,0,0,0,0,0,0,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_fdff1b9a179877007f3ae770,doc_271a0cde463e04b29c12e88f,ttd_a0e9f087cb23308681ad1dfa,75,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0062_sr_91a2ef7e278965c28e17c143.pdf#page=75,1498,2,15,0,1,2,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_da4d787fa954587cfee6/page_0075.jpg,4,5582,bounded_valid,remaining_parse_text_826_new
cexrem_fdff1b9a179877007f3ae770,doc_271a0cde463e04b29c12e88f,ttd_a0e9f087cb23308681ad1dfa,74,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0062_sr_91a2ef7e278965c28e17c143.pdf#page=74,1498,0,9,0,2,0,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_da4d787fa954587cfee6/page_0074.jpg,4,5582,bounded_valid,remaining_parse_text_826_new
cexrem_fdff1b9a179877007f3ae770,doc_271a0cde463e04b29c12e88f,ttd_a0e9f087cb23308681ad1dfa,76,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0062_sr_91a2ef7e278965c28e17c143.pdf#page=76,1439,0,20,0,0,0,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_da4d787fa954587cfee6/page_0076.jpg,4,5582,bounded_valid,remaining_parse_text_826_new
cexrem_fdff1b9a179877007f3ae770,doc_271a0cde463e04b29c12e88f,ttd_a0e9f087cb23308681ad1dfa,1,context_front,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0062_sr_91a2ef7e278965c28e17c143.pdf#page=1,1147,0,20,0,0,0,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_da4d787fa954587cfee6/page_0001.jpg,4,5582,bounded_valid,remaining_parse_text_826_new
cexrem_b42e1b0a571876692f98648b,doc_298a8e05052142cdca1116c3,ttd_3f97c67648ea57960ad05b91,23,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0376_sr_9b3900f890aaabe1c134e2d8.pdf#page=23,1495,2,51,0,2,2,yes,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_b42e1b0a571876692f98648b,doc_298a8e05052142cdca1116c3,ttd_3f97c67648ea57960ad05b91,22,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0376_sr_9b3900f890aaabe1c134e2d8.pdf#page=22,151,0,7,0,1,0,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_b42e1b0a571876692f98648b,doc_298a8e05052142cdca1116c3,ttd_3f97c67648ea57960ad05b91,24,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0376_sr_9b3900f890aaabe1c134e2d8.pdf#page=24,562,1,26,0,0,4,yes,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_b42e1b0a571876692f98648b,doc_298a8e05052142cdca1116c3,ttd_3f97c67648ea57960ad05b91,67,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0376_sr_9b3900f890aaabe1c134e2d8.pdf#page=67,1496,4,11,0,7,6,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_b42e1b0a571876692f98648b,doc_298a8e05052142cdca1116c3,ttd_3f97c67648ea57960ad05b91,66,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0376_sr_9b3900f890aaabe1c134e2d8.pdf#page=66,1499,0,21,0,2,0,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_b42e1b0a571876692f98648b,doc_298a8e05052142cdca1116c3,ttd_3f97c67648ea57960ad05b91,68,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0376_sr_9b3900f890aaabe1c134e2d8.pdf#page=68,795,0,19,0,3,0,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_6ee36cf0850b4d78379d0e90,doc_2ae53bfd9187acee55a34e97,ttd_854e2e466d6c1789b68980e0,8,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0027_sr_d61a1be137037d16283da24c.pdf#page=8,1494,1,13,0,13,0,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_1f106e32b84c94b3469d/page_0008.jpg,6,5992,bounded_valid,remaining_parse_text_826_new
cexrem_6ee36cf0850b4d78379d0e90,doc_2ae53bfd9187acee55a34e97,ttd_854e2e466d6c1789b68980e0,7,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0027_sr_d61a1be137037d16283da24c.pdf#page=7,1497,0,19,0,1,1,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_1f106e32b84c94b3469d/page_0007.jpg,6,5992,bounded_valid,remaining_parse_text_826_new
cexrem_6ee36cf0850b4d78379d0e90,doc_2ae53bfd9187acee55a34e97,ttd_854e2e466d6c1789b68980e0,9,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0027_sr_d61a1be137037d16283da24c.pdf#page=9,1496,0,12,0,10,4,no,no,,6,5992,bounded_valid,remaining_parse_text_826_new
cexrem_6ee36cf0850b4d78379d0e90,doc_2ae53bfd9187acee55a34e97,ttd_854e2e466d6c1789b68980e0,11,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0027_sr_d61a1be137037d16283da24c.pdf#page=11,1490,0,18,0,1,0,no,no,,6,5992,bounded_valid,remaining_parse_text_826_new
cexrem_6ee36cf0850b4d78379d0e90,doc_2ae53bfd9187acee55a34e97,ttd_854e2e466d6c1789b68980e0,10,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0027_sr_d61a1be137037d16283da24c.pdf#page=10,13,0,2,0,0,0,no,no,,6,5992,bounded_valid,remaining_parse_text_826_new
cexrem_6ee36cf0850b4d78379d0e90,doc_2ae53bfd9187acee55a34e97,ttd_854e2e466d6c1789b68980e0,12,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0027_sr_d61a1be137037d16283da24c.pdf#page=12,2,0,1,0,0,0,no,no,,6,5992,bounded_valid,remaining_parse_text_826_new
cexrem_32c689f3e520f6c6b9422379,doc_caadaab55d5f555a182abf5a,ttd_869add84fc6640f40ba22ab3,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0052_sr_957d670a5c0c439375a92862.pdf#page=2,1485,5,28,2,0,12,no,no,,6,5996,bounded_valid,remaining_parse_text_826_new
cexrem_32c689f3e520f6c6b9422379,doc_caadaab55d5f555a182abf5a,ttd_869add84fc6640f40ba22ab3,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0052_sr_957d670a5c0c439375a92862.pdf#page=1,169,0,5,0,0,0,no,no,,6,5996,bounded_valid,remaining_parse_text_826_new
cexrem_32c689f3e520f6c6b9422379,doc_caadaab55d5f555a182abf5a,ttd_869add84fc6640f40ba22ab3,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0052_sr_957d670a5c0c439375a92862.pdf#page=3,1070,1,25,0,1,0,no,no,,6,5996,bounded_valid,remaining_parse_text_826_new
cexrem_32c689f3e520f6c6b9422379,doc_caadaab55d5f555a182abf5a,ttd_869add84fc6640f40ba22ab3,14,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0052_sr_957d670a5c0c439375a92862.pdf#page=14,1492,18,5,0,1,16,no,no,,6,5996,bounded_valid,remaining_parse_text_826_new
cexrem_32c689f3e520f6c6b9422379,doc_caadaab55d5f555a182abf5a,ttd_869add84fc6640f40ba22ab3,13,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0052_sr_957d670a5c0c439375a92862.pdf#page=13,1494,10,27,1,0,10,no,no,,6,5996,bounded_valid,remaining_parse_text_826_new
cexrem_32c689f3e520f6c6b9422379,doc_caadaab55d5f555a182abf5a,ttd_869add84fc6640f40ba22ab3,15,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0052_sr_957d670a5c0c439375a92862.pdf#page=15,286,3,2,0,1,3,no,no,,6,5996,bounded_valid,remaining_parse_text_826_new
cexrem_854ceb025803c239d87067fc,doc_f1f81d05c74893cec1a8f5c1,ttd_f8bc903c6f4186c975a0491a,14,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0122_sr_c9b2487d994b68bd7b917206.pdf#page=14,1467,0,49,0,0,0,no,no,,6,5990,bounded_valid,remaining_parse_text_826_new
cexrem_854ceb025803c239d87067fc,doc_f1f81d05c74893cec1a8f5c1,ttd_f8bc903c6f4186c975a0491a,13,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0122_sr_c9b2487d994b68bd7b917206.pdf#page=13,1493,0,35,0,0,0,no,no,,6,5990,bounded_valid,remaining_parse_text_826_new
cexrem_854ceb025803c239d87067fc,doc_f1f81d05c74893cec1a8f5c1,ttd_f8bc903c6f4186c975a0491a,15,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0122_sr_c9b2487d994b68bd7b917206.pdf#page=15,1489,0,14,0,0,1,no,no,,6,5990,bounded_valid,remaining_parse_text_826_new
cexrem_854ceb025803c239d87067fc,doc_f1f81d05c74893cec1a8f5c1,ttd_f8bc903c6f4186c975a0491a,26,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0122_sr_c9b2487d994b68bd7b917206.pdf#page=26,1144,0,12,0,5,0,no,no,,6,5990,bounded_valid,remaining_parse_text_826_new
cexrem_854ceb025803c239d87067fc,doc_f1f81d05c74893cec1a8f5c1,ttd_f8bc903c6f4186c975a0491a,25,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0122_sr_c9b2487d994b68bd7b917206.pdf#page=25,396,0,3,0,1,0,no,no,,6,5990,bounded_valid,remaining_parse_text_826_new
cexrem_854ceb025803c239d87067fc,doc_f1f81d05c74893cec1a8f5c1,ttd_f8bc903c6f4186c975a0491a,27,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0122_sr_c9b2487d994b68bd7b917206.pdf#page=27,1,0,1,0,0,0,no,no,,6,5990,bounded_valid,remaining_parse_text_826_new
cexrem_6a66c167aac3f61be95c45f8,doc_e6cf4d54b7ba96ba6cde9d46,ttd_4ff41f226dfbd9783afaaa43,5,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0087_sr_87f9bfa26ea64a00e1a9d630.pdf#page=5,1484,4,12,0,0,0,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_6a66c167aac3f61be95c45f8,doc_e6cf4d54b7ba96ba6cde9d46,ttd_4ff41f226dfbd9783afaaa43,4,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0087_sr_87f9bfa26ea64a00e1a9d630.pdf#page=4,1478,9,7,2,6,4,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_6a66c167aac3f61be95c45f8,doc_e6cf4d54b7ba96ba6cde9d46,ttd_4ff41f226dfbd9783afaaa43,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0087_sr_87f9bfa26ea64a00e1a9d630.pdf#page=6,1498,1,6,0,1,0,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
