auto_adjudication_id,calibration_id,gabriel_request_id,gabriel_backend,gabriel_model,request_status,prompt_sha256,prompt_chars,input_page_count,input_text_chars,prior_labels_in_prompt,raw_prompt_saved,raw_response_saved,response_chars,response_sha256,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_message,credential_value_saved,authorization_header_saved
auto_adj_0a8baea764d7745a2c84,cal_9c592860c65cb52d54f0eaf9,resp_0faa2d23118a3aac006a650c2deb208194b01628fdba1930bd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,52c28e765d31c45b74761f5ae050eedcaf6887886534014c6f0e9853ef67cd85,6389,6,0,False,False,False,593,270826800667b64f48e2b56b904cd7cdc1360f549532ed4e1e9b06a7a2066e27,1903,160,2063,343.500751,,,False,False
auto_adj_17b815b04bb6ff47f5a4,cal_a35c98e8b52c47a5f129435f,resp_0f04d1a14113bba4006a650c2fbb208193ade75c78acc0765f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,8068a43739420e12a4638356acc2ef8d227ba534b35b1dde5b2a5509a5927e7b,11016,5,5118,False,False,False,704,078c50e054fbb10f9e0a1a84a7960297a9819b195ec4fadb807555a5663bab6a,2913,388,3301,347.157598,,,False,False
auto_adj_10cadefb1efe4a7d520f,cal_a418b8af9c3f67e690c4d6a8,resp_01e951639feaabf2006a650c335bec8193a9dd31c9d90a54c8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,1df5c4e4a4d9e22782b7225aebf3da3dd71e1e93114f6b3c994d62968cbf79c5,6069,2,2066,False,False,False,644,58271711dec4b276f6e05c3f07e238a3b8312b26055a8a5b732bd211a1a5b413,1737,221,1958,349.691019,,,False,False
auto_adj_27e35842d1a2fa66cd2a,cal_a50d6d888fe00de9dc7e09db,resp_0d785fe27f619299006a650c35f168819581ffd9fa8287e193,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,2707a9d9ccc93ca78991acc8c57a8611fd11c307249eb84368b40e5e374bbc56,10110,4,4789,False,False,False,612,5a149d802c9036a9d3ef9c8f63bc91a5d54c6253e3180441cd7b7c7ae5424116,3082,147,3229,351.603053,,,False,False
auto_adj_6f1c85434762bf68283a,cal_b4777a90d0509a26c8911894,resp_0845ad37bb417e8b006a650c37d0d88196b12fd57c37de015f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,4bfedeb9118661eda0d2945a6e4440c3fc87447aec0d173f9604c44ee6681835,11331,6,4827,False,False,False,659,78e4740b200a503bd4fda158d161edd86e708b8728bc9edc552a2edbdb2f4931,3073,311,3384,354.666666,,,False,False
auto_adj_59ec83b620502b1e8dd3,cal_b9205eed0ec3938ece2f9fd4,resp_08f698ba92ea1b3f006a650c3ae65c819493f9c0da87b8de77,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,0b96dfb8393d6e73fbe3c42821144a5ae6b4a300e782016d86f229360afbedea,12516,6,6000,False,False,False,672,a384565ee2277e8d4598e84e51660f41aee4867494892f19712c4b635b0249e2,3279,432,3711,358.31178,,,False,False
auto_adj_09c47ccb7a2d31625e0c,cal_c645403fd5fd2f680fdd3958,resp_0b2b3d6344ab0f5b006a650c3e7ec88195bb9c87c68995e821,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,2758dacb108fbef41b199a70a470a431465885bc5efcdc14bc356d491cd43199,12672,6,6000,False,False,False,684,1caedc2891ec3e62bd1d44cb2ac3a7803b6d7a5acd01a56973d1f24516709b6a,3307,232,3539,360.942515,,,False,False
auto_adj_51b026d53e4fe78c40ef,cal_c83b9d01e07e2dabe00e6f51,resp_0cd0a7e257141b52006a650c4124a481979751f7964fb7006b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,48fb845badb5a6a236429005a21a11b8a47ef15d771defa7c7bb5525a45a7e1c,12251,6,5677,False,False,False,661,52c4df0ba77e17fe7e28b5e44edc697f5f1883f17849947a36879b68d84a6280,3450,288,3738,363.782298,,,False,False
auto_adj_c99f87c1aac22acad0ae,cal_d08ebb86455c7331bb8c32c6,resp_0e9bf3ac963487a4006a650c43f7d481949d20044e0afa8e4d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,1269274c44810df5cdda8c09b5e07727971e4387a6a72222e4edfda775059475,3951,1,533,False,False,False,583,a4659bc94dfa7da5925b54eef3a97ca00193260b004181be4d9312070fb32cb9,1393,230,1623,366.33123,,,False,False
auto_adj_5811abb558d710120fce,cal_d4182e8a949c9391932e7658,resp_02c952de8e407b9b006a650c4686a8819488ca7676d88a067a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,4e1efbc54243ebdd71d480a158794027420c2170fc64d5e5985e423cc56a63e9,10933,6,4497,False,False,False,666,e13ed74a2f1bbc885963480b5afa35240c207a6a7649b79df9961250490ded3e,3014,297,3311,369.192673,,,False,False
auto_adj_f8fad424a954eb8d3a1c,cal_d6db8625cf091a6f5530800e,resp_0f3444c90a155ad5006a650c4986208195827b9f580162818c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,f2ca783fe936037d7f689b9520093a502d096209c16b6339dd563b94cce90cc5,11590,6,4954,False,False,False,627,14884e2ee28dfd9285c3ef0029ee22db78c8fd32a6975094d1a4b9e7dd82c0ea,3044,258,3302,372.173559,,,False,False
auto_adj_b74ec4557edb125bcb6a,cal_dfc29c196ce08425ffae9c64,resp_0c4dc824cccd7023006a650c4c5fa8819082f63e45c92c1faf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,d2ff49c678e3a24ac567b69d3f8722c97c4fbca3177ff3bfbcbfc41b7b05a86e,12644,6,6000,False,False,False,681,04785273d3546f105e99f42f007b86171779a58276567aecfa78a3a670b147d4,3345,237,3582,374.667413,,,False,False
auto_adj_d786311e776f8cc2d71e,cal_e053fd0727a992a0b1a44bc7,resp_0bb70f8c84cff22d006a650c4f05248197bbc2548eb8ce6640,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,273a91625afdc7cb700ba8680ec63085e3d3b00e6d80dcf3e005c93b522a6f93,12115,6,5572,False,False,False,623,4d335d5ed3b29994090ecd5bd662c801d7325cb1df7f77796f1c82587b212263,3169,363,3532,378.218935,,,False,False
auto_adj_4b1a8f3c08f8efff8a8c,cal_e0594174be1efac431317ba4,resp_09114a3d2aca1923006a650c527da48190a5a8a7564bcd9642,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,501a4725ded0426a406aa4551e678dfb30a1ab34fc79a9d06ce4a43a689e7995,12057,6,5550,False,False,False,699,c28953a3073f04e1c34a26cbd2f0ca2fa7bcc565b33c1105f82f6ad56d0f0025,2960,254,3214,380.755354,,,False,False
auto_adj_ecd936d8dff3d3c461cd,cal_e4f5b1e57a13a096588f6e51,resp_058a779fe05431fa006a650c54ee0c81939513a7476d211e85,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,07407ba57097be155f2735f0cc2ffb193d4a33519d6ed2dd45a3e3a1bba46d2c,12541,6,6000,False,False,False,638,b4ed088278d23b2fdf1eb827b8a53647bc428c507b3c9a0c25b8f7806285fac3,3382,273,3655,383.448852,,,False,False
auto_adj_999472d3076b466a4794,cal_ed5099d4fecae6f4f32146de,resp_05059bbb934c230e006a650c57bbb4819586f3946244d4ad01,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,4fb9f98d28e66995472f4433cf7ee7588a65afe97a2dc27ab5e6414164afcb1a,5168,4,0,False,False,False,582,23ea206c1cecf7fdab295b8052b06f528f7e900e84ffd479c66fb31d7c04abe8,1585,194,1779,385.752559,,,False,False
auto_adj_279c9303522a97fbff6c,cal_f380c785bb181d6af78e9da4,resp_0b9e90cc9492128c006a650c59ebdc81909427c1071ff6be8e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,bbd85430e528b39069511e0955f976a2da054c61ee1d5d952079c2c35277a6ce,10418,6,3956,False,False,False,625,dfe14313e15a7e5f956aa7cbe7240c9e8c320205327acf38ec8b414b879d1e2e,2762,264,3026,388.21212,,,False,False
auto_adj_064900b20681034b6a7e,cal_03d7428f4019e5bbf4596191,resp_0282c918fb4a4f6a006a650c5c651881959c73d248dade31a7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,cc88ccc008e2d164166fe0bba8cab3ee4b8302e35bf53fdffcd09d22e536f34f,7863,3,3244,False,False,False,603,dfb81955ed1af22831147ca99d758640f788f91519db3071dd397ca0f522454b,2110,161,2271,390.432977,,,False,False
auto_adj_6431be4850d34b9a6886,cal_06a195b37f6ec5b2402d7d78,resp_0cc77ddfa6de052c006a650c5e9c948197962603f9d0064041,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,6cff3460fbfe3ba371f016c586505eaa567b1978453280877c5c4e80d5f98147,5314,4,135,False,False,False,564,13166871fb2f15e5d848b01900042e802f2a7ac83872e41a5e28ab99ed68468b,1628,177,1805,392.462299,,,False,False
auto_adj_5be48d3b01bcbb206b21,cal_1a64d49cf0f616075b51efa6,resp_0660b777dfe0c368006a650c60aa14819783994d4926a752ac,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,688008ba789c5fcf61cc9c9bfff6bede24a59cf569976f2345b10e4963f45a94,6403,4,1200,False,False,False,563,8fb7593e03ae2e23fa2e8c68d6a4872ec34808e32a7cc3f8462b49fb1f4b136c,1859,194,2053,394.706668,,,False,False
auto_adj_681ef5cb7eb18af1cad7,cal_22de015af1d83548293f582d,resp_05f4d02cb8bc652b006a650c62ea608197ba0dd964868f6f97,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,9e73ca2e91167956a96b2ba8b1a7493e8970970a9e189de99f684b87b3a6dc52,5164,4,0,False,False,False,565,ed57106a9905c87a5dd43e37bafb4042df7e29fc03071ec722091f36fb695c62,1584,163,1747,396.682145,,,False,False
auto_adj_0d4b6be84d5a5ee77606,cal_42644d72570e92753dc0c39b,resp_0afc5eba47418fbd006a650c64f6948196a55eaa0e31bd3f80,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,8faf2d82b481e4f7a792c25c4c5473fa9180dbc568b4784815439f6e587759f8,5332,4,162,False,False,False,614,4b2357d2e83edd20d301e55864de3d2ab950870120187eb9745b3ab57e53932d,1647,230,1877,399.210446,,,False,False
auto_adj_7168b3879e415295b287,cal_85c9ba206759d1b599cce539,resp_0845bf4935aa14ce006a650c676274819384df770a486939a5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,ca304a29940fe1bc4d1f62a03bd572100de9ecd269c9df5ff82ba54528ab31af,5176,4,3,False,False,False,602,81d071758235ed30685534a81f9b95c54f4cc5172d581b50dd2ef9a6b80a57e9,1591,168,1759,401.185535,,,False,False
auto_adj_a382d17c5301d0e20297,cal_89c1b9619fe6cc4e626cfadf,resp_02d2d72d398e3e08006a650c696090819493c49d06094a424c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,d1f03ee0512f306896617e71d6ea1c967ca490e35d950bbaa7488ef4eaf04f68,5167,4,0,False,False,False,581,356ead53e93cef2a14402c344b41dd23a776ebb9603b0b185c81c9d38ef7b21f,1587,159,1746,403.032962,,,False,False
auto_adj_f565432eec5460a17a31,cal_a1fb3965ab3e3565c1ace456,resp_000dc54cc88c45b0006a650c6b4c78819484bde26ad8794d28,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,e5bc86ff5abc83cd30b72e3c11655f270109574dcea602264dece93a2ccef251,5378,4,207,False,False,False,600,1b127c95f766cd45e672a8f40d1de388f0025981809cc06092f95e534b5d6949,1661,176,1837,405.213413,,,False,False
auto_adj_6e3ea13b445d72330b06,cal_a8060adcdb502a4219ca05c9,resp_05481785783e8f62006a650c6d6aa08193baf1ab31a45a8e03,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,bad6041354d2cb195fb580b102c9a7a00fccd423c7516447619a71d346889b58,4898,1,1500,False,False,False,585,306d751e3325539c89f0821dc40cdad31506433a62720e13d5865a2d4bedd58f,1485,138,1623,407.028442,,,False,False
auto_adj_aa48de695f663db29d17,cal_ae9fbbec16d7d486289555d1,resp_0695ef69fe785682006a650c6f3d80819087fd25fb0f4e5fcf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,451e3e3266e40e53b773164e83c5b8414973ce860b7e71fab3faeb28d841d728,8151,4,2904,False,False,False,589,4a731e26d7b3c82a61299d7f17fa585997f38b0f97adf33d95b6e2068d146c57,2150,224,2374,409.171752,,,False,False
auto_adj_7a3305bac8836d83eada,cal_be0f3b35b2659d3bb577343b,resp_0de3cfdfbc804966006a650c715bd4819380b8276a2d63cf06,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,aacb96c7e067f570498ab8cd8f9774d3c1c1d4e1829265e62eab915d085e741f,5370,4,185,False,False,False,544,67a9574af494d9c937fc9a587d03d007df8c221a013cbaa3104350d0cbfdc4f0,1664,146,1810,410.882804,,,False,False
auto_adj_7c29ec3f84aa20848d06,cal_da3e2c381ee1e242b0e4f679,resp_0e6ac065a8d10f19006a650c731d3c8195975d99e132f9cef0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,2d95dcd168cb2533d9259338685034519ffe0c7a64624bda1f4356b0a12388ff,7100,4,1880,False,False,False,640,e69ffb3faafdf8dd182a5e1c2382fda69835d5b778ad9e3f03f28c49f0e9bb04,2066,204,2270,413.532942,,,False,False
