auto_adjudication_id,calibration_id,gabriel_request_id,gabriel_backend,gabriel_model,request_status,prompt_sha256,prompt_chars,input_page_count,input_text_chars,prior_labels_in_prompt,raw_prompt_saved,raw_response_saved,response_chars,response_sha256,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_message,credential_value_saved,authorization_header_saved
auto_adj_38f84023628ab7bb55bb,cal_a35c98e8b52c47a5f129435f,resp_0a36cfe1c9bc2d5a006a6503f56218819391bce6807ea23cc6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,5c28dc16cb9c36658dfc3df5964ae2244aa4b74c63fe03f87e0a58731fc3999c,9389,6,4203,False,False,False,677,38f49bb15f7d0a1aaede5efe5bfb07115f6d251482c453dc52236d4f6b4de7f3,2616,291,2907,393.618121,,,False,False
auto_adj_1d77b5ce03a2fa9f88fe,cal_a418b8af9c3f67e690c4d6a8,resp_081515971f714f6d006a6503f89ba88195a34cbf648e8b0c39,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,e194af1cda9666c067a664dffc4547ed4ed971f5bed437c3f96a3c4aa922c0f0,5336,2,2066,False,False,False,616,964c6195cc8f6f5ffca6f63d631feb2925c2950fb5d56de99852db192fdcc9b8,1583,186,1769,395.967714,,,False,False
auto_adj_294d081437552168abc4,cal_a50d6d888fe00de9dc7e09db,resp_0c5069ada8a4952a006a6503faf3248196b17038c325e644a6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,649b4408b22f8faa159d474a021902170f078f09b476b4a5c18cd2e93eddf8f3,9110,4,4789,False,False,False,696,dd08d409c08244d90489978017e3a638aae63fd0037cfe89ff23e2986fbf3ce6,2864,230,3094,398.294407,,,False,False
auto_adj_04fdc2f12bb7f3162e28,cal_b4777a90d0509a26c8911894,resp_08e4af9ae1b69ca9006a6503fd487c8195bad2d4d376700913,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,b18130a3f144ffc8e1df4c2b36b61355c36e9b1b0bc6608d9e822fe92be1e707,11185,6,6000,False,False,False,686,72a26c3bc2ac7fcefd00a31c0d5c19c16fccfca776fbc75a7f8e06ae38afb075,3019,339,3358,401.697883,,,False,False
auto_adj_6e355be9a4b7f92846e4,cal_b9205eed0ec3938ece2f9fd4,resp_073b67d01e7fb77f006a650400b0448190a8ae49b97d3fed36,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,c875c48b34405ce78923d9a434d75ce427d6ba4067f5fa76bdd6aed31e2cbeb2,11178,6,6000,False,False,False,640,9a7d06e3007c4e33224bebcf70f2dc21c194902a53933dddb76ba5a617c7741d,2980,367,3347,405.74699,,,False,False
auto_adj_e9f6cd4f186a839f7568,cal_c645403fd5fd2f680fdd3958,resp_0111b0ad2a4e8810006a650404c81c81908c30f24dd32518e9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,1a8007ac6eac5ab5205dc655f008b7acc139fd36e4c8996b1e42b4986736654f,10888,6,5556,False,False,False,682,ba44679cfe517942a557a00df1c1bc30ddb4cdc7b1d6cb7ed443f13d277bda8b,2970,405,3375,409.479416,,,False,False
auto_adj_b4c5a5908ae675dc24a2,cal_c83b9d01e07e2dabe00e6f51,resp_04e4faf86156c96b006a65040878d481909a8ed7799e2a150c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,4f619dca959dbbe5b5d29c0346b07478af369f4afee7aaefa18df7ed7a46e5a3,9826,6,4608,False,False,False,663,4d79167934c1ab0192a67b23c08cf9384cfbedbf543be996eeaf23a9181eb3d5,2920,255,3175,412.03897,,,False,False
auto_adj_f01618a502dfbf236a47,cal_d08ebb86455c7331bb8c32c6,resp_00b58260ba1f0bc4006a65040b076c81978443983ea6ff96d4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,5bebc374707e1d8b8c893304d58a08679afc90b7914bf76164c3e1d0b1b97d44,3326,1,533,False,False,False,570,fe57012b61fd57dee5a4b6742a2bc4a5badc18f02b5f9d2f9cd90f4b42f592ff,1271,192,1463,414.404536,,,False,False
auto_adj_44d6434246a0c3e7e841,cal_d4182e8a949c9391932e7658,resp_0fef9f01d44ecade006a65040d74e48194a05f9d16c47ea673,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,767eb24c405ef7408048691368e7566c5e5b24182fbd601929bba09c494e8c03,9130,6,3982,False,False,False,602,608cf6716b8012e08f1327f6195141bcfabcfd5554cd21acb493a156e655103a,2556,196,2752,416.851444,,,False,False
auto_adj_d3c8976594b94fd0a4b8,cal_d6db8625cf091a6f5530800e,resp_0d98209f00524535006a65040fd9048194a733e54054e2aabd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,908b0247f4f9c4bb86bd579fcdbc1cb32869e0210614f80b51754499e26b27a2,9769,6,4538,False,False,False,686,82814470c9c7c8b3c71ef2d5d31e2a00c1f1951ad9ffbdf4590dc0f5c48b1786,2688,227,2915,419.313811,,,False,False
auto_adj_404fc38d38496483269f,cal_dfc29c196ce08425ffae9c64,resp_057263494fe90906006a6504124a808194b223ea28f9dead44,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,7f180a71e56809d0d51da5b2d364d73f42fb58e52d8d56891d8c4c3699da142b,7869,3,4032,False,False,False,664,f5a5b4dd40f09babe350f8242e2e5588cfa425b090762875bdda598218005272,2220,272,2492,421.871237,,,False,False
auto_adj_c02c31000d74b22d6154,cal_e053fd0727a992a0b1a44bc7,resp_0ed8d0ebedf44850006a650414e1a8819095159e8216cd8e12,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,0845b1ac740f96995fc1834d067ce2a11de477d02f3fa3540535ea70b32f498c,9554,6,4361,False,False,False,717,69f09781a87f1c62036387ac2c37ef7d5a4348e0138789069b032b4dbb6e2d32,2625,325,2950,424.737857,,,False,False
auto_adj_5070e7609cb1d73fe3d8,cal_e0594174be1efac431317ba4,resp_0db9957b9b863788006a650417c3848197849f06bbd54fb1ac,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,08bee19d5cdee24b3ccb7faf2dd903b0a7f790e5d65175d937715463116cef8f,10710,6,5550,False,False,False,672,abcaec922b8ce2247f8ff406cc3054c6b7b654bc908223f8ed4cc4f24ed5314e,2852,302,3154,427.616674,,,False,False
auto_adj_509978f8cde025997dce,cal_e4f5b1e57a13a096588f6e51,resp_0217bb7e00dde056006a65041a96f8819682bf412ce7fdce2c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,7f07787b0c26a73224f7a5c19ecd2f8cdcabdebbc3e7a76782c74be6474eeed1,11235,6,6000,False,False,False,621,dae37cf6d2b9027dd144efd143fa10971ce2c16557e33da61bcca8ca4691e065,3113,372,3485,431.276295,,,False,False
auto_adj_a486e32990aef367a4c6,cal_ed5099d4fecae6f4f32146de,resp_0f25e327a4742a5b006a65041e59bc8194b68fc0f9fb07f794,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,b8b969136a3a4ed2a63ddc120d10545e48e04ad5228d62b273054a3dfc52d5d7,4154,4,0,False,False,False,586,daa4327c469f644bbc613c4a4f73055516bc69c4ca735797bde64274d461238d,1368,155,1523,433.273288,,,False,False
auto_adj_db6fb361e212a139ac74,cal_f380c785bb181d6af78e9da4,resp_0d19470fa9209803006a6504204680819696d1bfb6eee25c55,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,ef3b6605c93676fc6b090d91e4f32b5065ea869ea10b22daf258e85d7754d778,10658,6,5439,False,False,False,659,b72d0d142784e442ef03d18a68c368dfd2bb22387444e1e834f5ecdb07ab3a8b,2788,243,3031,435.783839,,,False,False
auto_adj_5b5c2208020818d55a3c,cal_03d7428f4019e5bbf4596191,resp_0f7a372ccd4b7d1a006a650422be4c81959e82d317efd795a6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,f5cb92e29ebd5113aecaefe7f90dd6f023db30e71159df438e62537da1fdc8a5,6980,3,3244,False,False,False,585,a53bbbb210239bbe17ce6d41bdbb127f35854fe2743ab465e2a581a4d6dd1f36,1925,182,2107,437.831929,,,False,False
auto_adj_952a81c3527b933b165a,cal_06a195b37f6ec5b2402d7d78,resp_07ce14547f23b1db006a650424cd2c8197b96828ca5fec0bb2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,61237f3d5ed6465aae4d638ce9ea7907f6f649695e471d5935faf92319f3f7d2,4299,4,135,False,False,False,578,1e04ea05607f4f5f7d20e95020add666cb3eb68ca4d3a166021e1a3c4db69394,1411,187,1598,440.096625,,,False,False
auto_adj_1200d001d9c562999448,cal_1a64d49cf0f616075b51efa6,resp_021c29d7b3629e03006a650427175081949de50ccbc426ba0e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,774f3f56ab260551f295d25a8f06fddddea14a080645aba772d9f17367dd16e7,5392,4,1200,False,False,False,594,72002539aaacdb6850487ba472be42fd5bd3d7dee844633e5316d6a2a2db6025,1643,214,1857,442.423975,,,False,False
auto_adj_44d8de8ccedeb60c8b00,cal_22de015af1d83548293f582d,resp_048bfe9a78778a0b006a65042967788193af3e0ee820b69554,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,3b7f1b35380c50da7b49c2be451fb43ee37d9eb8ba7357dde93339956c2a6568,4150,4,0,False,False,False,564,04eb7b1fe97735a683a1bcf174008368a32bef5d2b48f71c0a594f95e8f15e44,1367,154,1521,444.295353,,,False,False
auto_adj_185e858039c33f38833e,cal_42644d72570e92753dc0c39b,resp_00337b18a28cbdb2006a65042b43308194ac276a46b078c5d0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,8927f542aca11ee7cd3ca3b59fc5b34dbf0515292190490ae0c31ee61e85b01e,4326,4,162,False,False,False,600,ea508cad77379838929fe6a63cb778e88ac8cf4659374d595ad177e1085865d8,1431,154,1585,446.138652,,,False,False
auto_adj_0f1c8cca8e8afc363299,cal_85c9ba206759d1b599cce539,resp_0ef1d20f8bcdd7a5006a65042d2114819386d99158eee0024f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,412112990b96c90d20ca354c56b0bbc69931bab179c2f419433a6c69df1c35f0,4161,4,3,False,False,False,581,d0975f76591fe63f1a5f54a12eec8232cf17877f3729eea0e466edad40bcd232,1373,137,1510,447.779027,,,False,False
auto_adj_d7d2e777c17a164a3911,cal_89c1b9619fe6cc4e626cfadf,resp_03cecf21fbbd8262006a65042ed3e08196b3a15460f1d78e12,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,2b38a171ce71337f9a02f46df0a4cde808c1334233e88c1ef11e080e8b02c047,4155,4,0,False,False,False,595,6c5a5d7055d86d4e5de9e0793eb8b2a22a5670dd4e4461b539224b8f78ed7efe,1370,160,1530,449.763605,,,False,False
auto_adj_e3e26b1e1f462fee731f,cal_a1fb3965ab3e3565c1ace456,resp_01c8323d968a7f53006a650430bc308190be544677fbaf1f91,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,a6603182cde45c2d9f18ad05a8496fff9b571e11ff980ef518e709c1f4055399,4367,4,207,False,False,False,610,6dd7d0a05ae138a2df91530496345ccdfb6187b932c697a904fde7743fe3d08e,1443,173,1616,451.771567,,,False,False
auto_adj_3866e7f42a788c786271,cal_a8060adcdb502a4219ca05c9,resp_0494c8b35e3ae427006a650432cc288197b579d1c4ebc44ce3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,323c97bc41d011cba849c269547fe401d00d5ef571f51ca677abf8230ebbf48e,4272,1,1500,False,False,False,618,bed733644d9a4fcf42c90d0a2e93eddb2b0184b1277197ab4b94caca127e1810,1362,169,1531,454.027008,,,False,False
auto_adj_ad32d590487e2bf4d040,cal_ae9fbbec16d7d486289555d1,resp_0d5951f88ac0111a006a65043501d08195a3d1d18859e7e221,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,09019632177aada4f3ac4a6800453f8d8b90b5c66d86776f88ae7bb7a96271c2,7115,4,2904,False,False,False,586,b476ce12af3981dc92735d21589a7f71bc44622551e27ed144b9166a71ea2644,1928,168,2096,456.168532,,,False,False
auto_adj_464234ddd52a8dd44626,cal_be0f3b35b2659d3bb577343b,resp_0fa00581738c734d006a65043729ec81949488842e93620efe,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,decd830143c3845463d015836ef7ff208443a62048d8916a60748b9f82a96ac6,4357,4,185,False,False,False,601,d02bcff80aaf9b523fdbdcd24c36b2f6b2ccdaf5481c50ef2f21cf18ad936a35,1447,161,1608,458.349261,,,False,False
auto_adj_4580f8d66ff44f8e8e05,cal_da3e2c381ee1e242b0e4f679,resp_0f3e7408638463d9006a65043957a081979bfff47121ee45fd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,e503d9221801880371655e92893aba354aa0546dc15a36165698578bdd7784c3,6084,4,1880,False,False,False,658,d4e323478f891ab5b7a95ab37a0668a17f5ec2f0444324648142f8a6a769ee74,1849,182,2031,460.398789,,,False,False
