duplicate_candidate_id,canonical_candidate_id,duplicate_basis,duplicate_wave,confidence,raw_target_id
RESCAND-65fcd92ad6105b74034d7469,RESCAND-670e973ddd7f0c8a9b3ac705,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-65b6c10e013890898292e0a5
RESCAND-c8cd6de10c53ac1d766c6b27,EXTCAND-153fdcdcc1c4ca3adb6425a7,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-65b6c10e013890898292e0a5
RESCAND-c152a70e68a9d443d406e03f,RESCAND-af033112ae054b213ea2ea48,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-65b6c10e013890898292e0a5
RESCAND-d9d6299cf9c7a3d82f442525,RESCAND-5efa2bad1b3997df1551b6b6,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-65b6c10e013890898292e0a5
RESCAND-5d31b29629d10f2f62f09eb2,RESCAND-4d2e7905969560ab76fb2272,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-65b6c10e013890898292e0a5
RESCAND-31325d9166e959f10d6d1c39,EXTCAND-0a43fce45f94713daccd4fea,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-65b6c10e013890898292e0a5
RESCAND-97ea043a623f9171bfd32c19,EXTCAND-53f95243361792b33d6e143f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-65b6c10e013890898292e0a5
RESCAND-78412eb07a7c2d2adcc42fb3,EXTCAND-6d04d0aed69f52a85e9d9cf8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8e1332ef648570c0d17fa8c2
RESCAND-972e0f018b2831500b024c89,RESCAND-4dbeb20cb4a2b1ec7389c89d,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8e1332ef648570c0d17fa8c2
RESCAND-c51419c8835df8f07d240e4c,EXTCAND-0d3392992119da98d367fe3c,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8e1332ef648570c0d17fa8c2
RESCAND-44813b8668caf7278efd028b,RESCAND-fefc6466db81d5c4fa8d569e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8e1332ef648570c0d17fa8c2
RESCAND-5e3ab87ad3bf3b4987fc7588,EXTCAND-2a1608c1565c297c8e5801b8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8e1332ef648570c0d17fa8c2
RESCAND-9a6e7e4c83f9d025e843abea,RESCAND-b0893ee09b8bd8e217d90256,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8e1332ef648570c0d17fa8c2
RESCAND-cdd539054ca7fecc81d1236d,RESCAND-47ad4c5dec739bb7b3b01d77,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8e1332ef648570c0d17fa8c2
RESCAND-d40918892e18c8a8e3126c0a,RESCAND-061cb270d5622a645f048884,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8e1332ef648570c0d17fa8c2
RESCAND-5d267fb75aea0649d89496e0,RESCAND-60da5b52d51753bedfe5e2a9,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8e1332ef648570c0d17fa8c2
RESCAND-eb3f82321644a9e309557eb6,EXTCAND-60644b392b25f3ccc456d3a1,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8e1332ef648570c0d17fa8c2
RESCAND-187f5c64b90734376c666f55,EXTCAND-166f9a38a0d2b367f0b78669,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8e1332ef648570c0d17fa8c2
RESCAND-a789e5c2c32010563a1983d6,EXTCAND-7263e97bbea29a6ef08b8874,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8e1332ef648570c0d17fa8c2
RESCAND-0a6e6ff88923cc77a3d2313c,RESCAND-0bd337da92fba1ebc0bfcf6e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8e1332ef648570c0d17fa8c2
RESCAND-af1c43474a7b84382e51a1cd,EXTCAND-97df792fbe12311b0f354a2b,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8e1332ef648570c0d17fa8c2
RESCAND-1529c311c56beb42e0b8b7dd,RESCAND-cf197900aa56ff54bdeabab5,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8e1332ef648570c0d17fa8c2
RESCAND-78412eb07a7c2d2adcc42fb3,EXTCAND-6d04d0aed69f52a85e9d9cf8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8e1332ef648570c0d17fa8c2
RESCAND-cac45e2e42f1797840e21027,RESCAND-cac45e2e42f1797840e21027,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8e1332ef648570c0d17fa8c2
RESCAND-da57c06d0fc03844c3cb121b,EXTCAND-8fb9ca9323cc914b75f082ac,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-da96be2a566717fe93b8b226
RESCAND-2013395711bce0d4b19052e5,EXTCAND-14c6334e4aa1289915d5b4c2,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-da96be2a566717fe93b8b226
RESCAND-c677f30e6c3f770f3d5dc622,EXTCAND-a7c58c454fa4fdaff36de79d,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-da96be2a566717fe93b8b226
RESCAND-8390b857f32b0e4032190f36,EXTCAND-2bbdf2df9a5469282917b1e4,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-da96be2a566717fe93b8b226
RESCAND-c1d620034e5fbf497f30111c,EXTCAND-2674811a89bbe1284a097353,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-da96be2a566717fe93b8b226
RESCAND-ebcebfb80eea48bf7eb66a59,EXTCAND-7837f725d368633e2fbe4d8f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-da96be2a566717fe93b8b226
RESCAND-1c6c60ddc8e570a9597bed46,RESCAND-1c6c60ddc8e570a9597bed46,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-da96be2a566717fe93b8b226
RESCAND-0efaf37177f8c24802726aee,RESCAND-e48dd7c333029db7cbbd0618,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-afff9b1428ad9e9bcb331e43
RESCAND-814b6e050e2f6b66a223688f,EXTCAND-0d3392992119da98d367fe3c,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-afff9b1428ad9e9bcb331e43
RESCAND-e2677640994c673955f98002,RESCAND-510761e767452a21d91b9b59,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-afff9b1428ad9e9bcb331e43
RESCAND-8de5464db40b6721ea5bef3a,RESCAND-e8732fdfa446ef2dbae6a622,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-afff9b1428ad9e9bcb331e43
RESCAND-76b4fac78deac5a9d2c35fb6,EXTCAND-6d04d0aed69f52a85e9d9cf8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-afff9b1428ad9e9bcb331e43
RESCAND-2e10d6d7183c9604e76f613c,RESCAND-e46fc3ddf4805b5205562efb,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-afff9b1428ad9e9bcb331e43
RESCAND-210d35ef568438e33fa7de98,EXTCAND-166f9a38a0d2b367f0b78669,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-afff9b1428ad9e9bcb331e43
RESCAND-137f7884849f47dde47013a6,EXTCAND-17a2bfc3459e7ebb4f371524,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-afff9b1428ad9e9bcb331e43
RESCAND-be386dd672d33ad36b711e9f,EXTCAND-e334829869dcce3294867263,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-afff9b1428ad9e9bcb331e43
RESCAND-dbae450f4f5757ef3dcd58da,EXTCAND-23202e993a8d3161b53649e5,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-afff9b1428ad9e9bcb331e43
RESCAND-83c586aebcb755f766da3fa7,RESCAND-61d88cfff28324829be69eb4,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-afff9b1428ad9e9bcb331e43
RESCAND-bccd2c5c2ed713b390d7225f,RESCAND-a7a057d57d3dcf75c18cdec0,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-afff9b1428ad9e9bcb331e43
RESCAND-07c8531bef012409f566c4cb,EXTCAND-7263e97bbea29a6ef08b8874,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-afff9b1428ad9e9bcb331e43
RESCAND-344e246d1ac0cfb609227789,RESCAND-4a077152a89dd2e591d133df,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-afff9b1428ad9e9bcb331e43
RESCAND-76b4fac78deac5a9d2c35fb6,EXTCAND-6d04d0aed69f52a85e9d9cf8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-afff9b1428ad9e9bcb331e43
RESCAND-814b6e050e2f6b66a223688f,EXTCAND-0d3392992119da98d367fe3c,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-afff9b1428ad9e9bcb331e43
RESCAND-8a948be277441c971cfae1a8,RESCAND-8a948be277441c971cfae1a8,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-afff9b1428ad9e9bcb331e43
RESCAND-978a04271a8ca75712a1928f,EXTCAND-54e4d8e86bbf046261e9e879,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-a6fd1cee12d5b8c5f8901ad9,RESCAND-b0a2a7e334aab7c770c6f1eb,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-53a827412d0b37808ccd21a8,EXTCAND-a3478d5e519bbfc76dfc0640,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-c90bab12f0191e652188a526,EXTCAND-3446549911f3d49cdd7ee300,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-9c32f8c01cba48ff866434c7,RESCAND-7cfe8dc687032c4955fb0fbd,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-44a0a5dbd9a2bc0396987303,RESCAND-f88d12ba2286ca836086182c,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-c9b2f77786c9f093cd3c9733,EXTCAND-2ddfc034285b25d427a89018,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-b2a262057d0e327fa36a761d,RESCAND-7e5bedc9d730c5735809c73a,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-5c3ae24e5d335574d7deb3bf,RESCAND-a011e90aec44c4ad54ac372a,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-43ca2eb3337d672559d4e5d2,EXTCAND-875eec318431845e34a36dc0,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-a299f888c0f1bd6447bb3002,EXTCAND-c7b0ec3bb2077c6114a5b743,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-16d2e56e87281d3d25dd498f,EXTCAND-b9b2b9bff9e30e2ea4debe68,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-0183584146c61fa98c34cc47,RESCAND-061cb270d5622a645f048884,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-4afc4833e0a13350a2aa916e,EXTCAND-6d04d0aed69f52a85e9d9cf8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-29f999d2d36771d84814bf08,EXTCAND-9072d28bf9ee2c9f6ab88f97,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-ecd0afcbf8eafbb51dd13c06,RESCAND-5972e7bf6c2c3177240bbabe,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-ab4a87de303f1c922b3d1761,RESCAND-4f02851c95ba63a73ba7dc96,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-0d290385eefc1676dafb969c,RESCAND-5c47760aded0294b224ed5aa,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-978a04271a8ca75712a1928f,EXTCAND-54e4d8e86bbf046261e9e879,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-44a0a5dbd9a2bc0396987303,RESCAND-f88d12ba2286ca836086182c,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-cfcf20fd6f12153764ed8d71,RESCAND-cfcf20fd6f12153764ed8d71,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-4afc4833e0a13350a2aa916e,EXTCAND-6d04d0aed69f52a85e9d9cf8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-16bc8ddb8c696d9b2710ecd9
RESCAND-f9023522ca0b48dfc234aca2,RESCAND-47ad4c5dec739bb7b3b01d77,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-180920fb113e41c6fb9092c9,EXTCAND-8fe5a782d42da1f1a982cf7e,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-ec4be41d9426282a19a01ca5,EXTCAND-a9dc3d106d07ca1c8620b883,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-e46df85cbc9afbe5eb4b90f4,RESCAND-14bdc14ddd27b3c5b622ddaa,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-9a37146cde86a7d76ed0ae2e,EXTCAND-69a8fa6fcdee6b9d9b527ec7,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-4b389a9d9948586667b4417c,EXTCAND-6d04d0aed69f52a85e9d9cf8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-239c3672a7072d3c55427baf,RESCAND-68711c5df8504aa4787c164b,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-aa486a67d15cdcab1a693db5,EXTCAND-a3478d5e519bbfc76dfc0640,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-43b5843d5e0f57a19086f7e6,RESCAND-ad8abc27cb9e745b61c5ab6d,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-d8c9c37086704d371c83f360,RESCAND-938b280ff638b97987aba25d,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-83fd6a6624222df3072c8582,RESCAND-061cb270d5622a645f048884,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-89e711976a651f43d386a52f,EXTCAND-53f95243361792b33d6e143f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-374f90aed16b90900781dd02,EXTCAND-2b501e468e2172841efd004f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-4616214a91017b6952d52eff,EXTCAND-2e9a43a0a612bd01599df90a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-2c654dbbae62a45eea465d6c,RESCAND-b8bf74bc383dff37b6e8a842,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-c2f59d21be85270ffc1d3379,EXTCAND-88fece1d59259cc8d6fce01a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-3c1f7b59aed5ced8cd283875,EXTCAND-9426653a62802e386186b871,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-63b944104061daf0f0485135,RESCAND-d58105869ea4238be784021b,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-ddfe9b497a4b1ee5f4008ab9,RESCAND-5972e7bf6c2c3177240bbabe,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-1ea104afabfb5657e6f8bedc,RESCAND-f7261ac81273229541a080cf,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-f9023522ca0b48dfc234aca2,RESCAND-47ad4c5dec739bb7b3b01d77,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-c06a9eb459a6ec6d933d7e42,RESCAND-c06a9eb459a6ec6d933d7e42,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-328b1f270e84b3e61c414762,RESCAND-328b1f270e84b3e61c414762,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-fbe150c6ddb8149d4bdb3429
RESCAND-91165448c4c30a6854a05190,EXTCAND-07032deee145cddbae440f45,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9f0a434c23d9149a67b2cd34
RESCAND-8024a8a3dd138ed44dbad2fe,RESCAND-2da978bc7346dc95bec0aaa1,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-9f0a434c23d9149a67b2cd34
RESCAND-6459fe93185b80210eb3b968,EXTCAND-17a2bfc3459e7ebb4f371524,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9f0a434c23d9149a67b2cd34
RESCAND-082ffacc9395d14c27c8c982,EXTCAND-7837f725d368633e2fbe4d8f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9f0a434c23d9149a67b2cd34
RESCAND-6ad1e478ea7f8e71348539ce,EXTCAND-3014cf64d790b70b3f1f7c2f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9f0a434c23d9149a67b2cd34
RESCAND-56577cc8a6c8906a529c821d,EXTCAND-8fb9ca9323cc914b75f082ac,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9f0a434c23d9149a67b2cd34
RESCAND-aaae853bdfb8734b8fb6d838,EXTCAND-a64b95b567ce0a0edb377a0a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9f0a434c23d9149a67b2cd34
RESCAND-1a9cdcdefdcc958033874bf4,EXTCAND-543d42b00d1a1f13ee2bc081,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9f0a434c23d9149a67b2cd34
RESCAND-d831edd8f8d415fd171f6692,RESCAND-4aa85c6dbd5ca5982b7f0984,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-9f0a434c23d9149a67b2cd34
RESCAND-ce0ed9de242dd865af273fdb,RESCAND-cac45e2e42f1797840e21027,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-9f0a434c23d9149a67b2cd34
RESCAND-b9a5e4e105af19427043e381,EXTCAND-7263e97bbea29a6ef08b8874,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9f0a434c23d9149a67b2cd34
RESCAND-91165448c4c30a6854a05190,EXTCAND-07032deee145cddbae440f45,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9f0a434c23d9149a67b2cd34
RESCAND-d831edd8f8d415fd171f6692,RESCAND-4aa85c6dbd5ca5982b7f0984,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-9f0a434c23d9149a67b2cd34
RESCAND-082ffacc9395d14c27c8c982,EXTCAND-7837f725d368633e2fbe4d8f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9f0a434c23d9149a67b2cd34
RESCAND-56577cc8a6c8906a529c821d,EXTCAND-8fb9ca9323cc914b75f082ac,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9f0a434c23d9149a67b2cd34
RESCAND-6459fe93185b80210eb3b968,EXTCAND-17a2bfc3459e7ebb4f371524,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-9f0a434c23d9149a67b2cd34
RESCAND-8232196a1833f281098b48e2,RESCAND-967ceec504a1eef3b08477fd,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e0cb93791d50d2acf87356d7
RESCAND-ecc850bea31a33a2df5ecb56,EXTCAND-19ba74dbe631e1bde69a138a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e0cb93791d50d2acf87356d7
RESCAND-d7f550cfb18a788c5641a5b4,RESCAND-c024ac88919bca4b16d46beb,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e0cb93791d50d2acf87356d7
RESCAND-9db52554b504f21c536b7bd5,EXTCAND-0f93398bf7d33d1e77d7ae54,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e0cb93791d50d2acf87356d7
RESCAND-874e5cc77f70a17ad0b71a1f,RESCAND-c06a9eb459a6ec6d933d7e42,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e0cb93791d50d2acf87356d7
RESCAND-84cad4ef4eb9833c25bee898,EXTCAND-69a8fa6fcdee6b9d9b527ec7,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e0cb93791d50d2acf87356d7
RESCAND-9b431eeb0736074b72dd25ab,EXTCAND-17a2bfc3459e7ebb4f371524,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e0cb93791d50d2acf87356d7
RESCAND-52236f8ff22d55e398de2d31,EXTCAND-0126047167eaea1b126f6699,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e0cb93791d50d2acf87356d7
RESCAND-c5e583f006d8f7d6a484ec19,RESCAND-4a057fdfde219200e5b1de7c,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e0cb93791d50d2acf87356d7
RESCAND-d9b3503187606de8fb701f91,RESCAND-d9b3503187606de8fb701f91,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e0cb93791d50d2acf87356d7
RESCAND-bdfbe737c34449a55fd00a25,RESCAND-bdfbe737c34449a55fd00a25,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e0cb93791d50d2acf87356d7
RESCAND-c7587b1037baba1d686d496b,EXTCAND-69536c5f64f7fa279c26220a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-97aabd4ac4be3e9593b8f8d4
RESCAND-045d252722d72f1600d928fd,EXTCAND-20bb28b605d44c4c4daa4cd4,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-97aabd4ac4be3e9593b8f8d4
RESCAND-00468a12e9878553f70f1560,EXTCAND-7b9ac95cec50633af6fc7336,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-97aabd4ac4be3e9593b8f8d4
RESCAND-361aa6201b64b255f306ddac,EXTCAND-3d678ec410675e079a4f468e,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-97aabd4ac4be3e9593b8f8d4
RESCAND-045d252722d72f1600d928fd,EXTCAND-20bb28b605d44c4c4daa4cd4,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-97aabd4ac4be3e9593b8f8d4
RESCAND-a22342c37dd5c5fc4997b12f,RESCAND-a22342c37dd5c5fc4997b12f,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-97aabd4ac4be3e9593b8f8d4
