non_scalar_structuring_id,normalization_id,original_value_type,original_normalized_value,original_value_candidates,non_scalar_structure_type,non_scalar_structuring_status,structured_value_count,fake_scalar_created,structuring_basis,source_locator_lineage
BRMNSRES-903a86a84925acd9b2312c33,BRMQNORM-20260803-69cd94d83096c3bbc0a0493c,,,[],budget_or_pay_plan_context,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=budget_amount;evidence_category=qual_cola_or_indexing_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-04877-02"", ""final"": ""https://helenatownshipmichigan.gov/2026/06/26/june-11-2026-helena-township-board-meeting-minutes-copy"", ""original"": ""https://helenatownshipmichigan.gov/2026/06/26/june-11-2026-helena-township-board-meeting-minutes-copy/"", ""scout_target_id"": ""BRM5-20260731-04877""}"
BRMNSRES-8d8de3c4c29f5f662889dd45,BRMQNORM-20260803-69d68e1f9e9b21c0eb9114ed,currency_amount,275.0,[275.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-03424-01"", ""final"": ""https://smithfieldtownship.com/wp-content/uploads/2026/01/2026.01.05-Reorg-Agenda.pdf"", ""original"": ""https://smithfieldtownship.com/wp-content/uploads/2026/01/2026.01.05-Reorg-Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-03424""}"
BRMNSRES-36ff7a93d57810e54c363931,BRMQNORM-20260803-69db55312f6067735336e502,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=allowance;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-15128-02"", ""final"": ""https://ibew702.org/wp-content/uploads/2020/07/2019_-_2022_City_of_Casey_CBA_website.pdf"", ""original"": ""https://www.ibew702.org/wp-content/uploads/2020/07/2019_-_2022_City_of_Casey_CBA_website.pdf"", ""scout_target_id"": ""BRM5-20260731-15128""}"
BRMNSRES-45101fe79a9fb92062602ee7,BRMQNORM-20260803-69dc8058ce021c397be19122,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=allowance;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-09808-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-CON-01-0666.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-CON-01-0666.pdf"", ""scout_target_id"": ""BRM5-20260731-09808""}"
BRMNSRES-f2f968d341af31b2a8ed1684,BRMQNORM-20260803-69ded3a124bc87e2adb05302,,,[],step_schedule,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=step_schedule;evidence_category=quant_salary_schedule_table,"{""candidate_id"": ""BRM5C-BRM5-20260731-05964-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-10-1207.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-10-1207.pdf"", ""scout_target_id"": ""BRM5-20260731-05964""}"
BRMNSRES-0c583c91be653606d79a4826,BRMQNORM-20260803-69e415a65e12d66b57ef69f5,,,[],budget_or_pay_plan_context,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=budget_amount;evidence_category=quant_budget_or_pay_plan_amount,"{""candidate_id"": ""BRM5C-BRM5-20260731-14966-01"", ""final"": ""https://andrewia.com/documents/526/CODE_OF_ORDINANCES.pdf"", ""original"": ""https://andrewia.com/documents/526/CODE_OF_ORDINANCES.pdf"", ""scout_target_id"": ""BRM5-20260731-14966""}"
BRMNSRES-be35099fac406678e142c436,BRMQNORM-20260803-69e6e09c3c7b8d9c2b937cb0,currency_amount,52687.58,[52687.58],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-14594-02"", ""final"": ""https://pattersontwp.com/wp-content/plugins/pacer-municipalities/admin/uploads/agendas_minutes/03112026_0732-2026-January-Reorganization-Meeting-SJK.pdf"", ""original"": ""https://pattersontwp.com/wp-content/plugins/pacer-municipalities/admin/uploads/agendas_minutes/03112026_0732-2026-January-Reorganization-Meeting-SJK.pdf"", ""scout_target_id"": ""BRM5-20260731-14594""}"
BRMNSRES-dc0ebcbf6140e204c64b2dd8,BRMQNORM-20260803-69e989010c58314dd4c0a6fc,,,[],budget_or_pay_plan_context,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=budget_amount;evidence_category=quant_longevity_or_service_pay,"{""candidate_id"": ""BRM5C-BRM5-20260731-10961-01"", ""final"": ""https://upperuwchlan-pa.gov/ArchiveCenter/ViewFile/Item/1764"", ""original"": ""https://www.upperuwchlan-pa.gov/ArchiveCenter/ViewFile/Item/1764"", ""scout_target_id"": ""BRM5-20260731-10961""}"
BRMNSRES-b487d638ca8483ae7a016e52,BRMQNORM-20260803-69f686c74a978f391acb1d85,,,[],budget_or_pay_plan_context,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=budget_amount;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-15475-02"", ""final"": ""https://ci.washington.il.us/egov/documents/1522874026_7348.pdf"", ""original"": ""https://www.ci.washington.il.us/egov/documents/1522874026_7348.pdf"", ""scout_target_id"": ""BRM5-20260731-15475""}"
BRMNSRES-a3727a026bfdfc97a4216d5d,BRMQNORM-20260803-69fa5f14ded1573ec6b9e7f6,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-12339-02"", ""final"": ""https://cms2.revize.com/revize/gaines/01_13_2025%20Township%20Board%20Meeting%20Agenda%20and%20Packet.pdf"", ""original"": ""https://cms2.revize.com/revize/gaines/01_13_2025%20Township%20Board%20Meeting%20Agenda%20and%20Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-12339""}"
BRMNSRES-f1e2620460012944d6714092,BRMQNORM-20260803-69fd62076d6b12113c770dbb,currency_amount,10.0,[10.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-14438-01"", ""final"": ""https://eldredborough.jimdofree.com/minutes"", ""original"": ""https://eldredborough.jimdofree.com/minutes/"", ""scout_target_id"": ""BRM5-20260731-14438""}"
BRMNSRES-1b52ed797f9034a4502ea4d7,BRMQNORM-20260803-69fe5b3d6e623aa33111d8ac,currency_amount,750.0,[750.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=unknown_or_mixed;evidence_category=quant_retroactive_pay_or_lump_sum,"{""candidate_id"": ""BRM5C-BRM5-20260731-02206-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-08-0762.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-08-0762.pdf"", ""scout_target_id"": ""BRM5-20260731-02206""}"
BRMNSRES-846d365a90dde4f0ec5ec4c5,BRMQNORM-20260803-6a0005d491af805cb8196a68,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-09846-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1490.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1490.pdf"", ""scout_target_id"": ""BRM5-20260731-09846""}"
BRMNSRES-276dec2788bf80119e17e2c8,BRMQNORM-20260803-6a014a212524d32ac179c435,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-06379-02"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""scout_target_id"": ""BRM5-20260731-06379""}"
BRMNSRES-fdb0ae982ac3b27f4aeddbc9,BRMQNORM-20260803-6a04de855e51736c4355deb4,currency_amount,1000.0,[1000.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=annual_salary;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-09035-02"", ""final"": ""https://storage.googleapis.com/juniper-media-library/75/2025/11/Ord.%2037%20City%20Council%20salaries.pdf"", ""original"": ""https://storage.googleapis.com/juniper-media-library/75/2025/11/Ord.%2037%20City%20Council%20salaries.pdf"", ""scout_target_id"": ""BRM5-20260731-09035""}"
BRMNSRES-44049cc963b7a1b76405dfdd,BRMQNORM-20260803-6a09fb0434f29d95bc96af48,percentage,2.8,[2.8],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=cola_cpi;evidence_category=quant_percentage_raise_or_cola,"{""candidate_id"": ""BRM5C-BRM5-20260731-04503-01"", ""final"": ""https://cityofbazine.com/documents/624/2026-02-09-MINUTES.pdf"", ""original"": ""https://cityofbazine.com/documents/624/2026-02-09-MINUTES.pdf"", ""scout_target_id"": ""BRM5-20260731-04503""}"
BRMNSRES-ccace768a075fa0a9ad875d3,BRMQNORM-20260803-6a2271907b61491d1f83d346,currency_amount,30.0,[30.0],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=stipend;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-02433-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""scout_target_id"": ""BRM5-20260731-02433""}"
BRMNSRES-5c4c874cfb0d967975f361e2,BRMQNORM-20260803-6a242195b9fb02b2ca3c5fbe,currency_amount,2.0,[2.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-02278-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-03-0401.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-03-0401.pdf"", ""scout_target_id"": ""BRM5-20260731-02278""}"
BRMNSRES-3d601bb4ad154de2db902a38,BRMQNORM-20260803-6a2df9e0d0f5c2af4a63fb9c,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-02343-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2017/17-MED-02-0150.pdf"", ""scout_target_id"": ""BRM5-20260731-02343""}"
BRMNSRES-8bfa25cfa9bb929782c265a1,BRMQNORM-20260803-6a2f7117ce07e30df68709c3,,,[],step_schedule,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=step_schedule;evidence_category=quant_salary_schedule_table,"{""candidate_id"": ""BRM5C-BRM5-20260731-07825-01"", ""final"": ""https://mtvernon.com/media/laeimcgy/1197-50-final-contract-ratified-and-passed-by-council.pdf"", ""original"": ""https://www.mtvernon.com/media/laeimcgy/1197-50-final-contract-ratified-and-passed-by-council.pdf"", ""scout_target_id"": ""BRM5-20260731-07825""}"
BRMNSRES-29e37ea3b15c44306f44e0d1,BRMQNORM-20260803-6a388eb3f2f11c9fd92598b4,percentage,4.0,[4.0],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=percentage_raise;evidence_category=quant_percentage_raise_or_cola,"{""candidate_id"": ""BRM5C-BRM5-20260731-09846-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2022/22-MED-09-0908.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2022/22-MED-09-0908.pdf"", ""scout_target_id"": ""BRM5-20260731-09846""}"
BRMNSRES-1576b62f7fa08d4388c06e03,BRMQNORM-20260803-6a3de2d89653ab092cf636fe,currency_amount,,"[22.0,34.0]",multiple_value_table,structured_without_scalar_collapse,2,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-08312-01"", ""final"": ""https://kansaspublicnotices.com/KSLegals/2025/31204-2025-01-08_1001.pdf"", ""original"": ""https://kansaspublicnotices.com/KSLegals/2025/31204-2025-01-08_1001.pdf"", ""scout_target_id"": ""BRM5-20260731-08312""}"
BRMNSRES-c5459996145172cb382aa96d,BRMQNORM-20260803-6a43fc05bcf66967d746aaa0,percentage,3.0,[3.0],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=percentage_raise;evidence_category=quant_percentage_raise_or_cola,"{""candidate_id"": ""BRM5C-BRM5-20260731-17676-01"", ""final"": ""https://glendalewi.gov/AgendaCenter/ViewFile/ArchivedAgenda/_11252024-751"", ""original"": ""https://www.glendalewi.gov/AgendaCenter/ViewFile/ArchivedAgenda/_11252024-751"", ""scout_target_id"": ""BRM5-20260731-17676""}"
BRMNSRES-fc955a3500a0700efbb1a16c,BRMQNORM-20260803-6a4728ba5b71faf66833cf52,currency_amount,,"[16.59,4314.0]",multiple_value_table,structured_without_scalar_collapse,2,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-10512-02"", ""final"": ""https://townofnewlebanon.com/wp-content/uploads/2024/07/2023-12-28-tb-end-of-year-meeting-minutes.pdf"", ""original"": ""https://townofnewlebanon.com/wp-content/uploads/2024/07/2023-12-28-tb-end-of-year-meeting-minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-10512""}"
BRMNSRES-abf197913220afb938e48001,BRMQNORM-20260803-6a49124e1de69785e83023e8,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-04034-01"", ""final"": ""https://villageofjerome.com/wp-content/uploads/2018/05/Ordinance-Book-Updated-thru-10-21-2021-CLEAN.pdf"", ""original"": ""https://villageofjerome.com/wp-content/uploads/2018/05/Ordinance-Book-Updated-thru-10-21-2021-CLEAN.pdf"", ""scout_target_id"": ""BRM5-20260731-04034""}"
BRMNSRES-09425cc9f17fc9763d917c8b,BRMQNORM-20260803-6a4d6d8c242ac5887bbdf3e6,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-09677-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-08-0794.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-08-0794.pdf"", ""scout_target_id"": ""BRM5-20260731-09677""}"
BRMNSRES-d0eecffa29b900a4b54a1576,BRMQNORM-20260803-6a4ed5e4e5c209194eb615aa,step_schedule_values,,"[54584.49,55676.18,57346.47,59066.86,61429.53]",step_schedule,structured_without_scalar_collapse,5,false,value_type=step_schedule_values;pay_basis=step_schedule;evidence_category=quant_step_schedule_progression,"{""candidate_id"": ""BRM5C-BRM5-20260731-16102-01"", ""final"": ""https://cclp.us/wp-content/uploads/ICSO-LE-CBA-FINAL-12-27-24-12-31-27.pdf"", ""original"": ""https://cclp.us/wp-content/uploads/ICSO-LE-CBA-FINAL-12-27-24-12-31-27.pdf"", ""scout_target_id"": ""BRM5-20260731-16102""}"
BRMNSRES-8e36845bd09fb2cf4c7b694b,BRMQNORM-20260803-6a5f14f180301ae5736a3dca,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-10394-02"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/05/m2011-269.pdf"", ""original"": ""https://perb.ny.gov/impasse-between-annsville-town-and-teamsters-local-182"", ""scout_target_id"": ""BRM5-20260731-10394""}"
BRMNSRES-5fbb40b81637cef81f51260b,BRMQNORM-20260803-6a6116b19bef1dccf1fbcc0c,percentage,3.0,[3.0],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=percentage_raise;evidence_category=quant_salary_schedule_table,"{""candidate_id"": ""BRM5C-BRM5-20260731-10189-02"", ""final"": ""https://franklinwi.gov/Files/Agendas/2023/June2023/Common-Council-Special-Meeting-Agenda-Packet-6-27-2023.pdf"", ""original"": ""https://www.franklinwi.gov/Files/Agendas/2023/June2023/Common-Council-Special-Meeting-Agenda-Packet-6-27-2023.pdf"", ""scout_target_id"": ""BRM5-20260731-10189""}"
BRMNSRES-3b0a82e225f7a9983795995b,BRMQNORM-20260803-6a640017b3dded6f30aee4bc,,,[],budget_or_pay_plan_context,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=budget_amount;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-10447-01"", ""final"": ""https://a563717b-9cc7-4180-8fb4-c2dc95e07bf3.filesusr.com/ugd/272ab3_7a1b5cd86eb84df390d6d18de8b28e90.pdf"", ""original"": ""https://a563717b-9cc7-4180-8fb4-c2dc95e07bf3.filesusr.com/ugd/272ab3_7a1b5cd86eb84df390d6d18de8b28e90.pdf"", ""scout_target_id"": ""BRM5-20260731-10447""}"
BRMNSRES-699e99e1b25957a5823c302a,BRMQNORM-20260803-6a743b1c6c5e26783d78a6e4,currency_amount,46.2,[46.2],budget_or_pay_plan_context,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=budget_amount;evidence_category=quant_budget_or_pay_plan_amount,"{""candidate_id"": ""BRM5C-BRM5-20260731-16183-01"", ""final"": ""https://resorttownship.gov/wp-content/uploads/2026/04/2026-04-06-Fire-Board-Meeting-Notice-Agenda-and-Budget.pdf"", ""original"": ""https://www.resorttownship.gov/wp-content/uploads/2026/04/2026-04-06-Fire-Board-Meeting-Notice-Agenda-and-Budget.pdf"", ""scout_target_id"": ""BRM5-20260731-16183""}"
BRMNSRES-4526a4fd64ded6d8cf160515,BRMQNORM-20260803-6a752fe017a210f4587822fb,currency_amount,7.85,[7.85],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=cola_cpi;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-10305-02"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int26628.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int26628.pdf"", ""scout_target_id"": ""BRM5-20260731-10305""}"
BRMNSRES-ced133cb7813dacf459b49a4,BRMQNORM-20260803-6a7db77a7c7764af524eaef6,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-16169-01"", ""final"": ""https://pentlandtownshipmi.gov/wp-content/uploads/2025/04/2024-03-27-Board-packet.pdf"", ""original"": ""https://pentlandtownshipmi.gov/wp-content/uploads/2025/04/2024-03-27-Board-packet.pdf"", ""scout_target_id"": ""BRM5-20260731-16169""}"
BRMNSRES-b39520be6038b00316e17c0b,BRMQNORM-20260803-6a7f3472c2d12a06baedd9c8,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-02994-01"", ""final"": ""https://hardenburghny.gov/wp-content/uploads/2025/01/Minutes_01_02_25.pdf"", ""original"": ""https://hardenburghny.gov/wp-content/uploads/2025/01/Minutes_01_02_25.pdf"", ""scout_target_id"": ""BRM5-20260731-02994""}"
BRMNSRES-6fc0f4048f1228a3276938c9,BRMQNORM-20260803-6a857941a3057f498b608593,percentage,4.0,[4.0],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=percentage_raise;evidence_category=quant_percentage_raise_or_cola,"{""candidate_id"": ""BRM5C-BRM5-20260731-02775-02"", ""final"": ""https://citymedfordwi.civicweb.net/document/178479/Ratification_%202026-2028%20Police%20Association%20Loca.pdf"", ""original"": ""https://citymedfordwi.civicweb.net/document/178479/Ratification_%202026-2028%20Police%20Association%20Loca.pdf?handle=B9673C1C75D746E5AA58F2E5D04B39C7"", ""scout_target_id"": ""BRM5-20260731-02775""}"
BRMNSRES-dfe3615b7ec0eb8ae5bd21c4,BRMQNORM-20260803-6a8c784a1afffe1137ce0a03,,,[],step_schedule,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=step_schedule;evidence_category=quant_salary_schedule_table,"{""candidate_id"": ""BRM5C-BRM5-20260731-00471-01"", ""final"": ""https://sterling-il.gov/Archive/ViewFile/Item/77"", ""original"": ""https://www.sterling-il.gov/Archive/ViewFile/Item/77"", ""scout_target_id"": ""BRM5-20260731-00471""}"
BRMNSRES-698a6d6f62b263c0ddb2c0b9,BRMQNORM-20260803-6a969f58bcef74dd22d73191,currency_amount,215.0,[215.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-10556-02"", ""final"": ""https://townofsouthportny.gov/post/_docs/minutes/2024/MinutesTownBoard2024_12_10.pdf"", ""original"": ""https://townofsouthportny.gov/post/_docs/minutes/2024/MinutesTownBoard2024_12_10.pdf"", ""scout_target_id"": ""BRM5-20260731-10556""}"
BRMNSRES-f516b83ad81da79bdf2fbec8,BRMQNORM-20260803-6a97d92085d826e00ed5d0bf,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-06073-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1079.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-1079.pdf"", ""scout_target_id"": ""BRM5-20260731-06073""}"
BRMNSRES-64c4e57c18f2e0ecc7420f14,BRMQNORM-20260803-6a9eb39b837637bc782a63ce,,,[],step_schedule,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=step_schedule;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-07816-02"", ""final"": ""https://montgomeryil.org/AgendaCenter/ViewFile/Agenda/_03232026-810"", ""original"": ""https://www.montgomeryil.org/AgendaCenter/ViewFile/Agenda/_03232026-810"", ""scout_target_id"": ""BRM5-20260731-07816""}"
BRMNSRES-1565d6f4241736c48e7ffd83,BRMQNORM-20260803-6aa2508ff4eb16c8629f93a7,currency_amount,15.0,[15.0],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=allowance;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-12917-01"", ""final"": ""https://windemeretownship.com/documents/185/April_11th__2019__-__Windemere_Township_Board_Meeting_Minutes_Transcribed.pdf"", ""original"": ""https://www.windemeretownship.com/documents/185/April_11th__2019__-__Windemere_Township_Board_Meeting_Minutes_Transcribed.pdf"", ""scout_target_id"": ""BRM5-20260731-12917""}"
BRMNSRES-63ce8256d6ca07c4d07acaa4,BRMQNORM-20260803-6aa28cee241d29327457d2c9,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=allowance;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-13407-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2017/17-MED-10-1301.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2017/17-MED-10-1301.pdf"", ""scout_target_id"": ""BRM5-20260731-13407""}"
BRMNSRES-81d083cf0fc3b9d1f9f8041e,BRMQNORM-20260803-6aa822540afeb165074bcda3,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-13937-02"", ""final"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia18609.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia18609.pdf"", ""scout_target_id"": ""BRM5-20260731-13937""}"
BRMNSRES-e51a1bcbb4b9d9da355aefd7,BRMQNORM-20260803-6aabd0c36b9f06f860aad9ee,,,[],mechanism_only,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown;evidence_category=qual_cola_or_indexing_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-14247-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/03/ia84-008-award-4-22-85.pdf"", ""original"": ""https://perb.ny.gov/town-north-castle-and-police-benevolent-association-town-north-castle-inc"", ""scout_target_id"": ""BRM5-20260731-14247""}"
BRMNSRES-e483bf1275e5fddb30e381d7,BRMQNORM-20260803-6aae383c85de2d8e55192d65,,,[],budget_or_pay_plan_context,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=budget_amount;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-08622-01"", ""final"": ""https://cityofhart.org/documents/packet_CC_06_09_26_SUEYV.pdf"", ""original"": ""https://cityofhart.org/documents/packet_CC_06_09_26_SUEYV.pdf"", ""scout_target_id"": ""BRM5-20260731-08622""}"
BRMNSRES-d262aa9599403d01dfb13974,BRMQNORM-20260803-6ab4fada5b4f33f55f803b88,currency_amount,85.0,[85.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-10556-02"", ""final"": ""https://townofsouthportny.gov/post/_docs/minutes/2024/MinutesTownBoard2024_12_10.pdf"", ""original"": ""https://townofsouthportny.gov/post/_docs/minutes/2024/MinutesTownBoard2024_12_10.pdf"", ""scout_target_id"": ""BRM5-20260731-10556""}"
