claim_recommendation,confidence_basis,correction_fields,cross_exam_result_id,department,exact_excerpt_or_table_row,expected_claim_consequence,formula,headline_id,implementation_sequence_id,lane_id,lineage_fields,linked_claim,mathematical_inputs,municipality,packet_memberships,period,primary_outcome,proposed_interpretation,record_type,registry_hash,rejection_reason,reproduced_result,review_record_id,reviewer_rationale,side,source_coordinates,source_hash,source_id,source_title,staffing_review_class,state,supporting_disposition,surrounding_context,unresolved_reason
,strong_bounded_context,{},XRESULT-c500c38a2f7f33857ce09945,police,"39,500",retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-de9495741d9ec23ab140ba88"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/35/EXTPAYLOAD-24a9a74b320daa22f5848104.visible_text.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""39,500"",""safety_value"":""""}",cog_2025_100234,"[""strict_staffing_channel_universe""]",2020,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-f08d621e30941eb7135253af,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",police,"{""character_end"":""4939"",""character_start"":""4933"",""column"":"""",""page"":"""",""row"":"""",""table_id"":""""}",355a4e36e9fba5da7d86a2ca260578da89971e40ea9f2df6d66981f3cefe2654,EXTSOURCE-24a9a74b320daa22f5848104,retained source EXTPAYLOAD-24a9a74b320daa22f5848104,descriptive_channel_consistent,,contextualizes_claim,"cally since 1987, the LEMAS survey collects data on a range of topics from a nationally representative sample of general-purpose state and local law enforcement agencies. General-purpose agencies include municipal, county, and regional police departments; most sheriffs’ offices; and primary state and highway patrol agencies. === P 76 === Highlights === LI 77 === There were 64,200 full-time sworn vacancies reported across all agency types, with 39,500 vacancies in local police departments, 16,300 in sheriffs’ offices, and 8,400 in primary state agencies. === LI 78 === Among the 55,000 full-time sworn personnel hired, 81% were entry-level hires and 16% were lateral hires. === LI 79 === Agencies employing fewer than 500 full-time equivalent (FTE) sworn personnel were more likely to have lateral hires than agencies employing 500 or more FTE sworn personnel. === LI 80 === Among the 57,400 full",
,partial_context_only,{},XRESULT-4383af1669c231b00dd4846f,unclear,2,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-268e9667330fe0bf92d8a1a8"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/28/EXTPAYLOAD-45b8e8babe2c5323776875d6.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""2"",""safety_value"":""""}",cog_2025_161950,"[""core"",""staffing""]",undated-source-B4X2500LIVE-20260729-009296,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-f0f2e55d111e88a1684cc22e,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""3082917"",""character_start"":""3082916"",""column"":"""",""page"":""461"",""row"":"""",""table_id"":""""}",282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,EXTSOURCE-45b8e8babe2c5323776875d6,retained source EXTPAYLOAD-45b8e8babe2c5323776875d6,,GA,contextualizes_claim,"...................... 2 . 5 0 ( X ) Average family size ........................... 3 . 1 2 ( X ) HOUSING OCCUPANCY Total housing units....................... 1 1 , 0 0 0 100.0 O c c u p i e dh o u s i n gu n i t s....................... 1 0 , 0 2 2 9 1 . 1 Vacant housing units.......................... 9 7 8 8 . 9 For seasonal, recreational, or occasional use ............................ 4 4 0 . 4 Homeowner vacancy rate (percent) ............. 2 . 1 ( X ) Rental vacancy rate (percent) .................. 8 . 4 ( X ) HOUSING TENURE Occupied housing units .................. 1 0 , 0 2 2 100.0 O w n e r - o c c u p i e dh o u s i n gu n i t s................. 4 , 6 9 2 4 6 . 8 Renter-occupied housing units ................. 5 , 3 3 0 5 3 . 2 Average household size of owner-occupied units. 2.49 (X) Average household size of renter-occupied units . 2.52 (X) - Represents zero or rounds to zero.",
,strong_bounded_context,{},XRESULT-ecea9f3527bc2003ef0da66a,police,311.00,retain in bounded claim evidence,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-896df14a7ec0beedccbc437b"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f8/EXTPAYLOAD-252179f109a68d14a2ebd2fc.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""311.00"",""safety_value"":""""}",cog_2025_190200,"[""core"",""staffing""]",undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,upheld_with_narrower_wording,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-f14b829dce42d764dc50dcd6,The exact retained excerpt and bounded context support the source-local administrative fact; claim use must remain narrower than the original analytical candidate label.,police,"{""character_end"":""920268"",""character_start"":""920262"",""column"":"""",""page"":""472"",""row"":"""",""table_id"":""""}",f83758e8fe40f64a45f889caf5085636f4c325f41388f7598fd395296c3f6aff,EXTSOURCE-252179f109a68d14a2ebd2fc,retained source EXTPAYLOAD-252179f109a68d14a2ebd2fc,,IA,weakly_supports_claim,"specially trained units such as canine, motors, school resource officers, parking enforcement, and school crossing guards. Through the use of community-oriented policing, modern technology, and crime analysis, the Police Department has been able to achieve and to maintain low crime rates. Alexandria maintains a modern, highly trained, technically skilled, energetic, diverse and well-equipped Police Department, with an authorized strength of 311.00 sworn and 117.63 civilian employees. APD’s technological innovation and applications assist in providing the highest quality service to the communities we serve. The Alexandria Police Department has been internationally accredited by the Commission on Accreditation for Law Enforcement Agencies (CALEA) since 1986 and was accredited in 1991; APD has continued to maintain its accreditation since then and will be receiving its ninth accredita",
,partial_context_only,{},XRESULT-199341e487245250cdaa254d,unclear,17.50,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-5d9ac13cb73b0ef8710d112d"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ab/EXTPAYLOAD-727f8e5c65c13646666d4346.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""17.50"",""safety_value"":""""}",cog_2025_204767,"[""core"",""staffing""]",2026,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-f1cf1a6dd533ed028b90f402,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""54500"",""character_start"":""54495"",""column"":"""",""page"":""33"",""row"":"""",""table_id"":""""}",aba5f98bbb394865c47b02a99ff261767f08eb1edf54dc65d563eb40e836b123,EXTSOURCE-727f8e5c65c13646666d4346,retained source EXTPAYLOAD-727f8e5c65c13646666d4346,,MN,contextualizes_claim,"housands) Actual FY22 Actual FY23 Actual FY24 Estimate FY25 Forecas FY26 t Base FY27 1000 - General Balance Forward In 4 492 Direct Appropriation 605 605 3,560 3,055 2,400 2,450 Transfers In 536 50 Transfers Out 74 1,560 500 Cancellations 0 Balance Forward Out 4 492 Expenditures 601 1,071 1,559 3,047 2,400 2,450 Biennial Change in Expenditures 2,933 244 Biennial % Change in Expenditures 175 5 Full-Time Equivalents 3.70 6.19 9.51 17.50 17.50 17.50 State of Minnesota 30 2026-27 Biennial Budget November 2024 === PAGE 33 === Minnesota Management and Budget Budget Activity Narrative Program: Statewide Services Activity: Enterprise Employee Resources https://mn.gov/mmb/employee-relations/ AT A GLANCE • Provide support and guidance to agency human resource and labor relations, with an emphasis on workforce planning strategies, recruiting and compensation assistance in a chall",
,partial_context_only,{},XRESULT-fea787a77e953efa46a05850,unclear,2022,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-ccfc761388dd75cd229e50e4"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/76/EXTPAYLOAD-c5e104f9fe7b34bb3479688e.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""2022"",""safety_value"":""""}",cog_2025_164488,"[""core"",""staffing""]",2023,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-f1fb67b6e916387cccf837c4,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""357144"",""character_start"":""357140"",""column"":"""",""page"":""201"",""row"":"""",""table_id"":""""}",7689aea6b75e9d29f45eb29f46447bd3b73b243ce2b9902f4e48af356864e5ba,EXTSOURCE-c5e104f9fe7b34bb3479688e,retained source EXTPAYLOAD-c5e104f9fe7b34bb3479688e,,IA,contextualizes_claim,"rcentage of the county funding is reimbursed quarterly through the Local Administrative Expense (LAE) reporting (federal). PERFORMANCE MEASUREMENT Provide services to citizens in the most cost effective way. Quarterly expenses will be monitored and stay within 100% of the budgeted amounts 91% 100% Departmental Budget dollars expended (direct costs) 100% 199 === PAGE 200 === FINANCIAL & AUTHORIZED POSITIONS SUMMARY 2020-21 2021-22 2022-23 2022-23 2023-24 2023-24 PROGRAM: Administrative Support (21.1000) ACTUAL ACTUAL BUDGET PROJECTED REQUEST ADMIN REC REVENUE SUMMARY: Social Services Administration -$ -$ -$ -$ -$ -$ Intergovernmental 27,340 26,177 35,000 35,000 35,000 35,000 Miscellaneous - - -",
,partial_context_only,{},XRESULT-1b9aa1b9ba62c72ae13f798a,unclear,1,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-66c110fda67c7791706980c4"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/45/EXTPAYLOAD-1c11e70ca3e8f43a4aa056f4.visible_text.txt.gz""}",MECH-06,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""1"",""safety_value"":""""}",cog_2025_174368,"[""core"",""staffing""]",2026,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-f20ec70c73f74682bbff62ba,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""154794"",""character_start"":""154793"",""column"":"""",""page"":"""",""row"":"""",""table_id"":""""}",45c35e3f9344ab577f490c73b061b3a721baec84031da6c6fcede78ece519a94,EXTSOURCE-1c11e70ca3e8f43a4aa056f4,retained source EXTPAYLOAD-1c11e70ca3e8f43a4aa056f4,,PA,contextualizes_claim,"y Committee (4-Year Term)Ward 1 (Vacancies: 2) Planning Commission (4-Year Term)Ward 1 (Vacancies: 1)Ward 3 (Vacancies: 2)Planning Commission Alternate (4-Year Term) Tax Review Board (4-Year Term)Ward 1 (Vacancies: 2)Existing Vacancies: 2 Tree Commission (4-Year Term)Vacancies: 1 Zoning Hearing Board (5-Year Term)Ward 1 (Vacancies: 1)Ward 2 (Vacancies: 1) Zoning Hearing Board Alternate (3-Year Term)Vacancies : 2Regional ABCsC-Net Representative (1-Year Term)University Area Joint Authority (UAJA) Board of Directors (5-Year Term)University Area Joint Authority (UAJA) Board of Directors Alternate (5-Year Term)Visit Ferguson Township's ABC page to learn more about Township and Regional ABCs. Township News Posted on October 21, 2025 === H3 533 === Apply Now: Application Period Now Open for Ferguson Township Authorities, Boards, and Commissions === P 534 === * The initial application period f",
,partial_context_only,{},XRESULT-38d1381e90dd668cf2d1de3f,unclear,56,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-cd50894266b31d56854df4b4"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a3/EXTPAYLOAD-c609827dff27c1096b259b9c.visible_text.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""56"",""safety_value"":""""}",cog_2025_167531,"[""core"",""staffing""]",2026,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-f2159820e9f8ee181e5192e5,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""181666"",""character_start"":""181664"",""column"":"""",""page"":"""",""row"":"""",""table_id"":""""}",a3d89f19afa9b14ebee847a6a0e0c7d6b24d0a4808b6150b8e5a96d19a3e0476,EXTSOURCE-c609827dff27c1096b259b9c,retained source EXTPAYLOAD-c609827dff27c1096b259b9c,,MN,contextualizes_claim,"gov === P 165 === Appointed by Secretary of Natural Resources: Vacancy, Co-Chair (chosen by Secretary of Natural Resources) Vacancy, Co-Chair (chosen by Secretary of Natural Resources) === P 166 === SUPPORT SERVICES DIVISION (formerly K00A1201) Laria Spivey, Director (410) 260-8636 e-mail: laria.spivey@maryland.gov TIDEWATER ECOSYSTEM ASSESSMENT DIVISION (formerly K00A1206, 30.01.12.06) FY2015 appropriations: $14,529,151; authorized positions: 56 Thomas A. Parham, Director (410) 260-8630 e-mail: tom.parham@maryland.gov DATA & COMPUTER RESOURCES LIVING RESOURCE ASSESSMENT QUANTITATIVE ECOLOGICAL ASSESSMENT SUPPORT SERVICES WATER & HABITAT QUALITY WATERSHED & CLIMATE SERVICES (K00A14, formerly 30.01.14 & 30.01.15) FY2026 appropriation: $101,640,557; authorized positions: 63 Natalie L. Snider, Ph.D., Director (410) 260-8735 e-mail: natalie.snider@maryland.gov web: http://dnr.maryland.gov/cc",
,strong_bounded_context,{},XRESULT-b7480c89adf93ea27da3062c,police,"March 31, 2026",retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-160b15ef2009e16aca200687"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/53/EXTPAYLOAD-cf2b04622deefd4f8d2f356a.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""March 31, 2026"",""safety_value"":""""}",cog_2025_131431,"[""strict_staffing_channel_universe""]",2024,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-f21b71df90310b96911fb484,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",police,"{""character_end"":""142984"",""character_start"":""142970"",""column"":"""",""page"":""57"",""row"":"""",""table_id"":""""}",536e9a4a95abc12f681665504cbcecf7c50a65729e06814ae8f9bfa121390a4e,EXTSOURCE-cf2b04622deefd4f8d2f356a,retained source EXTPAYLOAD-cf2b04622deefd4f8d2f356a,descriptive_channel_consistent,,contextualizes_claim,"care savings and provide employees with salary increases. The budgeted costs reflect step progression for those individuals not at the top step as well as some resources for negotiations. All other expenditures, including services, supplies, capital outlay, and travel, comprise the remaining 17.6 percent of the budget, excluding transfers, or $102.0 million an increase of $27.5 million. The police department has 125 vacancies as of March 31, 2026, between sworn personnel (85) and civilians (40). The City has budgeted for 58 step 1 recruits in the 2026-27 budget, however the City does not currently have an eligibility list to draw potential recruits from and the next police officer entrance exam is tentatively scheduled for the second quarter of 2026-27. This would push the hiring and training of new officers into the third and fourth quarter of the year. The Administration is also",
,partial_context_only,{},XRESULT-4a61944bbfb989e205a55f01,unclear,22,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-c45f6078e0bc58551462b379"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a0/EXTPAYLOAD-4af40ad780602c5dd348b630.txt.gz""}",MECH-06,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""22"",""safety_value"":""""}",cog_2025_168274,"[""core"",""staffing""]",2019,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-f297afa01fd115aaeb440ea9,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""992417"",""character_start"":""992415"",""column"":"""",""page"":""333"",""row"":"""",""table_id"":""""}",a00d9ffd8f4afa2c7dad884e4720a9cac910a1ece32be260049cc3d65c9c7753,EXTSOURCE-4af40ad780602c5dd348b630,retained source EXTPAYLOAD-4af40ad780602c5dd348b630,,MN,contextualizes_claim,"inflated unfunded vacancy rate. Funding levels appropriated by the Legislature in 2014 assumed 240.8 FTE. PED committed to work with the State Personnel Office to eliminate long vacant positions and clean up the department’s organizational listing; to date, it does not appear this has happened. The department’s request imposed an 11.2 percent vacancy savings rate. PED continues to experience high turn-over and significant vacancies, although 22 vacant positions have been filled since November 2013. Based on the number of FTE assumed by the Legislature in 2014, PED has an average vacancy rate of 10 percent in FY15, down from 18 percent in FY14. Despite ongoing staffing concerns, PED reverted a total of $272.4 thousand, or 2.8 percent, in general fund revenues allocated for employee salaries and benefits in FY14. The LFC recommendation for personal services and employee benefits to",
,strong_bounded_context,{},XRESULT-4aa8b931a7092d4ba0f0f456,fire,5%,retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-42c013ea7afedc5734c06a80"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0f/EXTPAYLOAD-c0cdae18ce88db32431c57cd.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""5%"",""safety_value"":""""}",cog_2025_162180,"[""strict_staffing_channel_universe""]",2023,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-f3040520a8ab70e3636557d9,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",fire,"{""character_end"":""1485"",""character_start"":""1483"",""column"":"""",""page"":""3"",""row"":"""",""table_id"":""""}",0f97c73af92eeebf4f67a857c989627f135150096156db0f6db780eac3a3f0c0,EXTSOURCE-c0cdae18ce88db32431c57cd,retained source EXTPAYLOAD-c0cdae18ce88db32431c57cd,descriptive_channel_consistent,,contextualizes_claim,"e most recent statewide vacancy baseline Working estimate (Dec 2025) ~2,500 Statewide vacancies (planning range): ~2,000–3,000 (Not an official monthly statewide vacancy report.) Scenario range (illustrative) 5.0% vacancy rate 6.5% vacancy rate 8.0% vacancy rate ~1,900 ~2,450 ~3,000 Why vacancy pressure likely remains elevated in 2026 Baseline: FFCA/State Fire Marshal survey reported 1,469 firefighter FTE vacancies as of 2/1/2023 (~5% of budgeted positions in the sample). 2025 schedule compression adds demand: policy direction encourages limiting normally scheduled shifts to ~42 hours/week; this increases authorized staffing to hold minimums. Kelly days and related fatigue initiatives are expanding in negotiations, increasing authorized positions even where call volume is stable. Simple staffing math: moving from a 56-hour to a 42-hour standard workweek increase",
,strong_bounded_context,{},XRESULT-d61abfec2e981b55e4c157da,police,"$200,000",retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-dbcacd1d53964a59d083441a"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0f/EXTPAYLOAD-ba2eb528ef3223dff58d968d.visible_text.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""$200,000"",""safety_value"":""""}",cog_2025_170489,"[""strict_staffing_channel_universe""]",2024,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-f4224412c266f4cf1571ed92,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",police,"{""character_end"":""73911"",""character_start"":""73903"",""column"":"""",""page"":"""",""row"":"""",""table_id"":""""}",0fce1bf191f3545a1f782d6307afe2e69a581340c44773f87bfe402195302abb,EXTSOURCE-ba2eb528ef3223dff58d968d,retained source EXTPAYLOAD-ba2eb528ef3223dff58d968d,descriptive_channel_consistent,,contextualizes_claim,"cuts to older adult center meals totaled $7 million in FY 2024. The Adopted Budget restores $2.5 million of this funding. === LI 1088 === Civilian Complaint Review Board: $1.1 million was added to restore nearly the entire $1.2 million cut to the Civilian Complaint Review Board – an independent agency that investigates allegations of misconduct by the City’s police force. This restores 22 vacant positions previously slotted to be eliminated and $200,000 in OTPS items. === P 1089 === The Adopted Budget does include some PEG savings for FY 2024 (a total of $74.8 million) that are all related to reductions of the City’s debt service costs. New PEG savings ($133.6 million) were also included for FY 2023: about half were for debt service costs ($61.7 million) with the remainder split between less-than-anticipated personnel spending ($38.6 million) and less-than-anticipated other-than-personnel serv",
,partial_context_only,{},XRESULT-0ffed8af296d73cb13c5787b,unclear,13%,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-97f81c1e8002c3b7797ff709"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5d/EXTPAYLOAD-5b0e70afa96c3fe1e8d39811.visible_text.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""13%"",""safety_value"":""""}",cog_2025_191566,"[""core"",""staffing""]",undated-source-B4X2500LIVE-20260729-004599,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-f43c0279355859d8e913dd51,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""83510"",""character_start"":""83507"",""column"":"""",""page"":"""",""row"":"""",""table_id"":""""}",5d9f0b3cd80a8d11f78023c4d7cd69ae2f6fef90eebd0c87c2dec6667f7105e3,EXTSOURCE-5b0e70afa96c3fe1e8d39811,retained source EXTPAYLOAD-5b0e70afa96c3fe1e8d39811,,TN,contextualizes_claim,"885 === FLS vacancy rate was calculated using 2 variables: number of FLS vacancies and total number of FLSs employed. Vacancy rate was measured using the following formula: Total number of funded positions currently vacant divided by the total number of funded positions at the site. === FIGCAPTION 886 === Figure 14. FLS vacancy rate === P 887 === Figure 14. FLS vacancy rate === P 888 === As seen in Figure 14, the average FLS vacancy rate was 13% across the state. By region, the average FLS vacancy rate was 17% in the East, 12% in the Middle, and 30% in the West. === H4 889 === Service Areas === P 890 === This section of the report summarizes program participation within services, including (1) ECF CHOICES, (2) DIDD Waiver service, (3) Vocational Rehabilitation, and (4) CHOICES (Non-ECF CHOICES). Within each service area were multiple service types for a total of 15 programs across the",
,strong_bounded_context,{},XRESULT-a34220c1429d93b6b20eee5f,fire,16,retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-9f6ccfb07172d63fa0843eb1"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b9/EXTPAYLOAD-8e8cb6d781e217e3948da9b1.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""16"",""safety_value"":""""}",cog_2025_131402,"[""strict_staffing_channel_universe""]",undated,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-f5d572494e81b9d3cfe555a2,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",fire,"{""character_end"":""160167"",""character_start"":""160165"",""column"":"""",""page"":""54"",""row"":"""",""table_id"":""""}",b9e80d11db56aabb56fbf048135d9ac32b73db3160871c13d84e8606db232d8c,EXTSOURCE-8e8cb6d781e217e3948da9b1,retained source EXTPAYLOAD-8e8cb6d781e217e3948da9b1,descriptive_channel_consistent,,contextualizes_claim,"able to the budget by $1.4 million. The unfavorable variance for capital outlay is related to purchasing vehicles for the fire department. The unfavorable personal service variance is attributed to departmental vacancies in the amount of $8.3 million, offset by an unfavorable variance of $3.8 million for duty-disability salary and $5.9 million in overtime. There are 64 firefighter vacancies in the fire department. There are approximately 16 firefighters out on injured- on-duty that are non-deployable; these individuals represent a filled budgeted position, but as the individuals cannot work, other firefighters must fill the shifts which impacts overtime costs. Overtime for the fire department is $10.1 million as of March 31, 2024, compared to the prior-year third quarter of $8.4 million, and reflects a year-to-year increase of $1.7 million. Total fire department overtime expe",
